player_uid,season,league,team_id,name_full,avg,obp,slg,woba,wrc_plus,bb_pct,k_pct,iso,babip,pa,pa_or_bf,era,fip,xfip,k9,bb9,hr9,war,wraa,raa_def,raa_bsr,standard_scale,age,last_update_utc,data_version
milb_tmp:brady_house:2024,2024,MiLB,WSN,Brady House,0.240963855,0.29704797,0.401606425,0.3155054843733671,93.47309115368968,0.057195571,0.263837638,0.16064257,0.297935103,542.0,542.0,,,,,,,,-6.904814244784821,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:daylen_lile:2024,2024,MiLB,WSN,Daylen Lile,0.26185567,0.3470483,0.387628865,0.3403051463563881,115.3931995534572,0.096428571,0.173214285,0.125773195,0.311053984,560.0,560.0,,,,,,,,8.622931061227664,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:bob_seymour:2024,2024,MiLB,TBR,Bob Seymour,0.281318681,0.350980392,0.523076923,0.3873307775186415,138.82507247703654,0.090196078,0.305882352,0.241758242,0.363636363,510.0,510.0,,,,,,,,24.340655279476188,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:carson_williams:2024,2024,MiLB,TBR,Carson Williams,0.256351039,0.352475247,0.46882217,0.3779513979005435,142.04936426243015,0.114851485,0.285148514,0.212471131,0.332116788,505.0,505.0,,,,,,,,23.399050365121205,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:tristan_peters:2024,2024,MiLB,TBR,Tristan Peters,0.237745098,0.343815513,0.401960784,0.3379191955348022,94.8290672237701,0.131799163,0.196652719,0.164215686,0.279605263,478.0,478.0,,,,,,,,-2.09517368268706,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:oscar_colas:2024,2024,MiLB,CHW,Oscar Colas,0.246268656,0.331896551,0.400497512,0.3259264892858007,81.90116877028956,0.109913793,0.230603448,0.154228856,0.302405498,464.0,464.0,,,,,,,,-6.817793778631875,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:cesar_prieto:2024,2024,MiLB,STL,Cesar Prieto,0.279441117,0.317669172,0.44510978,0.335987175989868,94.26205431715292,0.042990654,0.117757009,0.165668663,0.295774647,535.0,535.0,,,,,,,,-3.233644442989571,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:nathan_church:2024,2024,MiLB,STL,Nathan Church,0.267634854,0.331471135,0.373443983,0.3252536127500445,95.401039369652,0.079482439,0.11090573,0.105809129,0.286396181,541.0,541.0,,,,,,,,-0.203267284793681,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:graham_pauley:2024,2024,MiLB,SDP,Graham Pauley,0.229268292,0.332640332,0.392682926,0.33070273563608,88.59076706945729,0.12058212,0.212058212,0.163414634,0.267558528,481.0,481.0,,,,,,,,-4.918124678985911,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:jakob_marsee:2024,2024,MiLB,MIA,Jakob Marsee,0.2,0.345058626,0.315463917,0.3219743232231843,102.764911884005,0.15257048,0.223880597,0.115463917,0.253644314,603.0,603.0,,,,,,,,0.466651296766372,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:dalton_rushing:2024,2024,MiLB,LAD,Dalton Rushing,0.271428571,0.384462151,0.511904761,0.4009228564070132,145.64075877314843,0.12723658,0.204771371,0.24047619,0.299319727,503.0,503.0,,,,,,,,26.56314966569417,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:tyler_locklear:2024,2024,MiLB,SEA,Tyler Locklear,0.271867612,0.382178217,0.468085106,0.3817815977738673,130.98573996672394,0.122529644,0.247035573,0.196217494,0.346153846,506.0,506.0,,,,,,,,15.141076135589516,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:jace_jung:2024,2024,MiLB,DET,Jace Jung,0.257879656,0.379953379,0.461318051,0.3764845438492604,125.58786704621124,0.165116279,0.220930232,0.203438395,0.304878048,430.0,430.0,,,,,,,,12.25085773096912,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:ryan_ritter:2024,2024,MiLB,COL,Ryan Ritter,0.270440251,0.37027027,0.402515723,0.3588751670790882,126.00085754639572,0.09383378,0.235924932,0.132075472,0.352678571,373.0,373.0,,,,,,,,11.46277105444309,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:tim_elko:2024,2024,MiLB,CHW,Tim Elko,0.288888888,0.346349745,0.438888888,0.3583943759705744,118.88452468276492,0.07118644,0.293220338,0.15,0.394285714,590.0,590.0,,,,,,,,15.1340850376505,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:drake_baldwin:2024,2024,MiLB,ATL,Drake Baldwin,0.275641025,0.370235934,0.423076923,0.362055318000745,124.7461719453268,0.130671506,0.172413793,0.147435898,0.309589041,551.0,551.0,,,,,,,,14.578675465437437,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:alan_roden:2024,2024,MiLB,TOR,Alan Roden,0.292682926,0.390566037,0.474501108,0.388305723328482,138.36834916661115,0.120754716,0.141509433,0.181818182,0.318681318,530.0,530.0,,,,,,,,24.574665037111107,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:chase_meidroth:2024,2024,MiLB,BOS,Chase Meidroth,0.292906178,0.437275985,0.400457665,0.3929950415447194,131.67998259805344,0.188172043,0.127240143,0.107551487,0.332417582,558.0,558.0,,,,,,,,23.975215799740635,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:jacob_melton:2024,2024,MiLB,HOU,Jacob Melton,0.253132832,0.309633027,0.426065162,0.3299791814263808,101.49533021885142,0.069977426,0.234762979,0.17293233,0.303886925,443.0,443.0,,,,,,,,-3.7897522641545183,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:alex_freeland:2024,2024,MiLB,LAD,Alex Freeland,0.260355029,0.386991869,0.441814595,0.3829223280030537,135.33950370840034,0.147967479,0.216260162,0.181459566,0.318435754,615.0,615.0,,,,,,,,22.8025455126714,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:cole_young:2024,2024,MiLB,SEA,Cole Young,0.270788912,0.368613138,0.390191897,0.3549204225087688,130.32454729833356,0.121376811,0.157608695,0.119402985,0.312997347,552.0,552.0,,,,,,,,12.540988535891564,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:dylan_beavers:2024,2024,MiLB,BAL,Dylan Beavers,0.241685144,0.342155009,0.407982261,0.3444124167267451,108.12325001824809,0.128060263,0.235404896,0.166297117,0.296529968,531.0,531.0,,,,,,,,9.918184784430853,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:nacho_alvarez_jr.:2024,2024,MiLB,ATL,Nacho Alvarez Jr.,0.283653846,0.391038696,0.401442307,0.3672418711136798,128.77794736810756,0.134419551,0.169042769,0.117788461,0.333333333,491.0,491.0,,,,,,,,14.58618408468453,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
milb_tmp:otto_kemp:2024,2024,MiLB,PHI,Otto Kemp,0.285067873,0.392045454,0.488687782,0.3999674311138335,147.87636052067896,0.098298676,0.211720226,0.203619909,0.344827586,529.0,529.0,,,,,,,,31.2950858977026,,,milb_std,,2025-10-05T07:08:54.113034,day55_v1
