player_uid,season,league,team_id,name_full,avg,obp,slg,woba,wrc_plus,bb_pct,k_pct,iso,babip,pa
milb_tmp:brett_bateman:2024,2024,MiLB,CHC,Brett Bateman,0.271604938,0.382231404,0.32345679,0.3438270461460775,113.01168269431577,0.145790554,0.176591375,0.051851852,0.338509316,487
milb_tmp:avery_owusu-asiedu:2024,2024,MiLB,PHI,Avery Owusu-Asiedu,0.192307692,0.286516853,0.326923076,0.2985993767722269,76.80268708043063,0.103641456,0.361344537,0.134615384,0.289772727,357
milb_tmp:myles_naylor:2024,2024,MiLB,OAK,Myles Naylor,0.192307692,0.32128514,0.322115384,0.316675979006938,74.81443684238351,0.158316633,0.346693386,0.129807692,0.294871794,499
milb_tmp:jay_harry:2024,2024,MiLB,MIN,Jay Harry,0.212658227,0.294642857,0.367088607,0.3099611325721655,91.77361210011492,0.080357142,0.216517857,0.15443038,0.24742268,448
milb_tmp:keaton_anthony:2024,2024,MiLB,PHI,Keaton Anthony,0.327176781,0.414027149,0.453825857,0.4059391388838941,149.84996333709287,0.112612612,0.153153153,0.126649076,0.377850162,444
milb_tmp:aidan_miller:2024,2024,MiLB,PHI,Aidan Miller,0.260759493,0.365800865,0.44556962,0.3791283882541574,133.4969798029813,0.121212121,0.216450216,0.184810127,0.322807017,462
milb_tmp:caleb_hobson:2024,2024,MiLB,COL,Caleb Hobson,0.24933687,0.371179039,0.358090185,0.356966548336413,105.22553623951508,0.149028077,0.27861771,0.108753315,0.353658536,463
milb_tmp:aidan_smith:2024,2024,MiLB,SEA,Aidan Smith,0.288043478,0.4009009,0.472826086,0.4115935862064361,141.44554678931192,0.144144144,0.231981981,0.184782608,0.368217054,444
milb_tmp:sammy_stafura:2024,2024,MiLB,CIN,Sammy Stafura,0.269565217,0.386634844,0.411594202,0.3827552838188609,126.19332787889184,0.152019002,0.247030878,0.142028985,0.357142857,421
milb_tmp:brandon_winokur:2024,2024,MiLB,MIN,Brandon Winokur,0.248618784,0.326829268,0.433701657,0.3581096442734323,117.81681615692774,0.08272506,0.279805352,0.185082873,0.320675105,411
milb_tmp:ethan_o'donnell:2024,2024,MiLB,CIN,Ethan O'Donnell,0.26869806,0.35835351,0.415512465,0.3627654784223408,123.33189055123896,0.096385542,0.260240963,0.146814405,0.356557377,415
milb_tmp:arturo_disla:2024,2024,MiLB,TEX,Arturo Disla,0.274157303,0.34939759,0.458426966,0.3798554828128661,139.28556767519086,0.086345381,0.202811244,0.184269663,0.31595092,498
milb_tmp:caleb_cali:2024,2024,MiLB,SEA,Caleb Cali,0.256410256,0.369140625,0.449883449,0.3797212722711265,124.5546981172017,0.142578125,0.26953125,0.193473193,0.336917562,512
milb_tmp:carson_jones:2024,2024,MiLB,SEA,Carson Jones,0.251256281,0.32594235,0.424623115,0.3489259414027905,100.58310613298733,0.09030837,0.31277533,0.173366834,0.34939759,454
milb_tmp:jace_bohrofen:2024,2024,MiLB,TOR,Jace Bohrofen,0.254278728,0.363636363,0.432762836,0.3695315840569409,128.81325443365736,0.12371134,0.237113402,0.178484108,0.318021201,485
milb_tmp:quincy_scott:2024,2024,MiLB,TEX,Quincy Scott,0.219135802,0.326370757,0.274691358,0.2950464977296774,83.60504459401193,0.11227154,0.232375979,0.055555556,0.292887029,383
milb_tmp:kendall_george:2024,2024,MiLB,LAD,Kendall George,0.278592375,0.383663366,0.328445747,0.3556380687963844,101.91099337886835,0.141089108,0.205445544,0.049853372,0.361538461,404
milb_tmp:andrew_pinckney:2024,2024,MiLB,WSN,Andrew Pinckney,0.257692307,0.328719723,0.361538461,0.3204959835148188,101.49532490774108,0.074137931,0.287931034,0.103846154,0.363112391,580
milb_tmp:braylen_wimmer:2024,2024,MiLB,COL,Braylen Wimmer,0.284782608,0.362428842,0.434782608,0.374616667486911,115.8220545841606,0.09073724,0.202268431,0.15,0.338150289,529
milb_tmp:marcus_brown:2024,2024,MiLB,WSN,Marcus Brown,0.194736842,0.256658595,0.284210526,0.2618250979638273,62.04072864854005,0.055555555,0.190821256,0.089473684,0.237458193,414
milb_tmp:garret_guillemette:2024,2024,MiLB,HOU,Garret Guillemette,0.21238938,0.29765013,0.345132743,0.302485799198051,73.951689627086,0.093994778,0.274151436,0.132743363,0.274336283,383
milb_tmp:brandon_pimentel:2024,2024,MiLB,WSN,Brandon Pimentel,0.273809523,0.329032258,0.392857142,0.3441180776933144,112.37415600922252,0.047311827,0.227956989,0.119047619,0.341853035,465
milb_tmp:phillip_glasser:2024,2024,MiLB,WSN,Phillip Glasser,0.297979797,0.391774891,0.421717171,0.3814041081840201,138.6651130736908,0.11637931,0.146551724,0.123737374,0.340557275,464
milb_tmp:max_clark:2024,2024,MiLB,DET,Max Clark,0.278571428,0.372188139,0.421428571,0.3759866216387905,131.67838126708892,0.124489795,0.191836734,0.142857143,0.336448598,490
milb_tmp:nick_goodwin:2024,2024,MiLB,TOR,Nick Goodwin,0.201492537,0.281596452,0.31840796,0.2841123129734707,74.19182266386109,0.073170731,0.257206208,0.116915423,0.257142857,451
milb_tmp:justin_wishkoski:2024,2024,MiLB,SFG,Justin Wishkoski,0.256476683,0.343891402,0.365284974,0.3342962251529435,106.93394805477546,0.085585585,0.175675675,0.108808291,0.302631578,444
milb_tmp:jared_dickey:2024,2024,MiLB,OAK,Jared Dickey,0.258907363,0.341004184,0.384798099,0.3426328810189059,109.57716196672412,0.087866108,0.182008368,0.125890736,0.302752293,478
milb_tmp:charlie_szykowny:2024,2024,MiLB,SFG,Charlie Szykowny,0.295264623,0.361650485,0.451253481,0.3752491210849539,119.73114101390122,0.072815533,0.20145631,0.155988858,0.357142857,412
milb_tmp:yahil_melendez:2024,2024,MiLB,CHC,Yahil Melendez,0.268156424,0.394495412,0.424581005,0.3945948000877134,115.68732557433628,0.137614678,0.284403669,0.156424581,0.391304347,218
milb_tmp:spencer_nivens:2024,2024,MiLB,KCR,Spencer Nivens,0.25136612,0.341232227,0.489071038,0.3784192261106894,135.3233808944695,0.118483412,0.267772511,0.237704918,0.300847457,422
milb_tmp:scott_bandura:2024,2024,MiLB,SFG,Scott Bandura,0.242236024,0.35,0.366459627,0.3431924377617083,104.50306270209008,0.121052631,0.252631578,0.124223603,0.322869955,380
milb_tmp:quinn_mcdaniel:2024,2024,MiLB,SFG,Quinn McDaniel,0.235565819,0.345098039,0.39030023,0.3448438111473532,111.92097999019994,0.131115459,0.324853228,0.154734411,0.346303501,511
milb_tmp:pascanel_ferreras:2024,2024,MiLB,HOU,Pascanel Ferreras,0.22278481,0.319383259,0.356962025,0.317552393228472,94.9262768995718,0.103524229,0.268722466,0.134177215,0.296992481,454
milb_tmp:jackson_hornung:2024,2024,MiLB,TOR,Jackson Hornung,0.257985257,0.341252699,0.373464373,0.3356329134422038,107.1367182073026,0.097192224,0.246220302,0.115479116,0.34137931,463
milb_tmp:roc_riggio:2024,2024,MiLB,NYY,Roc Riggio,0.221105527,0.348643006,0.396984924,0.3487548889225996,117.12703550640909,0.147916666,0.202083333,0.175879397,0.26369863,480
milb_tmp:dylan_campbell:2024,2024,MiLB,LAD,Dylan Campbell,0.250574712,0.330628803,0.372413793,0.3302747998121071,105.65451080805632,0.101419878,0.223123732,0.121839081,0.310344827,493
milb_tmp:poncho_ruiz:2024,2024,MiLB,MIN,Poncho Ruiz,0.247648902,0.350132625,0.360501567,0.3445507819203546,109.9935359100974,0.127320954,0.183023872,0.112852665,0.29880478,377
milb_tmp:caden_connor:2024,2024,MiLB,CHW,Caden Connor,0.29347826,0.372180451,0.423913043,0.3759017446659561,130.8227798658021,0.109022556,0.17293233,0.130434783,0.345945945,532
milb_tmp:blake_mitchell:2024,2024,MiLB,KCR,Blake Mitchell,0.232323232,0.368312757,0.424242424,0.380687949455474,129.69084830661362,0.164609053,0.306584362,0.191919192,0.318965517,486
milb_tmp:justin_johnson:2024,2024,MiLB,KCR,Justin Johnson,0.236526946,0.349246231,0.341317365,0.3330208784970805,107.69817340173596,0.1275,0.19,0.104790419,0.293436293,400
milb_tmp:ryan_galanie:2024,2024,MiLB,CHW,Ryan Galanie,0.266318537,0.374179431,0.459530026,0.3895066350502832,140.83096538066292,0.120350109,0.210065645,0.193211489,0.309090909,457
milb_tmp:tavian_josenberger:2024,2024,MiLB,BAL,Tavian Josenberger,0.234726688,0.345205479,0.398713826,0.34715219638119,116.61313032952566,0.137096774,0.163978494,0.163987138,0.264462809,372
milb_tmp:dominic_pitelli:2024,2024,MiLB,CIN,Dominic Pitelli,0.253101736,0.334065934,0.35235732,0.3272482984668606,98.8699548401692,0.102173913,0.260869565,0.099255584,0.348754448,460
milb_tmp:austin_deming:2024,2024,MiLB,HOU,Austin Deming,0.261845386,0.347921225,0.463840399,0.3712934014312026,121.23834739756892,0.091703056,0.270742358,0.201995013,0.33076923,458
milb_tmp:matthew_etzel:2024,2024,MiLB,BAL,Matthew Etzel,0.272300469,0.345041322,0.429577464,0.3533339152939587,120.15944737435808,0.097107438,0.23553719,0.157276995,0.34090909,484
milb_tmp:george_wolkow:2024,2024,MiLB,CHW,George Wolkow,0.256716417,0.357142857,0.450746268,0.3818215361946379,126.8426110049582,0.119897959,0.403061224,0.194029851,0.437125748,392
milb_tmp:sheng-en_lin:2024,2024,MiLB,CIN,Sheng-En Lin,0.308139534,0.417840375,0.418604651,0.4056305734204574,116.27825199502892,0.16744186,0.316279069,0.110465117,0.481481481,215
milb_tmp:charles_mcadoo:2024,2024,MiLB,PIT,Charles McAdoo,0.279379157,0.364161849,0.478935698,0.3810076624789136,135.67332539082332,0.104046242,0.246628131,0.199556541,0.350482315,519
milb_tmp:carson_roccaforte:2024,2024,MiLB,KCR,Carson Roccaforte,0.20806794,0.293457943,0.341825902,0.3004711691464219,86.8688027904845,0.104672897,0.259813084,0.133757962,0.269113149,535
milb_tmp:devin_saltiban:2024,2024,MiLB,PHI,Devin Saltiban,0.236994219,0.346341463,0.427745664,0.3682849751739967,119.5331881221398,0.121654501,0.248175182,0.190751445,0.281385281,411
milb_tmp:dustin_dickerson:2024,2024,MiLB,KCR,Dustin Dickerson,0.224431818,0.356643356,0.267045454,0.3140598317404171,95.56452680547784,0.158986175,0.230414746,0.042613636,0.304347826,434
milb_tmp:coby_morales:2024,2024,MiLB,NYY,Coby Morales,0.253333333,0.364253393,0.32,0.3405293313895954,106.70399459542055,0.131221719,0.291855203,0.066666667,0.374485596,442
milb_tmp:dylan_jasso:2024,2024,MiLB,NYY,Dylan Jasso,0.242630385,0.328740157,0.39909297,0.3441519956654451,109.33686573221918,0.098425196,0.244094488,0.156462585,0.306709265,508
milb_tmp:jonathon_long:2024,2024,MiLB,CHC,Jonathon Long,0.283251231,0.390593047,0.460591133,0.3944308584342237,147.7742189056469,0.141104294,0.206543967,0.177339902,0.332203389,489
milb_tmp:josh_moylan:2024,2024,MiLB,NYY,Josh Moylan,0.24633431,0.357142857,0.381231671,0.346755208203822,115.86390063464373,0.13546798,0.251231527,0.134897361,0.323404255,406
milb_tmp:eric_bitonti:2024,2024,MiLB,MIL,Eric Bitonti,0.282312925,0.402234636,0.544217687,0.4350601350993253,147.44210654998818,0.164804469,0.279329608,0.261904762,0.370165745,358
milb_tmp:cooper_pratt:2024,2024,MiLB,MIL,Cooper Pratt,0.27665706,0.362282878,0.406340057,0.3672621451299776,122.42430442997032,0.103448275,0.199507389,0.129682997,0.333333333,406
milb_tmp:alfonsin_rosario:2024,2024,MiLB,CHC,Alfonsin Rosario,0.229765013,0.344298245,0.422976501,0.3678661233239007,132.78009887302582,0.122807017,0.322368421,0.193211488,0.321428571,456
milb_tmp:mac_horvath:2024,2024,MiLB,TBR,Mac Horvath,0.229166666,0.317567567,0.40625,0.3326563282055897,107.29677437006453,0.108108108,0.259009009,0.177083334,0.285171102,444
milb_tmp:sam_shaw:2024,2024,MiLB,TOR,Sam Shaw,0.220238095,0.360576923,0.303571428,0.3434579375271613,94.81130218351996,0.167464114,0.100478468,0.083333333,0.238095238,209
milb_tmp:adrian_santana:2024,2024,MiLB,TBR,Adrian Santana,0.239808153,0.299559471,0.304556354,0.2954609504355208,83.31503462012824,0.074725274,0.158241758,0.064748201,0.289017341,455
milb_tmp:jim_jarvis:2024,2024,MiLB,DET,Jim Jarvis,0.237288135,0.33125,0.331719128,0.3208440955728292,100.0162126051701,0.114583333,0.133333333,0.094430993,0.265714285,480
milb_tmp:arjun_nimmala:2024,2024,MiLB,TOR,Arjun Nimmala,0.232352941,0.324808184,0.482352941,0.3748240737658937,126.15353958669544,0.099744245,0.30690537,0.25,0.300970873,391
milb_tmp:colton_ledbetter:2024,2024,MiLB,TBR,Colton Ledbetter,0.273417721,0.338565022,0.483544303,0.3697472821436655,129.0507855310245,0.080717488,0.28251121,0.210126582,0.352490421,446
milb_tmp:enrique_bradfield_jr.:2024,2024,MiLB,BAL,Enrique Bradfield Jr.,0.272277227,0.35775862,0.371287128,0.3419606144829043,112.14335215025096,0.106609808,0.153518123,0.099009901,0.319277108,469
milb_tmp:hunter_haas:2024,2024,MiLB,TBR,Hunter Haas,0.193370165,0.278450363,0.301104972,0.2753593777340203,69.42894069693509,0.086538461,0.264423076,0.107734807,0.253968253,416
milb_tmp:tre'_morgan:2024,2024,MiLB,TBR,Tre' Morgan,0.324396782,0.408352668,0.482573726,0.4130464908418412,157.55591777657563,0.109839816,0.109839816,0.158176944,0.349056603,437
milb_tmp:brayden_taylor:2024,2024,MiLB,TBR,Brayden Taylor,0.25,0.364891518,0.492924528,0.3900313186927659,143.40079543808793,0.149606299,0.277559055,0.242924528,0.322097378,508
milb_tmp:alberth_palma:2024,2024,MiLB,TBR,Alberth Palma,0.269841269,0.36,0.309523809,0.3498352281252543,95.41132564542332,0.104575163,0.098039215,0.03968254,0.295652173,153
milb_tmp:david_smith:2024,2024,MiLB,DET,David Smith,0.198083067,0.380145278,0.290734824,0.3461788117741268,109.9240507006686,0.200483091,0.22705314,0.092651757,0.266968325,414
milb_tmp:boston_baro:2024,2024,MiLB,NYM,Boston Baro,0.277929155,0.357995226,0.389645776,0.3577816263019043,114.0949985168291,0.109785202,0.181384248,0.111716621,0.336769759,419
milb_tmp:a.j._ewing:2024,2024,MiLB,NYM,A.J. Ewing,0.233226837,0.361256544,0.389776357,0.3640260243915138,113.67247085479796,0.164921465,0.285340314,0.15654952,0.318181818,382
milb_tmp:colin_houck:2024,2024,MiLB,NYM,Colin Houck,0.205882352,0.303609341,0.306372549,0.2997560584798772,76.7515909750062,0.10403397,0.363057324,0.100490197,0.334745762,471
milb_tmp:tai_peete:2024,2024,MiLB,SEA,Tai Peete,0.269230769,0.34280303,0.408119658,0.3528819290012743,102.95814364979306,0.104166666,0.306818181,0.138888889,0.391447368,528
milb_tmp:jake_zitella:2024,2024,MiLB,NYM,Jake Zitella,0.25170068,0.354651162,0.367346938,0.3584769901841186,104.84797357294892,0.098837209,0.238372093,0.115646258,0.333333333,172
milb_tmp:darling_fernandez:2024,2024,MiLB,OAK,Darling Fernandez,0.264367816,0.38317757,0.385057471,0.3900029475443831,117.39736137499132,0.154205607,0.112149532,0.120689655,0.289473684,214
milb_tmp:ralphy_velazquez:2024,2024,MiLB,CLE,Ralphy Velazquez,0.23076923,0.346578366,0.384615384,0.352459392848268,117.02031370456004,0.145695364,0.209713024,0.153846154,0.274368231,453
milb_tmp:tommy_hawke:2024,2024,MiLB,CLE,Tommy Hawke,0.263157894,0.379487179,0.346749226,0.3577974614876401,120.75643530355396,0.15089514,0.199488491,0.083591332,0.338709677,391
milb_tmp:jonah_advincula:2024,2024,MiLB,CLE,Jonah Advincula,0.248366013,0.373655913,0.349673202,0.3504101632423298,116.7697624396763,0.144772117,0.201072386,0.101307189,0.310043668,373
milb_tmp:cooper_ingle:2024,2024,MiLB,CLE,Cooper Ingle,0.304985337,0.419117647,0.478005865,0.4169683500247843,161.1188070209109,0.159313725,0.137254901,0.173020528,0.339416058,408
milb_tmp:alex_mooney:2024,2024,MiLB,CLE,Alex Mooney,0.234567901,0.336152219,0.392592592,0.3436360790159939,112.43485703753856,0.105708245,0.21141649,0.158024691,0.279461279,473
milb_tmp:jackson_castillo:2024,2024,MiLB,NYY,Jackson Castillo,0.267647058,0.385542168,0.426470588,0.3850001049214515,134.50034628747497,0.159036144,0.192771084,0.15882353,0.319066147,415
milb_tmp:ryan_wilson:2024,2024,MiLB,SDP,Ryan Wilson,0.214076246,0.360655737,0.281524926,0.3313904761988888,88.01219479216525,0.142857142,0.152224824,0.06744868,0.254480286,427
milb_tmp:antonio_anderson:2024,2024,MiLB,BOS,Antonio Anderson,0.185643564,0.311203319,0.26980198,0.295954279385167,77.4341542342617,0.143153526,0.253112033,0.084158416,0.25,482
milb_tmp:george_lombard_jr.:2024,2024,MiLB,NYY,George Lombard Jr.,0.230588235,0.338028169,0.334117647,0.3281090102128444,99.61718925213926,0.122736418,0.229376257,0.103529412,0.301948051,497
milb_tmp:rikuu_nishida:2024,2024,MiLB,CHW,Rikuu Nishida,0.303719008,0.417525773,0.361570247,0.3824742749307734,135.15482405900084,0.146507666,0.10902896,0.057851239,0.346793349,587
milb_tmp:jaron_elkins:2024,2024,MiLB,LAD,Jaron Elkins,0.284946236,0.412280701,0.456989247,0.416449673343123,126.34989248704174,0.144736842,0.350877192,0.172043011,0.470588235,228
milb_tmp:leo_de_vries:2024,2024,MiLB,SDP,Leo De Vries,0.237458193,0.361111111,0.441471571,0.3779162375463379,115.94464552595734,0.138888888,0.233333333,0.204013378,0.291262135,360
milb_tmp:sam_brown:2024,2024,MiLB,LAA,Sam Brown,0.213636363,0.298210735,0.302272727,0.2877527276279912,84.53874365273577,0.087128712,0.207920792,0.088636364,0.266272189,505
milb_tmp:colby_shade:2024,2024,MiLB,MIA,Colby Shade,0.26150121,0.359667359,0.3874092,0.3602963120922477,122.24502956835651,0.091097308,0.279503105,0.12590799,0.366300366,483
milb_tmp:julian_brock:2024,2024,MiLB,TEX,Julian Brock,0.253561253,0.318066157,0.376068376,0.3309820794633457,110.0076358323973,0.078880407,0.282442748,0.122507123,0.345833333,393
milb_tmp:christian_knapczyk:2024,2024,MiLB,CLE,Christian Knapczyk,0.25,0.381909547,0.35,0.3626618409276607,123.7546695338728,0.140350877,0.175438596,0.1,0.307086614,399
milb_tmp:nelly_taylor:2024,2024,MiLB,BOS,Nelly Taylor,0.233415233,0.336842105,0.375921375,0.3442424094049554,107.7309242826702,0.132631578,0.250526315,0.142506142,0.307420494,475
milb_tmp:cesar_hernandez:2024,2024,MiLB,HOU,Cesar Hernandez,0.229850746,0.311518324,0.304477611,0.30413480485297,89.31965377016326,0.078534031,0.222513089,0.074626865,0.296442687,382
milb_tmp:payton_eeles:2024,2024,MiLB,MIN,Payton Eeles,0.306451612,0.434968017,0.497311827,0.4247574401616539,154.0505468493386,0.142857142,0.144989339,0.190860215,0.341137123,469
milb_tmp:ichiro_cano:2024,2024,MiLB,CIN,Ichiro Cano,0.283582089,0.427745664,0.380597014,0.418390683356048,128.66367345980268,0.196531791,0.173410404,0.097014925,0.349056603,173
milb_tmp:adolfo_sanchez:2024,2024,MiLB,CIN,Adolfo Sanchez,0.215827338,0.355932203,0.345323741,0.3598277770866782,96.40749992595303,0.169491525,0.33898305,0.129496403,0.341463414,177
milb_tmp:pablo_nunez:2024,2024,MiLB,CIN,Pablo Nunez,0.257142857,0.370588235,0.342857142,0.3685265106313369,101.96579851682536,0.140350877,0.093567251,0.085714285,0.283464566,171
milb_tmp:naibel_mariano:2024,2024,MiLB,CIN,Naibel Mariano,0.187878787,0.328358208,0.242424242,0.3145265745286325,72.16644088004693,0.134328358,0.268656716,0.054545455,0.27027027,201
milb_tmp:franco_willias:2024,2024,MiLB,SFG,Franco Willias,0.259541984,0.359477124,0.419847328,0.3884049194311005,111.49520502830389,0.045454545,0.22077922,0.160305344,0.326315789,154
milb_tmp:diover_de_aza:2024,2024,MiLB,NYM,Diover De Aza,0.22077922,0.331550802,0.279220779,0.3229258506693304,76.05630698715487,0.133689839,0.347593582,0.058441559,0.354838709,187
milb_tmp:justin_barry:2024,2024,MiLB,BOS,Justin Barry,0.207407407,0.310559006,0.355555555,0.3324160827613025,81.21220540420596,0.111801242,0.229813664,0.148148148,0.252525252,161
milb_tmp:paulino_santana:2024,2024,MiLB,TEX,Paulino Santana,0.292307692,0.465384615,0.364102564,0.4418355707938854,145.6958597661231,0.2,0.146153846,0.071794872,0.360759493,260
milb_tmp:dawel_joseph:2024,2024,MiLB,SEA,Dawel Joseph,0.133333333,0.273743016,0.173333333,0.2571051686835688,41.23486715506638,0.150837988,0.290502793,0.04,0.204081632,179
milb_tmp:yovanny_rodriguez:2024,2024,MiLB,NYM,Yovanny Rodriguez,0.219178082,0.359116022,0.356164383,0.367111985854681,102.0252745724192,0.165745856,0.187845303,0.136986301,0.267857142,181
milb_tmp:leonardo_pineda:2024,2024,MiLB,TBR,Leonardo Pineda,0.253086419,0.37755102,0.36419753,0.381642390878833,112.96380971693026,0.158163265,0.219387755,0.111111111,0.330508474,196
milb_tmp:curley_martha:2024,2024,MiLB,TEX,Curley Martha,0.281553398,0.39516129,0.427184466,0.4124532572684749,129.48150596995612,0.112903225,0.221774193,0.145631068,0.358108108,248
milb_tmp:luis_cova:2024,2024,MiLB,MIA,Luis Cova,0.239130434,0.375545851,0.347826086,0.3756534923112028,101.2251355063582,0.152838427,0.100436681,0.108695652,0.254658385,229
milb_tmp:vladimir_asencio:2024,2024,MiLB,BOS,Vladimir Asencio,0.165413533,0.31707317,0.195488721,0.2944084122413542,60.58632493065571,0.12804878,0.237804878,0.030075188,0.231578947,164
milb_tmp:bralyn_brazoban:2024,2024,MiLB,PIT,Bralyn Brazoban,0.155405405,0.275862068,0.209459459,0.2671688082574427,52.25517839302821,0.126436781,0.350574712,0.054054054,0.261363636,174
milb_tmp:yolfran_castillo:2024,2024,MiLB,TEX,Yolfran Castillo,0.376923076,0.481481481,0.415384615,0.4569664840345029,150.95245515055618,0.165644171,0.092024539,0.038461539,0.415254237,163
milb_tmp:leandro_romero:2024,2024,MiLB,SEA,Leandro Romero,0.222972972,0.359116022,0.304054054,0.3519650276194619,93.58238950080973,0.165745856,0.254143646,0.081081082,0.320388349,181
milb_tmp:bohan_adderley:2024,2024,MiLB,NYM,Bohan Adderley,0.228758169,0.356382978,0.320261437,0.3537512960586142,94.65230337575308,0.14893617,0.260638297,0.091503268,0.320754716,188
milb_tmp:rashawn_pinder:2024,2024,MiLB,TEX,Rashawn Pinder,0.271493212,0.390334572,0.393665158,0.3982332444102348,121.63432541114312,0.133333333,0.214814814,0.122171946,0.349693251,270
milb_tmp:justin_capellan:2024,2024,MiLB,NYY,Justin Capellan,0.2421875,0.365384615,0.359375,0.3730773711815858,99.73068590155016,0.108974358,0.211538461,0.1171875,0.3125,156
milb_tmp:gregori_arias:2024,2024,MiLB,MIA,Gregori Arias,0.226744186,0.414096916,0.343023255,0.4032990339043907,113.40933548093304,0.205240174,0.301310043,0.116279069,0.366336633,229
milb_tmp:jaset_martinez:2024,2024,MiLB,CIN,Jaset Martinez,0.260869565,0.404624277,0.427536231,0.4164024140945701,128.38566625095245,0.173410404,0.14450867,0.166666666,0.303571428,173
milb_tmp:yordani_martinez:2024,2024,MiLB,MIA,Yordani Martinez,0.169354838,0.324675324,0.266129032,0.320338105226492,67.62812605783223,0.129032258,0.180645161,0.096774194,0.216494845,155
milb_tmp:carlos_matias:2024,2024,MiLB,TBR,Carlos Matias,0.246575342,0.331325301,0.369863013,0.3519271267465798,97.15157830237952,0.090361445,0.222891566,0.123287671,0.308411214,166
milb_tmp:dexters_peralta:2024,2024,MiLB,NYY,Dexters Peralta,0.218934911,0.319587628,0.325443786,0.331487979471069,77.12755430143231,0.108247422,0.293814432,0.106508875,0.311926605,194
milb_tmp:franchely_silverio:2024,2024,MiLB,HOU,Franchely Silverio,0.211180124,0.290502793,0.285714285,0.2981422779946354,60.87133532892276,0.083798882,0.20670391,0.074534161,0.268292682,179
milb_tmp:richard_matic:2024,2024,MiLB,NYY,Richard Matic,0.196078431,0.333333333,0.248366013,0.3198296152135377,70.69399546704305,0.123655913,0.231182795,0.052287582,0.27027027,186
milb_tmp:jirvin_morillo:2024,2024,MiLB,CIN,Jirvin Morillo,0.254385964,0.442307692,0.447368421,0.4477648307115603,145.1355249612659,0.256410256,0.134615384,0.192982457,0.29032258,156
milb_tmp:jose_castro:2024,2024,MiLB,MIA,Jose Castro,0.147928994,0.333333333,0.254437869,0.3239562952355163,69.62479023668733,0.200913242,0.333333333,0.106508875,0.215053763,219
milb_tmp:jhoan_peguero:2024,2024,MiLB,BOS,Jhoan Peguero,0.251497005,0.358208955,0.347305389,0.3613720070663376,97.19126031323594,0.134328358,0.213930348,0.095808384,0.322834645,201
milb_tmp:justin_gonzales:2024,2024,MiLB,BOS,Justin Gonzales,0.319767441,0.390625,0.51744186,0.4378592415402333,139.72110737183573,0.098958333,0.104166666,0.197674419,0.340136054,192
milb_tmp:anderson_fermin:2024,2024,MiLB,BOS,Anderson Fermin,0.292817679,0.408071748,0.337016574,0.391441023403219,113.7845646072384,0.15625,0.098214285,0.044198895,0.325153374,224
milb_tmp:edwin_brito:2024,2024,MiLB,BOS,Edwin Brito,0.251461988,0.360975609,0.450292397,0.3962837777486661,116.45699311553462,0.102439024,0.224390243,0.198830409,0.291666666,205
milb_tmp:avinson_pinto:2024,2024,MiLB,BOS,Avinson Pinto,0.32,0.406976744,0.393333333,0.4090838051119516,123.52056801372773,0.098837209,0.087209302,0.073333333,0.350746268,172
milb_tmp:tavano_baker:2024,2024,MiLB,BOS,Tavano Baker,0.243055555,0.3081761,0.340277777,0.3257197059175503,77.86516830840624,0.069182389,0.157232704,0.097222222,0.285714285,159
milb_tmp:givian_sirvania:2024,2024,MiLB,BOS,Givian Sirvania,0.222222222,0.385135135,0.273504273,0.3642180715058301,99.11012982863176,0.148648648,0.175675675,0.051282051,0.285714285,148
milb_tmp:ilan_fernandez:2024,2024,MiLB,BOS,Ilan Fernandez,0.278911564,0.38547486,0.367346938,0.3858339140535067,111.0386295489536,0.100558659,0.12849162,0.088435374,0.314960629,179
milb_tmp:moises_bolivar:2024,2024,MiLB,BOS,Moises Bolivar,0.256410256,0.349726775,0.391025641,0.3688586533395319,99.72649886677148,0.12568306,0.169398907,0.134615385,0.296,183
milb_tmp:omar_mejia:2024,2024,MiLB,KCR,Omar Mejia,0.22047244,0.352564102,0.267716535,0.3356542732471075,87.1788603762406,0.170886075,0.272151898,0.047244095,0.317647058,158
milb_tmp:deinys_gonzalez:2024,2024,MiLB,TBR,Deinys Gonzalez,0.202797202,0.348314606,0.321678321,0.3524927108475331,97.46369057721496,0.106741573,0.207865168,0.118881119,0.247619047,178
milb_tmp:kendrick_herrera:2024,2024,MiLB,PIT,Kendrick Herrera,0.258992805,0.389534883,0.35971223,0.3871999784957531,118.12340652050716,0.168604651,0.145348837,0.100719425,0.304347826,172
milb_tmp:manuel_de_cesare:2024,2024,MiLB,SEA,Manuel De Cesare,0.246835443,0.285714285,0.303797468,0.2973002592722575,63.41615043319702,0.041666666,0.238095238,0.056962025,0.327731092,168
milb_tmp:amauri_ramirez:2024,2024,MiLB,HOU,Amauri Ramirez,0.211267605,0.315151515,0.302816901,0.320654026667277,73.29423243104956,0.127272727,0.187878787,0.091549296,0.261261261,165
milb_tmp:albert_jimenez:2024,2024,MiLB,SFG,Albert Jimenez,0.26380368,0.338709677,0.404907975,0.3660132494024051,99.13857219820666,0.096774193,0.220430107,0.141104295,0.327868852,186
milb_tmp:andres_torres:2024,2024,MiLB,TBR,Andres Torres,0.238095238,0.348837209,0.319727891,0.3486663934796356,94.7663152225072,0.139534883,0.191860465,0.081632653,0.300884955,172
