retroID,mlbam
,464514
,835345
,571885
,477011
,555240
,447041
,690411
,822644
wortc001,124585
harrm101,115530
,454348
,694571
,460664
baldj001,110504
,680352
,443780
,803032
,557289
,600873
,436270
,689137
,683537
,668549
,678193
,600977
,695366
,650965
noonn001,519082
erauj101,113874
,438295
,462903
,643514
,680339
,529353
,555431
,641574
,543020
klepe102,818594
,446145
,836060
,831737
,567751
,446736
,466778
,685614
,438154
diazd001,500765
,689517
,440986
,571990
,642647
olivm101,817932
,694693
,695353
hawka001,115630
,564465
,806462
,677336
,408096
,581138
,467948
,692963
,454523
,685062
,440917
,688775
buckb002,434438
johnj003,116602
,815789
,657724
,446650
,650601
,542978
,806279
,809488
,829982
,436731
,451218
,622533
,608102
,500876
,816628
,562048
,460173
,822042
,595615
,660654
,444347
,439206
,701859
,474998
,808947
vered001,123707
,467350
,809001
,465132
,605098
,656349
,658545
,823273
,804536
,699371
,452960
,686157
davip101,113136
lachb801,
,449469
,690879
,666769
,807160
quinr002,425477
,470437
,464918
,488713
,454293
,454422
,573074
,529086
,461825
worta101,124584
,460374
,670110
,621017
,831285
regap102,817581
,572730
,831597
,506642
figun001,150153
,702104
,456961
anded003,623454
,439092
,573000
welcj102,816680
,676087
,801067
,665146
,802152
,469865
,822480
,676839
,569816
,554705
,623371
sloat101,122326
,532195
,461002
shaeu901,
,667312
descd001,518614
,702331
engeb901,
,464330
howar101,818950
,565888
,445185
,468523
,458275
,671227
,836164
bengr101,110856
hudsc102,818935
,812449
johnr008,407862
,450664
holmj102,818987
,530285
,656378
,673268
,618150
,700794
,438637
,502193
,445388
,669460
,532678
klofa001,680572
,436791
,687824
,594582
,463517
,529638
,528523
,622363
,581673
,656031
,442608
,684983
waitr001,123796
,664571
,684487
,467176
,821673
,669316
daleb101,113011
,686231
fellj101,114054
,516737
,440638
,438691
,650208
,456852
,569306
,510554
valdp002,570488
,557879
,649860
,623887
,800279
,464014
,693567
,693760
,441048
,673992
,463546
,451857
,663806
,517530
,440649
,694306
,641402
,533058
,699567
,815466
allej101,110149
,453446
,808170
kaatj101,116803
,688431
,703550
,658298
,823950
,558623
,476821
,452083
,581395
,449546
,445330
,694456
,825990
,519351
,451243
,555948
,568748
,810094
,822554
,568759
,439704
,446994
,830468
,669806
,650357
keouj101,117003
,643326
markn001,455976
,681084
,685517
,502707
,453053
,555941
mcalf101,818268
,666929
mclaw101,118803
,567487
dubom001,643289
hietj001,425880
howaw101,116216
,623469
,676921
,567424
peard102,120333
oneip101,120029
,454983
,461894
,830768
,812289
,467263
warrm001,123947
,673702
,471937
,808228
,491620
,815209
,485634
,572864
,677045
,489716
,702154
,642465
kimbg101,117061
drumu101,819706
,457863
,450622
,598871
stend001,275932
,691296
,440320
,443425
,477073
,829584
,820876
,437328
,661439
,831530
,514922
,671067
bierl101,110981
,830917
,830225
,447792
,466829
parrl001,120248
,474736
,461565
,825579
,688394
parrj002,120244
brisj101,820381
,663416
,692071
,803122
,440555
,695555
,664016
,684698
,474394
,465846
,560576
,695133
kellm101,116918
,470614
,687638
,530952
,641476
,555927
,450752
,543926
,573681
,581465
,630036
,825576
,564743
gissc001,277414
,473555
,572967
,828824
,668784
,541342
,672612
,823021
,701755
,811337
,529140
wittm001,124491
,701716
,572353
zickb101,124761
,824487
,627362
,448493
,685513
mcged102,118690
,656831
,435758
,477507
,452810
,564214
clard001,112320
,457498
reddj001,502210
,689709
,803326
,529978
chril102,112274
minar101,119165
friem001,608331
,691847
griet101,115133
,815565
,681258
,702491
,561569
,672431
,559857
harrn102,819151
,830471
,437393
,815744
,811208
,688528
,800338
,441736
,473250
,695560
,541580
,808532
,489346
,459598
,808112
,686881
ray-k101,
grote102,115196
,645132
,689347
,819790
,592458
,699872
sauvr001,121716
,453599
,823232
,593650
,831150
lirif001,434538
,504347
,448295
,821786
,815858
,440795
rausg701,427415
,673497
,809519
bayld001,110719
willn101,124281
,526703
,684053
,664445
,807931
crour001,131701
,642693
,451680
tropn001,607374
reesr101,121012
,808374
,822079
,821862
,453163
,502656
,623335
,470840
,689848
,490322
,442404
,502594
,823290
,450768
,808906
,563331
,676541
,441053
,442575
,542898
,542501
,623262
,700355
,804661
,672503
,822136
,665792
pears901,
,554785
,831777
,821179
edwas101,113761
horso101,116160
,446782
,608381
,681984
,666763
,642452
carls002,641438
,446471
,437811
,461515
,453571
,686941
,443314
magab801,492505
,591673
,803911
,459383
,670749
kaind101,116812
heldw101,115723
,819060
,503790
,462730
,665878
menck001,407891
bellj105,820542
,557348
,805656
,449761
,682674
,831005
bogax001,593428
,831987
,680678
,679600
betad001,476454
delaj002,473265
,825101
,700183
,669399
clonb001,112413
,670934
stewm103,817088
,439701
hughj104,116278
,581324
,817099
,689220
,804382
,702484
,532879
,830375
,543473
,622389
,802088
clodt701,636643
,824197
,489420
addyb101,110074
,607880
,660656
,829292
,452946
,677937
,701098
,477171
,800675
lusas001,118013
,679212
,645798
,673837
,667506
,678249
,503936
,454184
braia101,111375
,545685
gomec101,114910
,560095
,808172
,439158
,462320
sedgd101,121967
,594955
,460598
,673336
,521408
wootr001,543942
,557117
,449806
encal001,113846
,690148
,687346
,809827
,800535
,693998
,828255
maisf101,118179
,821129
,650748
,442136
,681792
,462994
,820715
,701633
,814524
,682063
,667518
,675137
,516683
,555986
,695389
,469563
ruddf901,
,558803
,493281
,676153
,801221
,807331
,659935
,456455
mcquh102,118862
,502271
bellj102,110842
,689568
cartl001,112065
taylb102,123164
,581356
,526539
,438023
,449587
shamj101,817301
hubec102,818942
,437645
,445812
,443807
,692289
burkm102,111726
,804733
,446603
,459698
smitb005,572143
,677004
,532079
,682104
,682225
lapom001,453181
,668971
,594939
,607720
,570037
,643334
,673905
,463217
,447681
,660532
,678889
,534123
corbc101,112671
,643484
dihim101,819764
,543325
,502328
,622806
,690746
mallj103,118196
,574328
,814507
,455416
,474489
,669138
,657629
,702714
,801960
,656842
,670121
hudsn101,116266
,621708
,691903
,690535
taylm001,446345
shawa101,122074
,687260
,687785
,436765
,808717
,440714
,566627
,595902
,641787
,608101
yvars101,124725
,568834
browd101,111543
,456146
,447056
,683849
,496049
,462221
raynj001,489231
,601985
,829251
,545710
dolel101,113429
,502545
,641906
,461502
,801635
,441721
,467829
,450919
,450793
,542456
,605434
,656739
,446732
batej103,110677
oberf101,119886
dekob101,113215
,666809
,835592
,805257
,700577
,571540
,806575
,607102
,827721
,440274
,685435
,702936
,684330
,600931
,448455
,563317
,670244
,447749
,816296
,485463
,445091
,684152
ricel101,121141
erich101,113880
,438548
,477014
,830505
,572691
,465533
,437225
,439567
,518588
snydb101,122498
,695179
,645565
,641728
,450043
,662975
gracm003,594840
,563789
,444987
reamb001,337392
,699010
boweb101,111291
seayd101,817319
,444971
,542242
,801871
natel801,494884
,627364
,572782
,693518
goodn002,592348
,571706
,567592
,823413
,800920
,462524
smitc009,671922
,493251
allid101,110172
,595142
,469169
,701524
,457352
,441939
,701224
,678197
,827608
,446952
,521313
,524388
,469838
,497525
,608035
jarvr101,116498
herrj102,115841
,657330
,818705
,435873
,690598
,546050
,457103
cruma101,819921
,805699
,805020
,443222
,673525
,667683
,623882
,808093
,814086
,471257
,801679
lawrb002,543434
,663882
,825932
,561585
,830367
,439880
,703676
,457554
,695369
myerh102,119618
myert001,668964
,461189
,516389
,450998
hartg001,664129
,519429
,565707
herrd001,502609
,824185
hallm101,115347
,823166
clarb105,112341
,557722
,807858
,560962
,445841
,566949
,467858
,669447
,696148
,815831
,818516
,494746
,437330
,641623
,465961
,668882
lyncj102,118030
,437320
,664302
,607046
,517348
,501658
,442152
,595362
,678305
,692444
,684860
,436208
,445614
browb006,676962
,507908
willl114,816557
,607527
smitr005,642092
,448462
,664087
,505467
,573593
,680585
,677078
,807290
,657018
statd001,122696
,700448
hamie102,819218
tunnw901,
,567642
,690970
lee-e001,681885
,593622
,678077
,545553
,471703
davet001,150470
,571707
,670099
wardw101,816741
,658556
selbk101,121984
,821369
camil101,111907
,623181
,445607
,690344
sosae101,122542
,817723
,475793
,681716
,829477
,832729
,666715
madda001,545348
,664884
,463646
,672620
willt003,592865
,518940
,599690
readr001,120967
murpp101,119567
,688499
,458966
novor001,119861
,452088
,835873
,701959
,443605
,678603
,658327
,461230
cartc002,474892
,471421
manga101,118230
,688310
,462760
,460219
,467772
,674337
,682070
langd101,117475
,569810
munts001,434639
,594531
higgm101,115911
,467189
,438568
,817793
,803058
,665118
,445628
,687277
,569889
lohrh101,117870
,688088
matte102,118432
,448226
,458231
,679545
solaj001,122524
,448827
monrb101,818100
morrb103,119402
,532621
coopw102,112660
,517032
,680860
,436877
albej102,
,808631
,830310
,568777
salmb001,445104
,808838
,440920
,817621
,820229
,568581
mahoa101,118164
magnm001,118141
,451984
forsl001,523253
,503785
,558436
,439025
reisb102,121048
,807590
,592282
,665172
,442062
,689779
madel001,650347
,545903
,570497
,444113
,800635
,806521
carpk001,681481
gickg101,114760
,450541
,467462
,811717
,491622
,828979
,502455
,457390
,452667
,521059
may-d003,669160
ramok001,120912
,627961
,690747
,591737
,501685
,562954
,685542
,564708
mazzl801,427323
tarat001,123094
kraum001,571868
,466856
,559011
,670747
,831179
,806566
,623283
,446751
,672331
,560025
,643917
,500276
,821455
,438822
browo103,111580
robes103,121273
turnj102,123513
,596121
kokod101,117235
koskb101,117269
,819564
willr801,
,568127
,700179
,824577
,446532
,664906
,466609
paxtm101,120319
weilc101,124043
,559672
,814185
,623404
davim003,113088
,691429
,543941
,831147
,801684
,818548
,815729
,805818
hereu001,115805
,450709
alony001,475174
,690748
,568060
,802054
,809923
,820900
andrw101,110277
flynj103,114267
,806714
,832141
,473392
,468768
cabee001,111847
,543114
hallc102,115367
,518950
,570916
,447708
kestr101,117027
conwo101,112610
,682929
,808530
,805921
,607186
,680598
ricof101,121184
,813622
,700273
,666826
,562248
,809595
,440130
,608572
,606467
,689284
,437680
elamj101,819649
dixoe101,819749
,820419
,471142
bishh901,
,698947
,452951
ellib103,113813
,459472
,681595
,436271
,441781
,543367
karlb101,116846
,563282
,801349
,572588
,670100
,703871
,581345
,681406
rajsg001,120895
,565955
,595361
,521654
,457092
,817612
,664324
,439725
,460867
,690620
,701650
,660533
,699661
,457795
,667805
,641475
,692515
,489241
,687383
gomem002,622497
,655985
browb002,111529
,437584
,542556
,465298
,670034
,448662
,456884
,461693
castd003,641447
,440691
,456260
,437471
,683093
,472525
,529725
,443898
,463651
,823115
,522068
chapf101,112197
haleb101,115328
,658078
speng101,122582
,691514
,440519
,808669
browm004,111574
,691577
,493546
gratb001,150194
,678886
iviem101,116415
,488690
cepim001,407828
,608043
,833442
,817104
,593493
dougt101,113496
,666331
pereh002,660431
crowe101,112884
,459885
,469874
palaj001,641943
,598952
,594028
gambb101,114559
,692883
gleej101,114861
,683459
hyzda001,283210
,439980
,457064
aderm101,110075
hayec104,819111
ruizc701,674635
,819578
,658479
,672863
,451527
brung101,111632
,833440
,611849
,436373
cucca101,112910
,474603
,572969
,816454
,448309
,529616
,802366
,663670
drakd101,113542
,687414
,808257
,506435
,557934
,650537
,463493
,803400
,558706
,560570
,440410
,815391
,459703
,400074
steab101,122703
,801381
,830318
,439078
,694380
,820024
,461551
,438482
,502799
,572895
,457115
,461322
,831988
,489083
,694417
,806126
,568048
,561651
,833070
,592096
,438230
,452326
nolag101,119822
,682152
,543579
,467107
,657725
odorr801,492514
musgh001,643466
,622681
massm101,118406
detwr001,446321
,815260
,808684
,683695
,437004
,435991
,823193
,554349
,557736
,690381
,442960
,439039
,693480
,800198
nettj101,119721
,813849
,681004
,669306
hurlj101,116347
,672417
,564120
,527954
,531830
,560363
,560123
,695565
shard101,122063
robet001,502356
mossm101,119444
meadc101,118888
hampg001,641658
,435813
,476818
,502579
,445820
,456637
millb103,119111
,557106
,607614
,666868
,530929
,678731
,556241
,823771
,821731
,650872
,519142
,686606
,678222
,435833
,462789
,686679
maddp701,632813
boldb101,111169
,563751
,463557
,831420
,455716
,465079
,436717
,440970
,449916
,832329
,541168
,518492
,684748
,674318
stocr001,476594
,673611
howal101,116210
,693582
,458047
,449225
,449498
,558433
lindw103,818486
,676243
,643322
,436379
,641578
,439202
,451369
walsd001,123876
,477604
pritb101,120773
stocl101,122813
,555897
,829333
,472038
,463561
,468518
,679013
mccab106,118536
,696097
,674418
,810013
guthj001,425386
,443646
blacd701,431015
,816356
,622725
,531332
,533159
,803547
,456252
camph101,111926
,835867
,678590
,808085
,446005
,656534
,805788
,437684
barrj106,110614
,836142
,502371
,489562
,477040
,829631
,441462
fielc001,114106
,554253
,829166
,441492
smitm003,122435
,676752
,467104
,593611
,814496
altad001,656186
,503350
,447067
,444989
,472901
,680973
,821036
,820374
,667751
,824514
statj101,122698
,477501
,801044
,802549
stief101,122792
,559208
,804839
,516785
,545901
,448809
,677673
clart003,664199
,545707
,563238
,447108
,832735
,700769
,628355
,835185
,438143
,801632
millt101,119123
,683902
,672760
,548381
hudsj102,116263
,814641
,461353
,449255
,581197
,467326
,542169
,677959
,672958
marvj001,621086
pfisd101,120497
,672085
,467128
,454577
,463622
,505448
,694465
,554499
,450705
,457526
,808855
,607738
,668979
,656340
,438802
,684741
,688801
,440362
,834679
,464321
,678910
,813744
,556253
,687438
,529414
carra001,112034
,441689
johnr105,116557
,801951
,694452
,678562
,557797
,449871
,529084
,806628
buscm002,501936
,444218
,800480
,667653
torrd001,123409
,594537
,623460
,642756
,448353
warrw001,701542
,563937
,822367
,477438
maloj102,118216
nomut001,408110
,802591
lehej101,117636
sadot101,121615
hickj106,115890
,642640
,655997
,467577
greej102,115106
,650514
,598214
,702737
,446171
,805334
,499994
,438214
,450406
,452304
,556477
,808495
,666664
,561054
,703761
,834962
,622757
,451392
espom001,435438
,701241
,689451
,693278
,669102
,444460
,444335
grigd101,115156
,812451
,814470
,805411
,545888
grubj002,459439
,576708
,573153
,700701
buchj102,111654
,667236
,690439
,678770
,677125
,533061
,467375
,816495
,476539
,564486
,459353
,821494
kjerh001,677008
,543109
,661321
,701726
,664755
,462978
,534008
,606223
,678022
,835060
,672865
,623499
,680524
harrm102,115507
,468720
,463156
,467843
drewk101,113565
,823275
,463029
,543815
,680795
smitm101,122431
grees002,115079
,593812
,698964
,806546
,650395
,441910
,502815
,668601
,489203
garll101,114621
,464194
,643314
,652999
armaf101,820676
,572718
,450100
,440220
,467824
,663393
,680007
powep101,120737
,443007
,689982
,659925
,694438
oconu901,
clare103,112317
,566977
,440716
,817187
,683847
clemd101,112386
,806993
,449969
,690751
,677307
,684948
,466169
,649805
,465440
,627378
knotg001,276352
redwb101,817596
,461165
,465118
bowej101,820435
,446201
,592506
,608416
,466729
,444437
,624177
,444368
,680680
,451779
,815075
,518985
camed001,663662
,467364
ruddw701,432625
kendf101,116973
,446561
,593575
,517590
,808474
,470326
,501550
,807183
shouc101,122193
,518680
fittr001,690916
,400135
,678654
,690213
,611094
,445190
mayay001,493337
,450907
,675085
crotm001,453273
dunnj002,643290
,684958
,591709
pabse101,120151
,805051
,457460
,811345
,457030
,499515
,452052
,569623
,665455
,464382
,657552
,446269
,701016
,600878
,529844
,462232
,562506
,488747
,703639
batyb001,683146
,594057
,459569
,408231
,500731
,702698
,477409
,469972
,673495
,800078
,688099
deshd001,113291
,471847
,663578
fordg101,114302
,557667
,687032
,689207
munoy001,622168
,554041
,680463
,466180
vondc901,623949
zdebj101,124751
,678780
,438058
,459103
,650603
,800902
,556062
,452192
,674317
,801518
,822158
,442624
,465072
,702881
conwj103,112607
,650816
,567369
,435767
,561786
,684915
,702465
,824248
,453216
,464134
,519022
,617223
fellb101,114055
,810001
,490003
,800322
,465017
,593475
,623197
,628339
,559031
grubt101,115206
,677650
,657081
carrc104,112035
,557280
,542496
,816888
,667441
,593143
,670443
,545878
garcd004,660650
,830023
,455152
,455937
,439884
,815310
,557272
millr109,119107
,449997
,820246
,565123
,530063
,683407
,811106
buchr001,488748
,555273
,441759
quinb901,
,443210
,806469
,688490
,808846
parkh101,120229
,443320
alfoc801,429661
,501894
,665085
,455011
,678085
,430648
,544575
,599914
,471519
,439197
,671208
,680978
,534803
,814189
,641744
,445014
vealc101,123683
,439218
,701531
knigj103,117192
,453428
,554382
,623456
,694205
,591611
,800914
,700856
,460100
,831428
,702194
goult101,114993
,594901
,701278
,488708
,700497
rodar001,121341
,559721
,443497
harrj001,441266
,449115
,605366
,463386
,464423
,829591
,820874
,444797
,830100
,701050
,560933
,663442
,450420
,622007
,461283
,827420
,443246
,596066
,808086
,444349
,458505
,444950
,823344
,673987
,531053
,458437
,558073
,824497
,534027
,809035
,684603
,439911
,613562
,606949
sulld901,
,476369
,689744
ibanr001,116380
,477135
,533926
boonb002,111214
,699410
,427515
beckg102,110758
,816192
,451733
,814410
,504325
,464881
,547907
,814461
livil101,818475
,803070
,569526
,458227
,573568
,668660
,575091
,557867
,803688
,816689
,446176
,458693
,676837
,518947
socom001,462515
,801201
,831191
penah001,120372
,680783
,565335
,675621
bowdm001,476601
wheaw101,124136
,695085
,677216
,465916
,672342
,685077
,693814
,676018
newmf101,119745
,668578
laynh101,117572
rober105,817518
misum001,119186
,677354
,437817
,457098
barnh102,820585
,463794
,607332
,440186
,469753
jordb901,
,462116
,681742
,442104
,685275
,806304
shetb101,122145
,816963
,804465
,453639
,465033
,438202
,458787
,808009
grafj101,115014
,607606
,444552
myerb001,408206
,814545
,815308
,453890
,686886
,685919
,816320
,543214
wrigj102,124606
,440810
,277398
,687987
,568239
,814822
,835439
,819512
seo-j001,150242
,463181
,803314
blats101,111087
proeg101,120777
lyonh102,118050
alleb001,450315
,662973
,599482
dunnm002,445197
,441481
,566063
,442232
,680461
,800854
bakeg102,110475
,463373
,503029
,688414
,502349
,602110
,800815
,489763
,673798
,514968
baldb001,681460
,695611
,621315
,437172
wuesy101,124624
lindm001,434637
,689850
,675925
brosc701,433218
,698941
nichb102,817972
,447471
,458162
,695209
,473938
,440581
,554590
krukm001,117340
knapc101,117178
,592824
,462906
,686617
,454345
,459498
,820941
hurtk001,669165
,477363
,695573
,804670
,438844
,688571
thorl001,123315
,565787
,811736
barrf103,110628
young101,124697
,816197
ortij001,120073
,667750
,442143
,692380
,457147
,463669
,692310
,457730
,563068
,543736
,542876
,543585
,683895
,471989
,558023
,526972
,436340
,700080
,463677
,650855
,597553
figuj101,114117
gibsj101,
,501878
,438768
,470635
,815078
mccog101,118589
,457774
,674830
,806309
,436532
,689704
,440567
,443987
,442356
,456947
,663933
,448708
magnt001,518972
,831734
hudso001,407861
,605464
,442799
,607765
,471174
,831752
,442464
,813837
,669481
,567317
,804615
harrd003,687957
,556135
,465129
,659267
,835963
blakl101,111066
millw001,150063
,529181
,821030
,561372
,491691
alvao102,110205
asuac001,641319
,657801
,510552
slatj001,122313
,622375
,702669
,437077
,672074
,670281
smitb801,
,815342
,436538
creep101,112812
brewt001,111441
,829800
,818474
,438349
bakel001,663609
,807713
,668037
,438246
,570511
freem001,114410
,691042
kimmb101,117067
,489017
,687939
,439627
,680953
burte101,111778
,500758
,690494
pacht801,
,831337
,501316
,581415
kawam001,493128
,444356
,447023
,450405
,701865
carrd001,425647
,667494
steir103,122726
,461313
,683103
,670191
everu101,819604
,820906
,801003
,517452
frazj101,114394
hunnb101,116318
arlis101,110317
,665764
,514980
,454531
,802619
,443491
,689711
,451338
,465987
,545561
,446988
,801392
reess101,121007
landl101,117455
,820269
,451175
,690831
,699071
bassj102,110665
,451573
bonhb101,111196
bated102,110671
meyeb002,656738
,561189
,457257
,631227
peatm101,817817
,656517
,656549
,700343
,452219
,665730
,439142
,477048
,560799
,605176
hendt101,115761
,657674
,456104
,673908
,658130
,542547
,566905
,685087
,518698
willc107,816593
,471115
,581317
crawg102,112800
,650502
reilj103,121037
gathj001,431157
,809337
harrc101,115540
,561805
,822913
,453894
,665745
,475246
,556247
,834944
,690515
,643545
,530497
,805281
wilkr001,124271
,475622
,458986
,518650
,802067
,669943
,442696
,446654
,665915
batte101,110690
newbp701,431056
,622434
,533054
,700307
,443821
,471450
,803863
,566137
,679546
,801488
,554635
,831103
,596729
,521656
,440304
atwob101,110371
,435905
kreir101,117307
,437173
,450469
,641819
dickw101,113347
,593163
kuhaf101,117355
freeg102,114411
,452270
,663425
,821003
,439536
,473675
,456791
,815914
,680296
,558538
,452794
,438797
fitzh101,114189
huffd001,453307
,456599
thomu102,816966
,663557
,502176
,806530
adamg101,110050
,679127
,694106
,476257
,666644
,564782
givem001,571710
,568965
rakos901,
,817239
,819824
,457291
,491879
flahm101,114209
,599476
,702591
,499558
fallj101,819594
,446625
,685348
,518878
,446626
,518541
barbw101,110544
,459389
,821904
,450536
,441962
,623303
,516503
charb101,820099
,501816
,593477
,830556
,533396
,441040
bazae001,660825
,607097
,436037
hurlj102,116348
,695119
,476124
,671680
,568049
,560602
,803088
,684928
,435970
,556777
stapd001,122684
,560425
,667321
,664578
,821665
delaj101,113228
,815862
clard103,112364
fergb101,114069
,602727
fostl102,114335
,557919
,823156
,519444
,439211
,527250
dinnb101,113382
poloj101,120657
,808575
heatb101,115680
,467373
,464061
,678279
,821083
,833451
,670500
,682653
,437453
baumf102,110702
,677855
,806605
sherj001,642073
,833218
,641522
,645260
,682415
,516801
,805110
fredk001,407864
gillt101,114801
cronk001,605196
valdm001,123596
,819999
,822106
knisp101,117196
,567426
,830828
,813482
,699157
,701750
,501524
carsf102,820159
,469908
,473272
,688475
bubsh101,111650
,457355
,530378
halee901,
,563097
,464161
,441465
,443160
,470332
,621113
,658667
,438380
,805784
bracj102,111333
,830544
,807131
,489714
,566645
,456017
guerv001,115223
,816322
wiemj001,686894
fridj101,114434
,456517
,687724
morgc102,119368
,451646
,570553
,611462
,462684
,814442
,672868
,695117
,465825
,685271
jonem103,818680
bocem101,111133
napla101,119649
,594892
,677342
,570874
,444545
,518389
,568208
,518458
,642342
,592146
kitsc101,117131
,666551
,488881
,563243
,467686
,591976
,699670
,456829
,600285
,675612
,465093
grosd101,115185
,447824
,701936
,802699
,623288
,446296
,606674
,573103
,542349
,672460
mulvk001,453381
,829964
,448161
,591998
,686704
,687033
,501848
,641497
,812659
,687319
tillb101,123344
,803273
,445260
neidn001,663734
,472437
,816921
,499745
,650548
,691253
,522768
,695315
,688160
,666787
,562284
,461590
,543707
,665511
cruzj006,672911
,690240
,592319
,444694
,806082
thomd107,816981
,561036
knepb001,117184
,474772
moorm101,119312
,642182
,450679
kunze001,446333
grahl101,115029
,558343
,685824
,472595
,820431
,815537
,813607
willj109,816563
friep101,114444
,683666
,679588
,441021
,803319
,595405
,647242
,457162
,699625
bergb001,407356
,488717
,517005
,695344
woodg001,124560
,814440
,460561
,663965
,803156
bubik001,663460
,459786
,446038
,657051
,518401
,811260
,808050
,690144
,692216
,570791
,828540
,446078
,438510
,438016
,440247
,832254
,804133
,672375
,656044
,818792
wienj101,124242
,621077
,818398
,807732
beanj101,110732
,565351
,594911
smite108,122374
,823799
,815135
,802402
,573118
,542598
,817790
,547965
altha001,571437
johnr102,116624
litsj001,446209
,656609
,454344
,824740
,633259
,520870
,832572
,657788
hendh103,819074
,445395
,543824
,448584
riddj101,121189
,501465
coler103,820030
,686309
,671015
marts003,661527
,518575
,533559
,543850
bumpn001,425546
,469391
,807885
,650433
,471579
govar101,819312
byrdj101,111837
,439394
,563301
,518835
,531838
,437832
seere101,121973
,441483
,466538
,455042
,701771
,690405
,449250
,469000
,454251
,675972
,819735
,676863
,814477
forse101,114319
,471486
rupej001,434666
,665159
,560572
swanu101,817053
dilll101,819755
,695605
davia001,113085
,818282
,564861
,446844
,682974
,568354
jackt102,818851
colys001,407873
,803143
,454447
,830741
,564821
,437946
,561283
,650863
,443260
,561217
,436757
,681029
webbs101,124015
,800905
machj002,466948
,457994
,465730
,819108
,803405
brana101,111379
cliff101,112405
,559350
,474425
,828557
,465115
shelj101,122117
costj001,112714
,672175
corem001,407579
,558863
,661734
cools001,112635
,554975
,806093
,822283
,672668
,441006
stanj001,285075
,695720
,686593
gullt102,115240
,437672
,665481
,808905
,499953
,823077
,823851
,449840
,444567
,518954
,689998
,689166
,561366
,567164
,581663
,605656
,609043
,832746
,699391
,832478
,642453
,814952
,817699
,658315
citar001,112301
,808817
,468603
,593661
,463494
liebg101,117761
,541607
,823023
,809474
,697813
,468637
,816191
,656915
,559223
,598891
huntg101,116330
,645439
,442162
palam101,120186
,562584
cox-j103,819961
,683181
,681044
,687103
,455606
,562169
,502653
,664343
,669671
,700796
,808117
,661156
,823655
,802163
,466859
,689701
,687543
,451331
tomba001,123385
,528929
,519014
,442049
gonzm901,484499
,454597
hathh001,115606
jacoe101,116456
bahrf101,110436
dye-j001,113679
hayej102,115643
,694728
adkih101,110081
,657227
niebc101,119779
,568338
,561133
,543345
,596417
,568815
,448686
,679557
mazzl001,118499
,440370
,491711
,831272
valap001,642162
,581360
,469535
,621434
,463532
,439930
,516522
,676586
,681733
,453330
,687313
,691643
,472559
,443410
,558958
,449139
,452516
,445684
kinch101,818611
,545528
jackd102,818875
,560272
,612796
,622478
,475006
,606195
,441529
,831133
greeg801,493026
,530251
,553469
,800069
,605162
,437279
,824750
,437512
,690658
grimb102,115160
,694368
,562521
,801469
,692838
,488706
,502478
,831748
,463541
,821884
,657555
,670184
,531601
,688195
,656274
boggw001,111153
,463775
edwaj103,819657
,467174
,506107
,822995
,831965
,684602
,700461
,809412
,595872
,543904
powet701,545242
,821897
,466053
tarps001,605501
,531860
,623888
jones106,818672
,453318
,461302
,444320
welfo101,124068
torkr101,123403
,556807
moodw101,818091
,621364
,825148
,684738
donaj002,453228
burrb001,434638
bourp101,111278
,501523
,691490
,455068
,532775
,811752
,687063
,451945
,437235
,533682
gravd001,115056
,462417
,814170
,518795
,444602
jay-t001,664079
,814358
metct101,118993
,825992
,436090
,461123
,464077
juddr101,116782
rossr002,543726
,809737
varnp101,123663
,688478
,601977
,554057
,822449
,437580
,672634
,593789
,805307
,441806
,555754
,493353
maxwj002,452239
,805124
schap101,121753
,829258
,444089
,594848
quinm001,240494
eastr101,113716
,672799
,699094
,516913
,669973
,451496
larka001,117500
,566331
,664748
,444648
,807865
farlb101,114008
,439042
baumg101,110704
,518523
willm002,124329
,542956
,805665
woodb102,
,831316
,806060
lucie001,672773
papej001,449097
gatif101,114658
,821883
,622784
,678376
toy-j101,123427
,690065
,821860
,622265
,669665
,693673
,444591
,443768
,457764
,500956
gatee101,819411
,560935
sandp002,663776
,476774
,529306
,449734
,502140
,684815
,464735
stanc001,444839
,469890
,622601
,831766
,694918
,806987
,681599
,489333
,461102
,474695
,813890
gilbw101,114783
,829474
,674374
,809365
fillh001,641571
,670043
,554428
,836279
,836022
,456424
,817311
hardr101,115462
,440266
,453725
,439742
,835868
,573328
acoso801,
,807708
,823308
,459607
lewij002,117736
,694750
jirsj801,623930
,686911
,832217
,823000
,687233
,828087
,664899
,821590
strua102,122890
,688294
,695987
,836183
,830487
,692507
,555449
,687865
oneip001,120028
,693308
,445736
,695338
,683590
,467013
,691311
moora002,621058
,808471
ojeda001,324432
,701679
suthg101,122999
,680749
,645299
,701705
,435832
,517035
wadet001,123773
,802488
,518412
,472592
,816385
,694070
fordd101,114298
,561860
,692454
,813602
,500900
,461743
,451082
,558097
lorem001,117928
,633830
,444108
biddr001,335092
hollb102,116082
,554328
,823913
,808467
cronj103,112852
,616613
cisag101,112298
,663841
,692617
,684539
,686391
paulc101,120309
taylj901,
,446790
,817509
,824448
,488909
acosc101,110037
kenne102,116978
,685813
,499554
,472709
,562377
,687677
,653204
,665144
,817227
,832246
tuero101,123500
smitw003,669257
,823803
grifa001,115137
,437061
ozunp001,150367
uehak001,493157
,690867
,436473
sprij001,605488
,457533
,592616
,621134
,502718
,676393
,685792
smitj106,122407
,694955
,835894
browe106,820340
