player_id,player_name,team,pos
663536,"O'Brien, Riley",,
663538,"Woodruff, Brandon",,
663544,"Hill, Garrett",,
663550,"Elías, Roenis",,
663586,"Gray, Josiah",,
663600,"Armstrong, Ivan",,
663604,"Watkins, Spenser",,
663605,"Neely, Jack",,
663609,"Megill, Tylor",,
663611,"Bachman, Sam",,
663616,"Greinke, Zack",,
663618,"Weiss, Ryan",,
663624,"Kluber, Corey",,
663628,"De los Santos, Yerry",,
663630,"Velasquez, Vince",,
663647,"Lodolo, Nick",,
663656,"Lynn, Lance",,
663660,"Faucher, Calvin",,
663662,"Cole, Gerrit",,
663682,"Clase, Emmanuel",,
663697,"Hill, Rich",,
663698,"Waldichuk, Ken",,
663728,"Bieber, Shane",,
663731,"Armstrong, Ivan",,
663743,"Megill, Tylor",,
663757,"Lamet, Dinelson",,
663760,"Marinaccio, Ron",,
663796,"Nelson, Ryne",,
663799,"Schultz, Andrew",,
663837,"McClanahan, Shane",,
663845,"Flexen, Chris",,
663853,"Overton, Connor",,
663886,"Keller, Mitch",,
663891,"Pfaadt, Brandon",,
663897,"Jameson, Drey",,
663911,"Jiménez, Dany",,
663944,"Santos, Lisandro",,
663967,"Strider, Spencer",,
663968,"Nogosek, Stephen",,
663979,"De Los Santos, Enyel",,
663993,"Wheeler, Zack",,
664023,"Woodruff, Brandon",,
664029,"Guerrero, Luis",,
664034,"Bieber, Shane",,
664040,"Barger, Alec",,
664041,"Rodríguez, Wilking",,
664051,"Manning, Matt",,
664057,"Bristo, Braden",,
664058,"Ureña, José",,
664059,"Williamson, Brandon",,
664068,"Brubaker, JT",,
664104,"Houser, Adrian",,
664119,"Woodford, Jake",,
664120,"Pivetta, Nick",,
664247,"Fleming, Josh",,
664314,"Nola, Aaron",,
664332,"Verlander, Justin",,
664334,"McClure, Kade",,
664670,"Jackson, Zach",,
664702,"Castillo, Luis",,
664728,"Pérez, Martín",,
664731,"Greinke, Zack",,
664753,"Garrett, Braxton",,
664761,"Kikuchi, Yusei",,
664762,"Reindl, Jake",,
664770,"Garnett, Tristan",,
664774,"Cole, Gerrit",,
664848,"Cobb, Trey",,
664850,"Fujinami, Shintaro",,
664874,"Urquidy, José",,
664901,"Hudson, Dakota",,
664913,"Stripling, Ross",,
664926,"Richards, Trevor",,
664954,"Ashcraft, Graham",,
664966,"McAllister, Zach",,
664983,"May, Dustin",,
665019,"Kikuchi, Yusei",,
665120,"Hand, Brad",,
665138,"Crowe, Wil",,
665154,"Syndergaard, Noah",,
665155,"Criswell, Cooper",,
665161,"Cease, Dylan",,
665173,"Harris, Hobie",,
665180,"Ryan, Joe",,
665487,"Seabold, Connor",,
665489,"Flaherty, Jack",,
665506,"Ragans, Cole",,
665648,"Kriske, Brooks",,
665651,"Suárez, Andrew",,
665742,"Márquez, Germán",,
665776,"Sewald, Paul",,
665782,"Baumann, Mike",,
665804,"Kopech, Michael",,
665828,"Nola, Aaron",,
665833,"Lodolo, Nick",,
665834,"Mears, Nick",,
665839,"Chirinos, Yonny",,
665846,"Bellatti, Andrew",,
665856,"Gillaspie, Logan",,
665861,"Barlow, Scott",,
665862,"Williams, Trevor",,
665908,"Heller, Ben",,
665914,"Hernandez, Aaron",,
665923,"Sandoval, Patrick",,
665926,"Bumgarner, Madison",,
665940,"Smyly, Drew",,
665953,"Bellatti, Andrew",,
665966,"Francis, Bowden",,
665975,"Sands, Cole",,
665987,"Zabala, Aneurys",,
665989,"Biddle, Jesse",,
665998,"May, Trevor",,
666018,"Kluber, Corey",,
666023,"Henry, Tommy",,
