year,teamID,salary,threshold,over_amount,cbt_tax,cbt_flag
2006,OAK,62243079,136000000.0,0.0,0.0,0
2006,PHI,88273333,136000000.0,0.0,0.0,0
2006,PIT,46717750,136000000.0,0.0,0.0,0
2006,SDN,69896141,136000000.0,0.0,0.0,0
2006,SEA,87959833,136000000.0,0.0,0.0,0
2006,SFN,90056419,136000000.0,0.0,0.0,0
2006,SLN,88891371,136000000.0,0.0,0.0,0
2006,TBA,34917967,136000000.0,0.0,0.0,0
2006,TEX,68228662,136000000.0,0.0,0.0,0
2006,TOR,71365000,136000000.0,0.0,0.0,0
2006,WAS,63143000,136000000.0,0.0,0.0,0
2007,ARI,52067546,148000000.0,0.0,0.0,0
2007,ATL,87290833,148000000.0,0.0,0.0,0
2007,BAL,93174808,148000000.0,0.0,0.0,0
2007,BOS,143026214,148000000.0,0.0,0.0,0
2007,CHA,108671833,148000000.0,0.0,0.0,0
2007,CHN,99670332,148000000.0,0.0,0.0,0
2007,CIN,68524980,148000000.0,0.0,0.0,0
2007,CLE,61673267,148000000.0,0.0,0.0,0
2007,COL,54041000,148000000.0,0.0,0.0,0
2007,DET,94800369,148000000.0,0.0,0.0,0
2007,FLO,30507000,148000000.0,0.0,0.0,0
2007,HOU,87759000,148000000.0,0.0,0.0,0
2007,KCA,67116500,148000000.0,0.0,0.0,0
2007,LAA,109251333,148000000.0,0.0,0.0,0
2007,LAN,108454524,148000000.0,0.0,0.0,0
2007,MIL,70986500,148000000.0,0.0,0.0,0
2007,MIN,71439500,148000000.0,0.0,0.0,0
2007,NYA,189259045,148000000.0,41259045.0,8251809.0,1
2007,NYN,115231663,148000000.0,0.0,0.0,0
2007,OAK,79366940,148000000.0,0.0,0.0,0
2007,PHI,89428213,148000000.0,0.0,0.0,0
2007,PIT,38537833,148000000.0,0.0,0.0,0
2007,SDN,58110567,148000000.0,0.0,0.0,0
2007,SEA,106460833,148000000.0,0.0,0.0,0
2007,SFN,90219056,148000000.0,0.0,0.0,0
2007,SLN,90286823,148000000.0,0.0,0.0,0
2007,TBA,24123500,148000000.0,0.0,0.0,0
2007,TEX,68318675,148000000.0,0.0,0.0,0
2007,TOR,81942800,148000000.0,0.0,0.0,0
2007,WAS,36947500,148000000.0,0.0,0.0,0
2008,ARI,66202712,155000000.0,0.0,0.0,0
2008,ATL,102365683,155000000.0,0.0,0.0,0
2008,BAL,67196246,155000000.0,0.0,0.0,0
2008,BOS,133390035,155000000.0,0.0,0.0,0
2008,CHA,121189332,155000000.0,0.0,0.0,0
2008,CHN,118345833,155000000.0,0.0,0.0,0
2008,CIN,74117695,155000000.0,0.0,0.0,0
2008,CLE,78970066,155000000.0,0.0,0.0,0
2008,COL,68655500,155000000.0,0.0,0.0,0
2008,DET,137685196,155000000.0,0.0,0.0,0
2008,FLO,21811500,155000000.0,0.0,0.0,0
2008,HOU,88930414,155000000.0,0.0,0.0,0
2008,KCA,58245500,155000000.0,0.0,0.0,0
2008,LAA,119216333,155000000.0,0.0,0.0,0
2008,LAN,118588536,155000000.0,0.0,0.0,0
2008,MIL,80937499,155000000.0,0.0,0.0,0
2008,MIN,56932766,155000000.0,0.0,0.0,0
2008,NYA,207896789,155000000.0,52896789.0,10579357.8,1
2008,NYN,137793376,155000000.0,0.0,0.0,0
2008,OAK,47967126,155000000.0,0.0,0.0,0
2008,PHI,97879880,155000000.0,0.0,0.0,0
2008,PIT,48689783,155000000.0,0.0,0.0,0
2008,SDN,73677616,155000000.0,0.0,0.0,0
2008,SEA,117666482,155000000.0,0.0,0.0,0
2008,SFN,76594500,155000000.0,0.0,0.0,0
2008,SLN,99624449,155000000.0,0.0,0.0,0
2008,TBA,43820597,155000000.0,0.0,0.0,0
2008,TEX,67712326,155000000.0,0.0,0.0,0
2008,TOR,97793900,155000000.0,0.0,0.0,0
2008,WAS,54961000,155000000.0,0.0,0.0,0
2009,ARI,73115666,162000000.0,0.0,0.0,0
2009,ATL,96726166,162000000.0,0.0,0.0,0
2009,BAL,67101666,162000000.0,0.0,0.0,0
2009,BOS,121345999,162000000.0,0.0,0.0,0
2009,CHA,96068500,162000000.0,0.0,0.0,0
2009,CHN,134809000,162000000.0,0.0,0.0,0
2009,CIN,73558500,162000000.0,0.0,0.0,0
2009,CLE,81579166,162000000.0,0.0,0.0,0
2009,COL,75201000,162000000.0,0.0,0.0,0
2009,DET,115085145,162000000.0,0.0,0.0,0
2009,FLO,36834000,162000000.0,0.0,0.0,0
2009,HOU,102996414,162000000.0,0.0,0.0,0
2009,KCA,70519333,162000000.0,0.0,0.0,0
2009,LAA,113709000,162000000.0,0.0,0.0,0
2009,LAN,100414592,162000000.0,0.0,0.0,0
2009,MIL,80182502,162000000.0,0.0,0.0,0
2009,MIN,65299266,162000000.0,0.0,0.0,0
2009,NYA,201449189,162000000.0,39449189.0,7889837.800000001,1
2009,NYN,149373987,162000000.0,0.0,0.0,0
2009,OAK,61910000,162000000.0,0.0,0.0,0
2009,PHI,113004046,162000000.0,0.0,0.0,0
2009,PIT,48693000,162000000.0,0.0,0.0,0
2009,SDN,43333700,162000000.0,0.0,0.0,0
2009,SEA,98904166,162000000.0,0.0,0.0,0
2009,SFN,83026450,162000000.0,0.0,0.0,0
2009,SLN,88528409,162000000.0,0.0,0.0,0
2009,TBA,63313034,162000000.0,0.0,0.0,0
2009,TEX,68178798,162000000.0,0.0,0.0,0
2009,TOR,80538300,162000000.0,0.0,0.0,0
2009,WAS,59928000,162000000.0,0.0,0.0,0
2010,ARI,60718166,170000000.0,0.0,0.0,0
2010,ATL,84423666,170000000.0,0.0,0.0,0
2010,BAL,81612500,170000000.0,0.0,0.0,0
2010,BOS,162447333,170000000.0,0.0,0.0,0
2010,CHA,105530000,170000000.0,0.0,0.0,0
2010,CHN,146609000,170000000.0,0.0,0.0,0
2010,CIN,71761542,170000000.0,0.0,0.0,0
2010,CLE,61203966,170000000.0,0.0,0.0,0
2010,COL,84227000,170000000.0,0.0,0.0,0
2010,DET,122864928,170000000.0,0.0,0.0,0
2010,FLO,57029719,170000000.0,0.0,0.0,0
2010,HOU,92355500,170000000.0,0.0,0.0,0
2010,KCA,71405210,170000000.0,0.0,0.0,0
2010,LAA,104963866,170000000.0,0.0,0.0,0
2010,LAN,95358016,170000000.0,0.0,0.0,0
2010,MIL,81108278,170000000.0,0.0,0.0,0
2010,MIN,97559166,170000000.0,0.0,0.0,0
2010,NYA,206333389,170000000.0,36333389.0,7266677.800000001,1
2010,NYN,134422942,170000000.0,0.0,0.0,0
2010,OAK,55254900,170000000.0,0.0,0.0,0
2010,PHI,141928379,170000000.0,0.0,0.0,0
2010,PIT,34943000,170000000.0,0.0,0.0,0
2010,SDN,37799300,170000000.0,0.0,0.0,0
2010,SEA,86510000,170000000.0,0.0,0.0,0
2010,SFN,98641333,170000000.0,0.0,0.0,0
2010,SLN,93540751,170000000.0,0.0,0.0,0
2010,TBA,71923471,170000000.0,0.0,0.0,0
2010,TEX,55250544,170000000.0,0.0,0.0,0
2010,TOR,62234000,170000000.0,0.0,0.0,0
2010,WAS,61400000,170000000.0,0.0,0.0,0
2011,ARI,53639833,178000000.0,0.0,0.0,0
2011,ATL,87002692,178000000.0,0.0,0.0,0
2011,BAL,85304038,178000000.0,0.0,0.0,0
2011,BOS,161762475,178000000.0,0.0,0.0,0
2011,CHA,127789000,178000000.0,0.0,0.0,0
2011,CHN,125047329,178000000.0,0.0,0.0,0
2011,CIN,75947134,178000000.0,0.0,0.0,0
2011,CLE,48776566,178000000.0,0.0,0.0,0
2011,COL,88148071,178000000.0,0.0,0.0,0
2011,DET,105700231,178000000.0,0.0,0.0,0
2011,FLO,56944000,178000000.0,0.0,0.0,0
2011,HOU,70694000,178000000.0,0.0,0.0,0
2011,KCA,35712000,178000000.0,0.0,0.0,0
2011,LAA,138543166,178000000.0,0.0,0.0,0
2011,LAN,104188999,178000000.0,0.0,0.0,0
2011,MIL,85497333,178000000.0,0.0,0.0,0
2011,MIN,112737000,178000000.0,0.0,0.0,0
2011,NYA,202275028,178000000.0,24275028.0,4855005.600000001,1
2011,NYN,118847309,178000000.0,0.0,0.0,0
2011,OAK,66536500,178000000.0,0.0,0.0,0
2011,PHI,172976379,178000000.0,0.0,0.0,0
2011,PIT,45047000,178000000.0,0.0,0.0,0
2011,SDN,45869140,178000000.0,0.0,0.0,0
2011,SEA,86110600,178000000.0,0.0,0.0,0
2011,SFN,118198333,178000000.0,0.0,0.0,0
2011,SLN,105433572,178000000.0,0.0,0.0,0
2011,TBA,41053571,178000000.0,0.0,0.0,0
2011,TEX,92299264,178000000.0,0.0,0.0,0
2011,TOR,62567800,178000000.0,0.0,0.0,0
2011,WAS,63856928,178000000.0,0.0,0.0,0
2012,ARI,73804833,178000000.0,0.0,0.0,0
2012,ATL,82829942,178000000.0,0.0,0.0,0
2012,BAL,77353999,178000000.0,0.0,0.0,0
2012,BOS,173186617,178000000.0,0.0,0.0,0
2012,CHA,96919500,178000000.0,0.0,0.0,0
2012,CHN,88197033,178000000.0,0.0,0.0,0
2012,CIN,82203616,178000000.0,0.0,0.0,0
2012,CLE,78430300,178000000.0,0.0,0.0,0
2012,COL,78069571,178000000.0,0.0,0.0,0
2012,DET,132300000,178000000.0,0.0,0.0,0
2012,HOU,60651000,178000000.0,0.0,0.0,0
2012,KCA,60916225,178000000.0,0.0,0.0,0
2012,LAA,154485166,178000000.0,0.0,0.0,0
2012,LAN,95143575,178000000.0,0.0,0.0,0
2012,MIA,118078000,178000000.0,0.0,0.0,0
2012,MIL,97653944,178000000.0,0.0,0.0,0
2012,MIN,94085000,178000000.0,0.0,0.0,0
2012,NYA,196522289,178000000.0,18522289.0,3704457.8000000003,1
2012,NYN,93353983,178000000.0,0.0,0.0,0
2012,OAK,55372500,178000000.0,0.0,0.0,0
2012,PHI,174538938,178000000.0,0.0,0.0,0
2012,PIT,62951999,178000000.0,0.0,0.0,0
2012,SDN,55244700,178000000.0,0.0,0.0,0
2012,SEA,81978100,178000000.0,0.0,0.0,0
2012,SFN,117620683,178000000.0,0.0,0.0,0
2012,SLN,110300862,178000000.0,0.0,0.0,0
2012,TBA,64173500,178000000.0,0.0,0.0,0
2012,TEX,120510974,178000000.0,0.0,0.0,0
2012,TOR,75009200,178000000.0,0.0,0.0,0
2012,WAS,80855143,178000000.0,0.0,0.0,0
2013,ARI,90132000,189000000.0,0.0,0.0,0
2013,ATL,87871525,189000000.0,0.0,0.0,0
2013,BAL,84393333,189000000.0,0.0,0.0,0
2013,BOS,151530000,189000000.0,0.0,0.0,0
2013,CHA,120065277,189000000.0,0.0,0.0,0
2013,CHN,100567726,189000000.0,0.0,0.0,0
2013,CIN,106404462,189000000.0,0.0,0.0,0
2013,CLE,75771800,189000000.0,0.0,0.0,0
2013,COL,74409071,189000000.0,0.0,0.0,0
2013,DET,145989500,189000000.0,0.0,0.0,0
2013,HOU,17890700,189000000.0,0.0,0.0,0
2013,KCA,80091725,189000000.0,0.0,0.0,0
2013,LAA,124174750,189000000.0,0.0,0.0,0
2013,LAN,223362196,189000000.0,34362196.0,6872439.2,1
2013,MIA,33601900,189000000.0,0.0,0.0,0
2013,MIL,76947033,189000000.0,0.0,0.0,0
2013,MIN,75337500,189000000.0,0.0,0.0,0
2013,NYA,231978886,189000000.0,42978886.0,8595777.200000001,1
2013,NYN,49448346,189000000.0,0.0,0.0,0
2013,OAK,60132500,189000000.0,0.0,0.0,0
2013,PHI,169863189,189000000.0,0.0,0.0,0
2013,PIT,77062000,189000000.0,0.0,0.0,0
2013,SDN,65585500,189000000.0,0.0,0.0,0
2013,SEA,74005043,189000000.0,0.0,0.0,0
2013,SFN,140180334,189000000.0,0.0,0.0,0
2013,SLN,92260110,189000000.0,0.0,0.0,0
2013,TBA,52955272,189000000.0,0.0,0.0,0
2013,TEX,112522600,189000000.0,0.0,0.0,0
2013,TOR,126288100,189000000.0,0.0,0.0,0
2013,WAS,113703270,189000000.0,0.0,0.0,0
2014,ARI,97861500,189000000.0,0.0,0.0,0
2014,ATL,97609000,189000000.0,0.0,0.0,0
2014,BAL,103416000,189000000.0,0.0,0.0,0
2014,BOS,139019929,189000000.0,0.0,0.0,0
2014,CHA,81830500,189000000.0,0.0,0.0,0
2014,CHN,65522500,189000000.0,0.0,0.0,0
2014,CIN,108217500,189000000.0,0.0,0.0,0
2014,CLE,82151899,189000000.0,0.0,0.0,0
2014,COL,95403500,189000000.0,0.0,0.0,0
2014,DET,152855500,189000000.0,0.0,0.0,0
2014,HOU,35116300,189000000.0,0.0,0.0,0
2014,KCA,74594075,189000000.0,0.0,0.0,0
2014,LAA,121988250,189000000.0,0.0,0.0,0
2014,LAN,217014600,189000000.0,28014600.0,5602920.0,1
2014,MIA,41836900,189000000.0,0.0,0.0,0
2014,MIL,101217000,189000000.0,0.0,0.0,0
2014,MIN,83762500,189000000.0,0.0,0.0,0
2014,NYA,197543907,189000000.0,8543907.0,1708781.4000000001,1
2014,NYN,85556990,189000000.0,0.0,0.0,0
2014,OAK,72408400,189000000.0,0.0,0.0,0
2014,PHI,180944967,189000000.0,0.0,0.0,0
2014,PIT,77178000,189000000.0,0.0,0.0,0
2014,SDN,75685700,189000000.0,0.0,0.0,0
2014,SEA,92531100,189000000.0,0.0,0.0,0
2014,SFN,163510167,189000000.0,0.0,0.0,0
2014,SLN,120693000,189000000.0,0.0,0.0,0
2014,TBA,72689100,189000000.0,0.0,0.0,0
2014,TEX,112255059,189000000.0,0.0,0.0,0
2014,TOR,109920100,189000000.0,0.0,0.0,0
2014,WAS,131983680,189000000.0,0.0,0.0,0
2015,ARI,61834000,189000000.0,0.0,0.0,0
2015,ATL,71781250,189000000.0,0.0,0.0,0
2015,BAL,115044833,189000000.0,0.0,0.0,0
2015,BOS,181103400,189000000.0,0.0,0.0,0
2015,CHA,112373700,189000000.0,0.0,0.0,0
2015,CHN,115879310,189000000.0,0.0,0.0,0
2015,CIN,113072286,189000000.0,0.0,0.0,0
2015,CLE,87663766,189000000.0,0.0,0.0,0
2015,COL,95688600,189000000.0,0.0,0.0,0
2015,DET,172284750,189000000.0,0.0,0.0,0
2015,HOU,72256200,189000000.0,0.0,0.0,0
2015,KCA,112107025,189000000.0,0.0,0.0,0
2015,LAA,120005415,189000000.0,0.0,0.0,0
2015,LAN,215792000,189000000.0,26792000.0,5358400.0,1
2015,MIA,68056500,189000000.0,0.0,0.0,0
2015,MIL,100850000,189000000.0,0.0,0.0,0
2015,MIN,107755000,189000000.0,0.0,0.0,0
2015,NYA,212751957,189000000.0,23751957.0,4750391.4,1
2015,NYN,96766683,189000000.0,0.0,0.0,0
2015,OAK,79053501,189000000.0,0.0,0.0,0
2015,PHI,111693000,189000000.0,0.0,0.0,0
2015,PIT,88892499,189000000.0,0.0,0.0,0
2015,SDN,118441300,189000000.0,0.0,0.0,0
2015,SEA,122208700,189000000.0,0.0,0.0,0
2015,SFN,164701500,189000000.0,0.0,0.0,0
2015,SLN,119241500,189000000.0,0.0,0.0,0
2015,TBA,64521233,189000000.0,0.0,0.0,0
2015,TEX,143742789,189000000.0,0.0,0.0,0
2015,TOR,112992400,189000000.0,0.0,0.0,0
2015,WAS,155587472,189000000.0,0.0,0.0,0
2016,ARI,87439063,189000000.0,0.0,0.0,0
2016,ATL,68498291,189000000.0,0.0,0.0,0
2016,BAL,161863456,189000000.0,0.0,0.0,0
2016,BOS,188545761,189000000.0,0.0,0.0,0
2016,CHA,112998667,189000000.0,0.0,0.0,0
2016,CHN,154067668,189000000.0,0.0,0.0,0
2016,CIN,88940059,189000000.0,0.0,0.0,0
2016,CLE,74311900,189000000.0,0.0,0.0,0
2016,COL,112645071,189000000.0,0.0,0.0,0
2016,DET,194876481,189000000.0,5876481.0,1175296.2,1
2016,HOU,94893700,189000000.0,0.0,0.0,0
2016,KCA,131487125,189000000.0,0.0,0.0,0
2016,LAA,137251333,189000000.0,0.0,0.0,0
2016,LAN,221288380,189000000.0,32288380.0,6457676.0,1
2016,MIA,77314202,189000000.0,0.0,0.0,0
2016,MIL,68775237,189000000.0,0.0,0.0,0
2016,MIN,102583200,189000000.0,0.0,0.0,0
2016,NYA,222997792,189000000.0,33997792.0,6799558.4,1
2016,NYN,133889129,189000000.0,0.0,0.0,0
2016,OAK,86806234,189000000.0,0.0,0.0,0
2016,PHI,58980000,189000000.0,0.0,0.0,0
2016,PIT,103778833,189000000.0,0.0,0.0,0
2016,SDN,101424814,189000000.0,0.0,0.0,0
2016,SEA,135683339,189000000.0,0.0,0.0,0
2016,SFN,172253778,189000000.0,0.0,0.0,0
2016,SLN,143053500,189000000.0,0.0,0.0,0
2016,TBA,57097310,189000000.0,0.0,0.0,0
2016,TEX,176038723,189000000.0,0.0,0.0,0
2016,TOR,138701700,189000000.0,0.0,0.0,0
2016,WAS,141652646,189000000.0,0.0,0.0,0
