role,year,mlbam,pitch_type,segment,vhb,pitches,Z_Pitches,O_Pitches,Z_Swings,O_Swings,Z_Whiffs,O_Whiffs,CS,edge_cnt,heart_cnt,chase_cnt,group_total,usage_rate,zone_rate,z_swing_rate,o_swing_rate,z_contact_rate,o_contact_rate,z_csw_rate,csw_rate,edge_rate,heart_rate,chase_rate,batter,vs_hand,z_whiff_rate,o_whiff_rate
bat,2015,133380,FS,,vsR,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1112.0,0.0062949640287769,0.5714285714285714,0.0,0.0,,,0.0,0.0,0.4285714285714285,0.0,0.0,133380.0,vsR,,
bat,2015,133380,IN,ahead,vsR,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0612244897959183,0.0,,0.0,,,,0.0,0.0,0.0,0.0,133380.0,vsR,,
bat,2015,133380,IN,,vsR,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0053956834532374,0.0,,0.0,,,,0.0,0.0,0.0,0.0,133380.0,vsR,,
bat,2015,133380,KC,behind,vsR,3,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,111.0,0.027027027027027,0.0,,0.3333333333333333,,0.0,,0.3333333333333333,0.0,0.0,0.3333333333333333,133380.0,vsR,,
bat,2015,133380,KC,two_strike,vsR,8,1.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,358.0,0.0223463687150838,0.125,0.0,0.1428571428571428,,0.0,0.0,0.125,0.125,0.0,0.1428571428571428,133380.0,vsR,,
bat,2015,133380,KC,,vsR,16,9.0,7.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1112.0,0.014388489208633,0.5625,0.0,0.0,,,0.0,0.25,0.375,0.0625,0.0,133380.0,vsR,,
bat,2015,133380,PO,,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.0,0.0008992805755395,0.0,,0.0,,,,0.0,0.0,0.0,0.0,133380.0,vsR,,
bat,2015,133380,SI,ahead,vsR,26,14.0,12.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,98.0,0.2653061224489796,0.5384615384615384,0.0,0.0,,,0.0,0.1923076923076923,0.2307692307692307,0.0384615384615384,0.0,133380.0,vsR,,
bat,2015,133380,SI,behind,vsR,17,8.0,9.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,111.0,0.1531531531531531,0.4705882352941176,0.0,0.1111111111111111,,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0588235294117647,0.1111111111111111,133380.0,vsR,,
bat,2015,133380,SI,two_strike,vsR,63,33.0,30.0,2.0,2.0,2.0,2.0,6.0,16.0,3.0,2.0,358.0,0.1759776536312849,0.5238095238095238,0.0606060606060606,0.0666666666666666,0.0,0.0,0.0606060606060606,0.1587301587301587,0.2539682539682539,0.0476190476190476,0.0666666666666666,133380.0,vsR,1.0,
bat,2015,133380,SI,,vsR,283,143.0,140.0,6.0,5.0,6.0,5.0,51.0,69.0,14.0,5.0,1112.0,0.2544964028776978,0.5053003533568905,0.0419580419580419,0.0357142857142857,0.0,0.0,0.0419580419580419,0.2190812720848056,0.2438162544169611,0.0494699646643109,0.0357142857142857,133380.0,vsR,1.0,
bat,2015,133380,SL,ahead,vsR,8,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,98.0,0.0816326530612244,0.375,0.0,0.0,,,0.0,0.125,0.25,0.0,0.0,133380.0,vsR,,
bat,2015,133380,SL,behind,vsR,28,12.0,16.0,0.0,7.0,0.0,7.0,0.0,3.0,4.0,7.0,111.0,0.2522522522522522,0.4285714285714285,0.0,0.4375,,0.0,0.0,0.25,0.1071428571428571,0.1428571428571428,0.4375,133380.0,vsR,,
bat,2015,133380,SL,two_strike,vsR,81,26.0,55.0,4.0,8.0,4.0,8.0,4.0,10.0,2.0,8.0,358.0,0.2262569832402234,0.3209876543209876,0.1538461538461538,0.1454545454545454,0.0,0.0,0.1538461538461538,0.1975308641975308,0.1234567901234567,0.0246913580246913,0.1454545454545454,133380.0,vsR,1.0,
bat,2015,133380,SL,,vsR,176,92.0,84.0,11.0,17.0,11.0,17.0,29.0,46.0,19.0,17.0,1112.0,0.158273381294964,0.5227272727272727,0.1195652173913043,0.2023809523809523,0.0,0.0,0.1195652173913043,0.3238636363636363,0.2613636363636363,0.1079545454545454,0.2023809523809523,133380.0,vsR,1.0,
bat,2015,133380,ST,,vsR,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1112.0,0.0017985611510791,1.0,0.0,,,,0.0,0.5,0.5,0.0,,133380.0,vsR,,
bat,2015,134181,CH,ahead,vsR,11,6.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,133.0,0.0827067669172932,0.5454545454545454,0.1666666666666666,0.4,0.0,0.0,0.1666666666666666,0.6363636363636364,0.1818181818181818,0.2727272727272727,0.4,134181.0,vsR,1.0,
bat,2015,134181,CH,behind,vsR,16,6.0,10.0,0.0,4.0,0.0,4.0,1.0,3.0,1.0,4.0,149.0,0.1073825503355704,0.375,0.0,0.4,,0.0,0.0,0.3125,0.1875,0.0625,0.4,134181.0,vsR,,
bat,2015,134181,CH,two_strike,vsR,51,21.0,30.0,2.0,1.0,2.0,1.0,0.0,6.0,4.0,1.0,436.0,0.1169724770642201,0.4117647058823529,0.0952380952380952,0.0333333333333333,0.0,0.0,0.0952380952380952,0.0588235294117647,0.1176470588235294,0.0784313725490196,0.0333333333333333,134181.0,vsR,1.0,
bat,2015,134181,CH,,vsR,167,79.0,88.0,11.0,5.0,11.0,5.0,37.0,31.0,8.0,5.0,1484.0,0.1125336927223719,0.4730538922155688,0.1392405063291139,0.0568181818181818,0.0,0.0,0.1392405063291139,0.3173652694610778,0.18562874251497,0.0479041916167664,0.0568181818181818,134181.0,vsR,1.0,
bat,2015,134181,CU,ahead,vsR,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,133.0,0.0225563909774436,0.6666666666666666,0.0,0.0,,,0.0,0.0,0.0,0.6666666666666666,0.0,134181.0,vsR,,
bat,2015,134181,CU,behind,vsR,13,2.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,149.0,0.087248322147651,0.1538461538461538,0.0,0.0909090909090909,,0.0,0.0,0.0769230769230769,0.0,0.0,0.0909090909090909,134181.0,vsR,,
bat,2015,134181,CU,two_strike,vsR,33,13.0,20.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,436.0,0.0756880733944954,0.3939393939393939,0.0,0.1,,0.0,0.0,0.0909090909090909,0.1212121212121212,0.0,0.1,134181.0,vsR,,
bat,2015,134181,CU,,vsR,67,29.0,38.0,2.0,4.0,2.0,4.0,16.0,10.0,4.0,4.0,1484.0,0.0451482479784366,0.4328358208955223,0.0689655172413793,0.1052631578947368,0.0,0.0,0.0689655172413793,0.3283582089552239,0.1492537313432835,0.0597014925373134,0.1052631578947368,134181.0,vsR,1.0,
bat,2015,134181,EP,,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1484.0,0.0006738544474393,1.0,0.0,,,,0.0,1.0,0.0,1.0,,134181.0,vsR,,
bat,2015,134181,FC,ahead,vsR,16,9.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,133.0,0.1203007518796992,0.5625,0.1111111111111111,0.1428571428571428,0.0,0.0,0.1111111111111111,0.3125,0.125,0.1875,0.1428571428571428,134181.0,vsR,1.0,
bat,2015,134181,FC,behind,vsR,8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149.0,0.0536912751677852,0.125,0.0,0.0,,,0.0,0.0,0.125,0.0,0.0,134181.0,vsR,,
bat,2015,134181,FC,two_strike,vsR,35,17.0,18.0,1.0,3.0,1.0,3.0,1.0,9.0,1.0,3.0,436.0,0.0802752293577981,0.4857142857142857,0.0588235294117647,0.1666666666666666,0.0,0.0,0.0588235294117647,0.1428571428571428,0.2571428571428571,0.0285714285714285,0.1666666666666666,134181.0,vsR,1.0,
bat,2015,134181,FC,,vsR,106,61.0,45.0,2.0,5.0,2.0,5.0,30.0,26.0,9.0,5.0,1484.0,0.0714285714285714,0.5754716981132075,0.0327868852459016,0.1111111111111111,0.0,0.0,0.0327868852459016,0.3490566037735849,0.2452830188679245,0.0849056603773584,0.1111111111111111,134181.0,vsR,1.0,
bat,2015,134181,FF,ahead,vsR,45,28.0,17.0,1.0,1.0,1.0,1.0,8.0,13.0,5.0,1.0,133.0,0.3383458646616541,0.6222222222222222,0.0357142857142857,0.0588235294117647,0.0,0.0,0.0357142857142857,0.2222222222222222,0.2888888888888888,0.1111111111111111,0.0588235294117647,134181.0,vsR,1.0,
bat,2015,134181,FF,behind,vsR,56,20.0,36.0,2.0,1.0,2.0,1.0,1.0,9.0,2.0,1.0,149.0,0.3758389261744966,0.3571428571428571,0.1,0.0277777777777777,0.0,0.0,0.1,0.0714285714285714,0.1607142857142857,0.0357142857142857,0.0277777777777777,134181.0,vsR,1.0,
bat,2015,134181,FF,two_strike,vsR,150,81.0,69.0,6.0,8.0,6.0,8.0,2.0,37.0,9.0,8.0,436.0,0.3440366972477064,0.54,0.074074074074074,0.1159420289855072,0.0,0.0,0.074074074074074,0.1066666666666666,0.2466666666666666,0.06,0.1159420289855072,134181.0,vsR,1.0,
bat,2015,134181,FF,,vsR,503,273.0,230.0,17.0,22.0,17.0,22.0,99.0,116.0,50.0,22.0,1484.0,0.3389487870619946,0.5427435387673957,0.0622710622710622,0.0956521739130434,0.0,0.0,0.0622710622710622,0.2743538767395626,0.2306163021868787,0.099403578528827,0.0956521739130434,134181.0,vsR,1.0,
bat,2015,134181,FO,,vsR,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1484.0,0.0013477088948787,0.5,0.0,0.0,,,0.0,0.5,0.5,0.0,0.0,134181.0,vsR,,
bat,2015,134181,FS,behind,vsR,2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,149.0,0.0134228187919463,0.5,0.0,1.0,,0.0,0.0,0.5,0.0,0.0,1.0,134181.0,vsR,,
bat,2015,134181,FS,two_strike,vsR,5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0114678899082568,0.6,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,FS,,vsR,15,6.0,9.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,1.0,1484.0,0.0101078167115902,0.4,0.1666666666666666,0.1111111111111111,0.0,0.0,0.1666666666666666,0.4666666666666667,0.1333333333333333,0.0,0.1111111111111111,134181.0,vsR,1.0,
bat,2015,134181,IN,ahead,vsR,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0451127819548872,0.0,,0.0,,,,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,IN,,vsR,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,0.0033692722371967,0.0,,0.0,,,,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,KC,behind,vsR,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0268456375838926,0.0,,0.0,,,,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,KC,two_strike,vsR,10,1.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,436.0,0.0229357798165137,0.1,0.0,0.1111111111111111,,0.0,0.0,0.1,0.1,0.0,0.1111111111111111,134181.0,vsR,,
bat,2015,134181,KC,,vsR,14,8.0,6.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1484.0,0.0094339622641509,0.5714285714285714,0.0,0.0,,,0.0,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.0,134181.0,vsR,,
bat,2015,134181,KN,ahead,vsR,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,0.0075187969924812,1.0,0.0,,,,0.0,1.0,0.0,0.0,,134181.0,vsR,,
bat,2015,134181,KN,two_strike,vsR,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0045871559633027,0.5,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,KN,,vsR,13,6.0,7.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1484.0,0.0087601078167115,0.4615384615384615,0.1666666666666666,0.0,0.0,,0.1666666666666666,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,134181.0,vsR,1.0,
bat,2015,134181,PO,,vsR,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,0.0006738544474393,0.0,,0.0,,,,0.0,0.0,0.0,0.0,134181.0,vsR,,
bat,2015,134181,SI,ahead,vsR,39,16.0,23.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0.0,133.0,0.2932330827067669,0.4102564102564102,0.0,0.0,,,0.0,0.2051282051282051,0.2564102564102564,0.0256410256410256,0.0,134181.0,vsR,,
bat,2015,134181,SI,behind,vsR,23,8.0,15.0,0.0,5.0,0.0,5.0,0.0,7.0,1.0,5.0,149.0,0.1543624161073825,0.3478260869565217,0.0,0.3333333333333333,,0.0,0.0,0.217391304347826,0.3043478260869565,0.0434782608695652,0.3333333333333333,134181.0,vsR,,
bat,2015,134181,SI,two_strike,vsR,62,22.0,40.0,0.0,1.0,0.0,1.0,2.0,13.0,3.0,1.0,436.0,0.1422018348623853,0.3548387096774194,0.0,0.025,,0.0,0.0,0.0483870967741935,0.2096774193548387,0.0483870967741935,0.025,134181.0,vsR,,
bat,2015,134181,SI,,vsR,364,185.0,179.0,7.0,12.0,7.0,12.0,85.0,77.0,38.0,12.0,1484.0,0.2452830188679245,0.5082417582417582,0.0378378378378378,0.0670391061452514,0.0,0.0,0.0378378378378378,0.2857142857142857,0.2115384615384615,0.1043956043956044,0.0670391061452514,134181.0,vsR,1.0,
bat,2015,134181,SL,ahead,vsR,12,5.0,7.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,133.0,0.0902255639097744,0.4166666666666667,0.0,0.1428571428571428,,0.0,0.0,0.4166666666666667,0.25,0.0,0.1428571428571428,134181.0,vsR,,
bat,2015,134181,SL,behind,vsR,24,4.0,20.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,149.0,0.1610738255033557,0.1666666666666666,0.0,0.1,,0.0,0.0,0.125,0.0833333333333333,0.0,0.1,134181.0,vsR,,
bat,2015,134181,SL,two_strike,vsR,87,25.0,62.0,0.0,12.0,0.0,12.0,2.0,9.0,3.0,12.0,436.0,0.1995412844036697,0.2873563218390804,0.0,0.1935483870967742,,0.0,0.0,0.160919540229885,0.1034482758620689,0.0344827586206896,0.1935483870967742,134181.0,vsR,,
bat,2015,134181,SL,,vsR,224,116.0,108.0,7.0,15.0,7.0,15.0,59.0,52.0,19.0,15.0,1484.0,0.1509433962264151,0.5178571428571429,0.0603448275862069,0.1388888888888889,0.0,0.0,0.0603448275862069,0.3616071428571428,0.2321428571428571,0.0848214285714285,0.1388888888888889,134181.0,vsR,1.0,
