mlb_id,retro_id,bbref_id,full_name
150067.0,trubc001,trubych01,Chris Truby
111142.0,boehg101,boehlge01,George Boehler
819025.0,higbr101,,Robert Higbee
118054.0,lyont103,lyonste02,Terry Lyons
117420.0,laket001,lakerti01,Tim Laker
817326.0,scotj107,scottjo05,Joe Scott
668939.0,rutsa001,rutscad01,Adley Rutschman
111942.0,campc102,campeca01,Cardell Camper
519023.0,mesod001,mesorde01,Devin Mesoraco
572204.0,thomt002,thomptr01,Trayce Thompson
111199.0,bonib001,bonilbo01,Bobby Bonilla
118227.0,mandc101,mandaca01,Carl Manda
113267.0,denmb101,denmabr01,Brian Denman
119973.0,oleac101,o'leach01,Charley O'Leary
120311.0,paulg101,paulsgi01,Gil Paulsen
594940.0,munod001,munoda01,Daniel Muno
818818.0,jenkh102,jenkiho02,Honey Jenkins
820366.0,broos101,brooksi01,Sidney Brooks
121955.0,seanr001,seaneru01,Rudy Seánez
115533.0,harrn101,harrine01,Ned Harris
816770.0,walke103,walkeed02,Edsall Walker
820154.0,cartb102,cartebi01,Bill Carter
112207.0,chaph101,chappha01,Harry Chappas
115478.0,harks101,harknsp01,Spec Harkness
400067.0,silvc001,silvaca01,Carlos Silva
123275.0,thomb106,thompbo01,Bobby Thompson
818532.0,,lee04,Lee
605280.0,holmc001,holmecl01,Clay Holmes
113746.0,edmop101,edmonpa01,Paul Edmondson
123386.0,tomeg101,tomerge01,George Tomer
820591.0,barnf103,barnefr03,Fred Barnes
118468.0,may-c101,mayca01,Carlos May
124258.0,wilhs101,wilhesp01,Spider Wilhelm
121482.0,rossj001,rossejo01,Joe Rosselli
118201.0,mallj102,malloju01,Jule Mallonee
407885.0,ellim001,ellisma01,Mark Ellis
124754.0,zeidr101,zeidero01,Rollie Zeider
527049.0,puelc001,puellce01,César Puello
819144.0,harrw101,harriwi11,Wilmer Harris
123373.0,toddj101,toddja01,Jackson Todd
820563.0,battr101,battlru01,Rufus Battle
123547.0,uhalf101,uhaltfr01,Frenchy Uhalt
113710.0,eastp101,eastepa01,Paul Easterling
118889.0,meadj101,meadojo01,Johnny Meador
700932.0,manzk001,manzaky01,Kyle Manzardo
819305.0,gravb101,gravebo01,Bob Graves
427108.0,demud901,,Dana DeMuth
115145.0,grifp102,griffpa01,Pat Griffin
118193.0,malit101,malinto01,Tony Malinosky
111565.0,browk002,brownke02,Keith Brown
116791.0,jumog101,jumonge01,George Jumonville
120392.0,peplh101,peplohe01,Henry Peploski
682010.0,ramsl001,ramsela02,Lane Ramsey
110375.0,auder001,auderi01,Rich Aude
819009.0,hillp102,hillpe99,Pete Hill
123136.0,taylf101,taylofr01,Fred Taylor
592450.0,judga001,judgeaa01,Aaron Judge
117011.0,kerlo101,kerlior01,Orie Kerlin
114911.0,gomel001,gomezle02,Leo Gómez
114788.0,gileb001,gilesbr01,Brian Giles
123532.0,twomg101,twombge01,George Twombly
819016.0,hilll101,hillle01,Lee Hill
122994.0,sutcb101,sutclbu01,Butch Sutcliffe
117412.0,lahtj001,lahtije01,Jeff Lahti
123145.0,taylj102,tayloja01,Jack Taylor
493547.0,storm001,storemi01,Mickey Storey
816669.0,wesle101,wesleed01,Edgar Wesley
137204.0,snydj102,snydeja01,Jack Snyder
400090.0,cinta001,cintral01,Alex Cintrón
117852.0,lockr101,lockero01,Ron Locke
115461.0,harda101,hardyal01,Alex Hardy
607755.0,vasqa002,vasquan02,Andrew Vasquez
122784.0,stews002,stewash01,Shannon Stewart
116333.0,hunth101,huntehe01,Herb Hunter
124166.0,white106,whiteed01,Ed White
119825.0,noled001,nolesdi01,Dickie Noles
134002.0,martr003,martira03,Ramón Martínez
121700.0,santn001,santone01,Nelson Santovenia
110343.0,arunh101,arundha01,Harry Arundel
122127.0,shepj101,sheppjo01,John Sheppard
119968.0,oldfd101,oldfida01,Dave Oldfield
117875.0,lolim101,lolicmi01,Mickey Lolich
119276.0,moode001,moodyer01,Eric Moody
117776.0,lindv101,lindavi01,Vive Lindaman
456501.0,cuetj001,cuetojo01,Johnny Cueto
111078.0,blanh101,blankho01,Homer Blankenship
150150.0,boydj001,boydja02,Jason Boyd
424825.0,crisc001,crispco01,Coco Crisp
121853.0,schod101,schofdi01,Dick Schofield
124685.0,youna001,youngan01,Anthony Young
111232.0,bordp001,bordepa01,Pat Borders
476011.0,malom001,malonma02,Matt Maloney
114074.0,ferns001,fernasi01,Sid Fernandez
820584.0,barnv103,barneve01,Vet Barnes
111122.0,bluej101,bluejji01,Jim Bluejacket
276529.0,josek001,josepke01,Kevin Joseph
489265.0,romos001,romose01,Sergio Romo
111483.0,britt001,britoti01,Tilson Brito
501317.0,peguf001,peguefr01,Francisco Peguero
111986.0,carer001,carewro01,Rod Carew
114084.0,ferrb102,ferrabi01,Bill Ferrazzi
816851.0,valdf102,valdefa01,Faustino Valdés
425663.0,thomd002,thompde01,Derek Thompson
116891.0,keelw101,keelewi01,Willie Keeler
122329.0,sloch001,slocuhe01,Heathcliff Slocumb
111899.0,calvj101,calvoja01,Jack Calvo
112111.0,castc002,castica02,Carlos Castillo
594151.0,dejer901,,Ramon De Jesus
816916.0,tommu101,,Tomm
110552.0,barbt101,barbetu01,Turner Barber
113423.0,dolac102,dolanco02,Cozy Dolan
123615.0,valeb103,valenbo01,Bob Valentine
123568.0,unrot001,unroeti01,Tim Unroe
607732.0,stalj001,stallja01,Jacob Stallings
680814.0,burdp001,burdipe01,Peyton Burdick
115728.0,hellu101,helli01,Hellings
475115.0,rosst001,rossty01,Tyson Ross
123043.0,sweeb103,sweenbi01,Bill Sweeney
112523.0,collj102,colluja01,Jackie Collum
117038.0,kiefj101,kiefejo01,Joe Kiefer
123028.0,swarb101,swartbu01,Bud Swartz
656271.0,burkb001,burkebr01,Brock Burke
641386.0,bowdb001,bowdebe01,Ben Bowden
663457.0,nootl001,nootbla01,Lars Nootbaar
572831.0,edgij001,edginjo01,Josh Edgin
121829.0,schmd101,schmida02,Dave Schmidt
680723.0,rom-d001,romdr01,Drew Rom
817217.0,,smith16,Smith
518934.0,lemad001,lemahdj01,DJ LeMahieu
117200.0,knolp101,knollpu01,Punch Knoll
120681.0,portj101,porteja01,Jay Porter
122610.0,sprah102,spragho01,Homer Spragins
818756.0,johnj112,johnsja04,Jack Johnson
622682.0,reyev001,reyesvi01,Víctor Reyes
124500.0,wojcs001,wojcist01,Steve Wojciechowski
547748.0,adair801,,Rick Adair
452737.0,schwc001,schwich01,Chris Schwinden
276514.0,gregk001,greggke01,Kevin Gregg
123962.0,washc001,washicl01,Claudell Washington
458657.0,menda001,mendead01,Adalberto Méndez
489149.0,morrl001,morrilo01,Logan Morrison
113062.0,dascd001,dascedo01,Doug Dascenzo
120013.0,oneas101,o'neask01,Oran O'Neal
656388.0,dunaj001,dunanjo01,Joe Dunand
123345.0,tillr001,tillmru01,Rusty Tillman
695445.0,lee-c005,leech02,Chase Lee
119565.0,murpm102,murphmi01,Mike Murphy
116554.0,johnt104,johnsto01,Tommy Johns
118115.0,maddc101,maddecl01,Clarence Maddern
818700.0,,jones16,Jones
118104.0,macph101,macphha01,Harry MacPherson
111050.0,blact101,blackti01,Tim Blackwell
117405.0,lafie101,lafited01,Ed Lafitte
118917.0,meinw101,meinewa01,Walt Meinert
112926.0,culln102,culloni02,Nick Cullop
817134.0,speac101,spearch01,Charlie Spearman
110174.0,allim101,allismi01,Milo Allison
114436.0,frieb104,friedbo01,Bob Friedrichs
124060.0,welct102,welchtu01,Tub Welch
121004.0,reedi101,reedeic01,Icicle Reeder
275928.0,matol001,matoslu01,Luis Matos
113244.0,delor101,delosra01,Ramón de los Santos
120147.0,oylea101,oyleran01,Andy Oyler
467798.0,tabaj002,tabatjo01,José Tábata
642545.0,barrj003,barrija01,Jaime Barría
113982.0,fairr102,faircra01,Rags Faircloth
124533.0,woodj107,woodja01,Jake Wood
118255.0,mansl101,mansklo01,Lou Manske
118095.0,mackg101,mackego01,Gordon MacKenzie
118347.0,martm101,martimo01,Morrie Martin
122142.0,sherf101,sherrfr01,Fred Sherry
818740.0,johnm103,johnsme01,Mex Johnson
819553.0,fialt101,fiallto01,Tom Fiall
121104.0,reync101,reynoch02,Charlie Reynolds
819826.0,day-c102,dayco01,Connie Day
430640.0,penat002,penato02,Tony Peña
113389.0,dishg001,dishmgl01,Glenn Dishman
114956.0,goodc101,goodwcl01,Clyde Goodwin
123797.0,waitc101,waittch01,Charlie Waitt
118674.0,mcfae101,mcfared01,Ed McFarland
656577.0,jacka002,jacksal02,Alex Jackson
818460.0,lockj101,lockmja01,James Lockman
110485.0,bakep101,bakerph01,Phil Baker
117646.0,leigj101,leighjo01,John Leighton
118724.0,mcgrt001,mcgratu01,Tug McGraw
119478.0,muelr101,muellra01,Ray Mueller
488846.0,duenb001,duensbr01,Brian Duensing
123655.0,vanzd101,vanzadi01,Dick Van Zant
122287.0,sizet101,sizemte01,Ted Sizemore
121669.0,sandj101,sandejo01,John Sanders
123691.0,velag001,velasgu01,Guillermo Velasquez
122960.0,sullm102,sullimi01,Mike Sullivan
124571.0,woodw101,woodwwo01,Woody Woodward
452121.0,lillb001,lillibr01,Brent Lillibridge
117123.0,kirrj101,kirrejo01,Joe Kirrene
120093.0,osind101,osinsda01,Dan Osinski
124395.0,wilss101,wilsosq01,George Wilson
115034.0,grahb102,grahabi01,Bill Grahame
446334.0,longe001,longoev01,Evan Longoria
666619.0,santg001,santogr01,Gregory Santos
111022.0,bishb102,bishobi02,Bill Bishop
150441.0,nichk001,nichode01,Kevin Nicholson
523648.0,hambm001,hambuma01,Mark Hamburger
150206.0,mulls002,mullesc01,Scott Mullen
117716.0,leutu101,leutz01,David Lenz
120701.0,pottd102,pottedy01,Dykes Potter
116696.0,jonej106,jonesja03,Jake Jones
819539.0,fincu101,finch02,Finch
115444.0,hansd102,hanskdo01,Don Hanski
119527.0,munop001,munozpe01,Pedro Muñoz
132640.0,steek001,steenke01,Kennie Steenstra
112938.0,cumms001,cummist01,Steve Cummings
112261.0,chrin101,chrisne01,Neil Chrisley
112843.0,crofh101,croftha01,Harry Croft
650496.0,mejij002,mejiaje02,J. C. Mejía
117567.0,laxtb101,laxtobi01,Bill Laxton
114989.0,gossr001,gossari01,Rich Gossage
118242.0,manne101,mannier01,Ernie Manning
425346.0,rivec001,riverca01,Carlos Rivera
671655.0,valeg001,valerge01,George Valera
694671.0,langw001,langfwy01,Wyatt Langford
121113.0,reynr002,reynoro02,Ronn Reynolds
407576.0,rivem003,rivermi02,Mike Rivera
117301.0,kravd101,kravida01,Danny Kravitz
123844.0,walkw101,walkewe01,Welday Walker
110788.0,beecm001,beechma01,Matt Beech
593871.0,polaj001,polanjo01,Jorge Polanco
119400.0,morrj106,morrijo06,John Morris
680735.0,cox-a001,coxau01,Austin Cox
691548.0,munor002,munozro02,Rolddy Muñoz
116089.0,hollj101,holloji01,Jim Holloway
817698.0,pores101,poreesa01,Salvador Poree
518960.0,lucrj001,lucrojo01,Jonathan Lucroy
116758.0,jordr002,jordari03,Ricardo Jordan
817023.0,tayla102,tayloal01,Alfred Taylor
596043.0,mengd001,mengdda01,Daniel Mengden
518875.0,kells001,kellesh01,Shawn Kelley
819381.0,gilml102,gilmole02,Lefty Gilmore
117264.0,korea101,koresar01,Art Kores
573016.0,martk003,martiky01,Kyle Martin
277184.0,wisem001,wisema01,Matt Wise
216897.0,snydk001,snydeky01,Kyle Snyder
111228.0,borbp001,borbope02,Pedro Borbón
116538.0,jestv101,jestevi01,Virgil Jester
672386.0,kirka001,kirkal01,Alejandro Kirk
115654.0,haywr101,haywora01,Ray Hayworth
452063.0,pilip801,,P. J. Pilittere
117872.0,lohrb101,lohrmbi01,Bill Lohrman
119026.0,michc101,michaca01,Cass Michaels
116042.0,hogah101,hoganha01,Malachi Hogan
658305.0,garce001,garcied01,Edgar García
111314.0,boydg101,boydga01,Gary Boyd
122100.0,shecj101,sheckji01,Jimmy Sheckard
608701.0,refsr001,refsnro01,Rob Refsnyder
817241.0,,smith11,Smith
113906.0,espyc001,espyce01,Cecil Espy
427256.0,johnr701,,Rodney Johnson
123393.0,tomst101,tomsto01,Tommy Toms
110014.0,abboo101,abbotod01,Ody Abbott
685410.0,battp001,battepe01,Peyton Battenfield
115289.0,haddh101,haddiha01,Harvey Haddix
600887.0,delpm001,delpomi01,Miguel Del Pozo
820466.0,boarg101,,George Board
120040.0,orant101,oranto01,Tom Oran
701305.0,dezez001,dezenza01,Zach Dezenzo
572008.0,owinc001,owingch01,Chris Owings
110427.0,baerc001,baergca01,Carlos Baerga
119315.0,moorr101,moorera02,Ray Moore
492698.0,walsm801,walshmi99,Mike Walsh
110642.0,bartl101,barthle01,Les Bartholomew
661294.0,eastr701,,Ryan Easton
124218.0,whitp103,whitnpi01,Pinky Whitney
113245.0,delsg101,delsaga01,Garton Del Savio
817141.0,soueh101,souelhe01,Herb Souell
118289.0,markg101,marklge01,Gene Markland
571974.0,murpj001,murphjr01,J. R. Murphy
675650.0,mercm002,mercami01,Michael Mercado
119493.0,mullm101,mullemo01,Ford Mullen
111720.0,burkj104,burkeji01,Jimmy Burke
150102.0,coggd001,coggida01,Dave Coggin
817452.0,rojoj101,rojoju01,Julio Rojo
112626.0,cookm001,cookmi01,Mike Cook
150433.0,davib003,davisbe01,Ben Davis
118988.0,messb102,messebu01,Andrew Messenger
430627.0,fortb001,fortuba01,Bartolomé Fortunato
117883.0,lombl101,lombalo01,Lou Lombardo
817458.0,rogen101,rogerna01,Nat Rogers
121300.0,robiv101,robinva01,Val Robinson
682995.0,barch001,barcohu01,Hunter Barco
123406.0,torrj101,torrejo01,Joe Torre
816771.0,walkc102,walkeca01,Casey Walker
115870.0,hestl101,hestela01,Larry Hesterfer
120580.0,pilld101,pilledu01,Duane Pillette
425857.0,mannd001,mannida01,David Manning
451491.0,zumaj001,zumayjo01,Joel Zumaya
808963.0,sasar001,sasakro01,Roki Sasaki
595371.0,rearc001,rearich01,Chris Rearick
122269.0,singe101,singlel01,Elmer Singleton
670224.0,misnk001,misneka01,Kameron Misner
656413.0,fairs001,faircst01,Stuart Fairchild
116986.0,kennr101,kennera01,Ray Kennedy
669467.0,palla001,pallaan01,Andre Pallante
116682.0,joned001,jonesdo01,Doug Jones
543228.0,gomey001,gomesya01,Yan Gomes
641341.0,basht001,bashlty01,Tyler Bashlor
133343.0,wilsp002,wilsopr01,Preston Wilson
116163.0,hortr001,hortori01,Ricky Horton
115162.0,grimb101,grimebu01,Burleigh Grimes
123819.0,walkd102,walkedi01,Dixie Walker
118893.0,meadd001,meadsda01,Dave Meads
680604.0,castb003,castabl01,Blas Castano
818616.0,kimbh102,kimbrhe01,Henry Kimbro
123882.0,walsj105,walshjo02,John Walsh
116099.0,holms001,holmash01,Shawn Holman
118945.0,mendm101,mendoma01,Mario Mendoza
122584.0,spenj101,spencji01,Jim Spencer
689266.0,doddd001,dodddy01,Dylan Dodd
676059.0,westj002,westbjo01,Jordan Westburg
110578.0,barne101,barneep01,Eppie Barnes
123343.0,tillj101,tillmjo01,Johnny Tillman
122693.0,starc102,starrbi01,William Starr
122392.0,smitg104,smithge02,George Smith
114230.0,flenh001,flenehu01,Huck Flener
116447.0,jackb101,jacksbi01,Bill Jackson
111383.0,branr101,brandro01,Ron Brand
430649.0,ochoi001,ochoaiv01,Iván Ochoa
429382.0,balsd801,,Darren Balsley
429481.0,mount001,mouncto01,Tony Mounce
817307.0,serrb101,serrebo01,Bonnie Serrell
456499.0,patts001,pattesc01,Scott Patterson
116947.0,kellj104,kellyjo02,John Kelly
124293.0,willl104,willile01,Lefty Williams
110071.0,adcoj101,adcocjo01,Joe Adcock
820695.0,applr101,applere01,Red Applegate
819619.0,evanb104,evansbi03,Bill Evans
119423.0,mortc102,mortoca01,Carl Morton
122577.0,spenc101,spencch01,Chet Spencer
818932.0,hudsr102,hudspro01,Robert Hudspeth
116128.0,hoopm101,hoopemi01,Mike Hooper
110114.0,alcas101,alcalsa01,Santo Alcalá
122683.0,stapd002,staplda02,Dave Stapleton
124267.0,wilkl101,wilkile01,Aldon Wilkie
816740.0,wardp104,wardpi02,Pinky Ward
111130.0,boarf101,boardfr01,Frederick Boardman
641853.0,mckad001,mckayda02,David McKay
111486.0,britj102,brittja01,Jack Brittin
114847.0,glavl101,glavelu01,Luke Glavenich
491646.0,gomej002,gomezje01,Jeanmar Gómez
517059.0,depaj004,depaujo02,José De Paula
122855.0,stras102,stransa01,Sammy Strang
596295.0,gomba001,gombeau01,Austin Gomber
488776.0,chapj001,chapmja02,Jaye Chapman
459967.0,lecus001,lecursa01,Sam LeCure
115460.0,hardc101,hardyca01,Carroll Hardy
114930.0,gonzf101,gonzafe01,Fernando González
120769.0,primr101,primra01,Ray Prim
121531.0,ruckj101,ruckejo01,Johnny Rucker
820042.0,cockj102,cockeji01,Jimmy Cockerham
408249.0,manoj001,manonju01,Julio Mañón
116019.0,hoeyj101,hoeyja01,Jack Hoey
113072.0,daugj001,daughja01,Jack Daugherty
114060.0,fennh101,fenneho01,Horace Fenner
115783.0,henrb001,henrybu01,Butch Henry
150419.0,damij002,d'amije02,Jeff D'Amico
118509.0,mcanj101,mcandji01,Jim McAndrew
664954.0,sullb001,sullibr01,Brett Sullivan
122303.0,skowb101,skowrbi01,Bill Skowron
600301.0,mottt001,motteta01,Taylor Motter
120153.0,pacha001,pacheal01,Alex Pacheco
122907.0,stumg101,stumpge01,George Stumpf
117474.0,langf101,langefr01,Frank Lange
122341.0,smazj101,smazajo01,Joe Smaza
621248.0,garzr001,garzara01,Ralph Garza
113230.0,delel001,deleolu01,Luis DeLeón
124199.0,whitm102,whitemi01,Milt Whitehead
116473.0,jameb101,jamesbe01,Bert James
115535.0,harrg003,harrige01,Gene Harris
120395.0,peppl101,peppela01,Laurin Pepper
606995.0,hancj002,hancoju01,Justin Hancock
122371.0,smitd001,smithda02,Dave Smith
817684.0,poweb103,powelbi02,Bill Powell
116490.0,janov101,janowvi01,Vic Janowicz
119347.0,moram001,moranmi01,Mickey Morandini
119701.0,nelsr103,nelsoro01,Rocky Nelson
119843.0,norrm101,norrimi01,Mike Norris
122427.0,smitr001,smithro01,Roy Smith
122636.0,stafb101,staffbi01,Bill Stafford
136734.0,doteo001,doteloc01,Octavio Dotel
122739.0,stenm001,stenhmi01,Mike Stenhouse
818306.0,masim101,,Manuel Masiñeira
608335.0,funkk001,funkhky01,Kyle Funkhouser
818939.0,hubej101,huberjo02,John Huber
122599.0,spilh001,spilmha01,Harry Spilman
115898.0,hickb101,hicksbu01,Buddy Hicks
118949.0,menet001,menento01,Tony Menéndez
117087.0,kings102,kingsa01,Sam King
123734.0,virdb101,virdobi01,Bill Virdon
817909.0,overa101,overtal01,Albert Overton
115305.0,hagub101,haguebi01,Bill Hague
407882.0,strap001,stranpa02,Pat Strange
642136.0,thaim001,thaisma01,Matt Thaiss
451186.0,milll002,millela02,Lastings Milledge
115212.0,gruna101,grunwal01,Al Grunwald
573597.0,morag901,,Gabe Morales
820336.0,,brownge04,George Brown
115937.0,hillh102,hillhe02,Herman Hill
474443.0,dejei002,dejesiv02,Iván De Jesús
115929.0,hillb101,hillbe01,Belden Hill
122267.0,sineh101,sinerho01,Hosea Siner
114471.0,fuhro102,fuhros01,Oscar Fuhr
114413.0,freej102,freezja01,Jake Freeze
118490.0,maynb001,maynebr01,Brent Mayne
120700.0,pottn101,pottne01,Nellie Pott
113896.0,escoa001,escoban01,Ángel Escobar
571439.0,alvar001,alvarrj01,R. J. Alvarez
400291.0,mosed001,moseldu01,Dustin Moseley
117994.0,lukar001,lukacro01,Rob Lukachyk
676220.0,elles001,elledse01,Seth Elledge
119931.0,odelb101,o'delbi01,Billy O'Dell
111494.0,brocj101,brockjo01,John Brock
121620.0,sagep101,sagerpo01,Pony Sager
112584.0,connt101,connoto01,Tom Connolly
110635.0,barrj104,barryja01,Jack Barry
444444.0,atkim001,atkinmi01,Mitch Atkins
119401.0,morrw101,morriwa01,Walter Morris
111252.0,bosmd101,bosmadi01,Dick Bosman
115521.0,harrg001,harrigr01,Greg Harris
547888.0,tanam001,tanakma01,Masahiro Tanaka
110118.0,aldrs001,aldresc01,Scott Aldred
292294.0,figul001,figuelu01,Luis Figueroa
669302.0,gilbl002,gilbelo01,Logan Gilbert
119172.0,minnd102,minneda01,Dan Minahan
445593.0,meccj801,,Justin Meccage
112561.0,conlj102,conlajo01,Jocko Conlan
115576.0,hartt102,hartsto01,Topsy Hartsel
430599.0,blanj001,blantjo01,Joe Blanton
123801.0,waket001,wakefti01,Tim Wakefield
819953.0,craws102,crawfsa02,Sam Crawford
150393.0,armat002,armasto02,Tony Armas
111360.0,bradc101,bradycl01,Cliff Brady
117448.0,landd103,landdo01,Doc Land
120099.0,osteb101,osterbi01,Bill Oster
119045.0,milah101,milanho01,Horace Milan
110541.0,bannj101,bannoji01,Jimmy Bannon
117931.0,loucs001,loucksc01,Scott Loucks
657656.0,laurr001,laurera01,Ramón Laureano
115799.0,herbr102,herbero01,Ron Herbel
110565.0,barka101,barkeal01,Al Barker
122223.0,sigaf101,sigaffr01,Frank Sigafoos
818758.0,johnj117,johnsji06,Jimmy Johnson
471919.0,nunej003,nunezjh01,Jhonny Núñez
111853.0,cacee001,cacered01,Edgar Cáceres
117181.0,kneir101,kneisru01,Rudy Kneisch
117037.0,kiecd001,kieckda01,Dana Kiecker
113279.0,depht101,dephito01,Tony DePhillips
116359.0,hustc101,hustaca01,Carl Husta
113792.0,eldeh101,elderhe01,Henry Elder
124680.0,yostg101,yostgu01,Gus Yost
458679.0,bellj004,belljo01,Josh Bell
115075.0,grayd101,graydo01,Dolly Gray
482188.0,padud701,,Darin Padur
122053.0,shanf101,shannfr01,Frank Shannon
669194.0,nelsr003,nelsory01,Ryne Nelson
118285.0,marir102,mariore01,Red Marion
115235.0,guisl102,guisele01,Lefty Guise
124025.0,websm001,webstmi01,Mitch Webster
820523.0,benns101,bennesa01,Sam Bennett
119296.0,moorg103,moorege02,Gene Moore
134263.0,wilst003,wilsoto02,Tom Wilson
506747.0,penaf001,penafr01,Francisco Peña
119154.0,millk004,millwke01,Kevin Millwood
116095.0,holmb002,holmabr02,Brad Holman
136661.0,santm001,santama01,Marino Santana
117969.0,lubrs101,lubrast01,Steve Lubratich
116198.0,howac002,howarch02,Chris Howard
121073.0,renst101,rensato01,Tony Rensa
816758.0,walkt105,walketo05,Tony Walker
120909.0,ramoe001,ramosed01,Edgar Ramos
118954.0,menzt101,menzete01,Ted Menze
118704.0,mcgij104,mcgiljo01,John McGillen
116575.0,johnd106,johnsda01,Darrell Johnson
113050.0,daric101,darincl01,Cliff Daringer
492619.0,bezdh801,bezdehu99,Hugo Bezdek
819975.0,cornh101,,Harry Cornett
119611.0,myatg102,myattge01,George Myatt
120142.0,owenj102,owensja01,Jack Owens
819624.0,etchc101,etcheca01,Carlos Etchegoyen
117916.0,lopea001,lopezau01,Aurelio López
115454.0,hardl102,hardilo01,Lou Hardie
819480.0,,fox03,Fox
686842.0,moorm004,mooremc01,McKinley Moore
116598.0,johny104,johnsyo01,Youngy Johnson
113848.0,engej101,engeljo01,Joe Engel
118023.0,luzig001,luzingr01,Greg Luzinski
692285.0,guerl001,guerrlu01,Luis Guerrero
115509.0,harrj105,harrijo01,Joe Harrington
665734.0,felia001,felipan01,Angel Felipe
117292.0,kramt001,krameto01,Tom Kramer
123467.0,trimj101,trimbjo01,Joe Trimble
118278.0,marbw101,marbewa01,Walt Marbet
817112.0,starj102,starkji01,Jim Starks
124503.0,wojne001,wojnaed01,Ed Wojna
607054.0,petej002,peterja01,Jace Peterson
818248.0,mccow102,mccoywa01,Walter McCoy
114365.0,fox-b101,foxbi01,Bill Fox
818170.0,merrs101,merrisc01,Schute Merritt
114836.0,giveb001,givenbr01,Brian Givens
111748.0,burnf101,burnsfa01,Farmer Burns
150409.0,parkc003,parkech01,Christian Parker
467856.0,monac001,monasca01,Carlos Monasterios
114992.0,gottj001,gottji01,Jim Gott
663765.0,woodj003,woodfja01,Jake Woodford
116565.0,johnb101,johnsbo04,Bob Johnson
594815.0,ferrj001,ferreje01,Jeff Ferrell
