year,role,mlbam,player_name,perf,pct,war_est,AAV_mid,AAV_low,AAV_high,years_guess
2015,bat,434636,"Marshall, Evan",-1.0354540575477977,0.2075565280816922,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434636,"Matzek, Tyler",0.18396362457388904,0.6749914903963043,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Morrow, Brandon",1.3574117567066597,0.8660539752005835,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434636,"Nicasio, Juan",-0.21067304836648298,0.4080525164113786,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Oberg, Scott",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Pérez, Oliver",-0.20762519970807067,0.40933625091174325,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Reed, Addison",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Salas, Fernando",-1.2781407362979824,0.11210308777048383,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434636,"Shields, James",0.5944821497338494,0.7527546802820326,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434636,"Vincent, Nick",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434636,"Wilson, C.J.",0.510307040437614,0.7382105519085825,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434636,"Ziegler, Brad",-1.0354540575477977,0.2075565280816922,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434658,"Adams, Austin",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434658,"Albers, Matt",-1.097765502091764,0.17787016776075856,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434658,"Allen, Cody",1.8452882622216447,0.9151859956236323,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434658,"Atchison, Scott",0.9469490855558506,0.8127255044979333,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Burnett, A.J.",0.493852853001189,0.7350449793338196,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Carpenter, David",1.537268033867111,0.8862290299051787,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Carrasco, Carlos",0.37050453744529643,0.7117529783612935,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Drabek, Kyle",-1.0567711306812597,0.19940675905664965,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434658,"Duffy, Danny",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434658,"Fien, Casey",-1.2584634380209403,0.11842937028932653,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434658,"Graham, J.R.",2.182824437991741,0.9380792608801362,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434658,"House, TJ",1.0771101808610195,0.829963530269876,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Hughes, Phil",-0.45588510560060386,0.34960369559931925,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434658,"Liriano, Francisco",2.172166706721379,0.9373401410162898,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434658,"Marcum, Shaun",-1.1699155957742513,0.14835886214442012,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434658,"McAllister, Zach",2.147264280455414,0.9358716265499635,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434658,"Miller, Andrew",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434658,"Quintana, Jose",-0.9567448644396295,0.23197179674203744,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434658,"Sabathia, CC",-0.4923274014122918,0.34138584974471187,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434658,"Sale, Chris",-0.3806372982173437,0.3671675176270362,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434658,"Samardzija, Jeff",2.1317287484735896,0.9350644298565524,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434658,"Scahill, Rob",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434658,"Shaw, Bryan",0.3279764064114047,0.7031315341599805,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Swarzak, Anthony",0.43378421380467314,0.7238171650863117,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434658,"Thompson, Aaron",-1.1043246015174446,0.17562363238512035,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434658,"Watson, Tony",0.4705816179667767,0.7304108922927304,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Archer, Chris",-0.528189236155467,0.3326331145149526,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Betances, Dellin",-1.0830075283839824,0.18672988086554826,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Boxberger, Brad",-1.4411885630500534,0.05590080233406273,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Britton, Zack",-0.9190557863399956,0.24172137126185267,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Buchanan, David",1.0346641685753146,0.8243958181376124,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Carpenter, David",1.4979134373130272,0.8816241186481887,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Cedeño, Xavier",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Chen, Wei-Yin",0.5000099342912374,0.7364162411864819,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Davies, Kyle",-1.0912064026660833,0.18209579382445903,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"De Fratus, Justin",-1.5842492052284338,0.02962800875273523,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Dickey, R.A.",1.2185793765047614,0.8481011427182106,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Diekman, Jake",-0.25492122589179755,0.39695599319231706,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Eovaldi, Nathan",0.5813075120102649,0.7507318259178215,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Estrada, Marco",-1.7094272671345168,0.012978361293459762,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Francis, Jeff",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Frieri, Ernesto",2.7572605270437163,0.962436177972283,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"García, Jason",3.568166611925702,0.9779139314369074,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"García, Luis",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Gausman, Kevin",0.0877352802277942,0.6550838803792852,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Geltz, Steve",1.2486676591371615,0.8521663019693654,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Gomes, Brandon",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"González, Gio",3.0833263540728417,0.971378555798687,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"González, Miguel",2.9030150182108727,0.9669341113542427,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"Gómez, Jeanmar",0.5435644708764892,0.7440554339897885,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Hamels, Cole",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Harang, Aaron",-0.5299120111047617,0.33235108193532703,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Hunter, Tommy",-1.146958747784369,0.15724288840262582,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Hutchison, Drew",0.04866932712021038,0.6471869681497691,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Jiménez, Ubaldo",-0.0655695591294356,0.4441089229273037,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Karns, Nate",1.120848071209405,0.8355361050328227,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Loup, Aaron",1.2650654077013632,0.8545781667882324,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Martín, Rafael",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Matusz, Brian",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"McGowan, Dustin",-1.3338930814162682,0.08344274252370533,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Norris, Bud",0.2211318546527463,0.6820034038414783,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"O'Day, Darren",-1.1600769466357304,0.15221492827619743,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Osuna, Roberto",2.740862778479514,0.9614004376367615,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"Papelbon, Jonathan",2.5670466436989767,0.95442256260637,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"Roark, Tanner",-0.20762519970807067,0.40933625091174325,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Rogers, Esmil",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Sabathia, CC",-0.3995535006634119,0.36261123267687817,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Sanchez, Aaron",-1.7537097694572048,0.007819110138584974,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434670,"Shreve, Chasen",2.2948440175332285,0.9437296377340141,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"Strasburg, Stephen",-0.36020818526428944,0.37206904935570145,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434670,"Tanaka, Masahiro",2.390729639206959,0.9476586433260394,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434670,"Thornton, Matt",0.46813482748116153,0.729987843423292,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Tillman, Chris",0.3120076662715374,0.700024313153416,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Treinen, Blake",0.3082991081343627,0.6992560175054705,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434670,"Wilson, Justin",0.3861460846601531,0.7148893751519572,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434670,"Zimmermann, Jordan",0.9152289757411595,0.8052710916605884,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434671,"Cole, Gerrit",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Alvarez, Jose",1.5602248818569935,0.8889277899343545,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Bauer, Trevor",1.1035911514171852,0.8331145149525894,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Chavez, Jesse",-1.8346053290405995,0.0044104060296620475,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434778,"Danks, John",0.046855640291253914,0.6468271334792123,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Drabek, Kyle",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Fien, Casey",1.8598562377869767,0.9163238512035011,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434778,"Gibson, Kyle",-0.5245639865615999,0.3336348164356917,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434778,"Gray, Sonny",-0.1308731478587832,0.42776562120106976,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Hagadone, Nick",1.2044783963221521,0.8462582056892779,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Hahn, Jesse",0.31736019899884127,0.7011232676878191,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Jennings, Dan",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Kazmir, Scott",0.17849770838582169,0.6738390469243861,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Kluber, Corey",0.1656386956258081,0.6709603695599319,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Lobstein, Kyle",0.6581794746123512,0.7641478239727693,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"May, Trevor",2.858235295619694,0.9657087284220763,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434778,"McAllister, Zach",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Milone, Tommy",-0.19620371810520174,0.4120301483102358,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"O'Flaherty, Eric",2.963011064097597,0.9687721857524921,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434778,"Pelfrey, Mike",-1.0556219288678428,0.19958181376124484,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434778,"Perkins, Glen",-0.8517992736287388,0.25937758327255045,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434778,"Petricka, Jake",-1.0452927066863187,0.20272793581327497,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434778,"Putnam, Zach",-1.0764741725563318,0.18911743253099927,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434778,"Quintana, Jose",-0.4157793724498987,0.35894967177242887,1.0,2.2703122991325095,1.8162498393060078,2.837890373915637,1
2015,bat,434778,"Ramos, Cesár",0.3485159212708243,0.7074884512521274,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Robertson, David",-1.714023785452099,0.00900559202528568,0.5,1.1351561495662548,0.9081249196530039,1.4189451869578185,1
2015,bat,434778,"Rucinski, Drew",2.160382479306775,0.9365280816921955,5.0,11.351561495662548,9.081249196530038,14.189451869578185,5
2015,bat,434778,"Rzepczynski, Marc",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Salas, Fernando",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Salazar, Danny",0.4536654972198801,0.7274398249452954,3.0,6.810936897397529,5.448749517918023,8.51367112174691,3
2015,bat,434778,"Sale, Chris",-0.05268232693331032,0.4473133965475322,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
2015,bat,434778,"Samardzija, Jeff",0.0,0.5478385606613178,2.0,4.540624598265019,3.6324996786120156,5.675780747831274,2
