season,pitcher_id,from_pt,to_pt,n,prob
2015.0,489294,FF,CH,3,0.1
2015.0,489294,IN,FF,3,0.3
2015.0,489294,SL,FF,3,0.2
2015.0,489294,SL,SL,3,0.2
2015.0,489294,SI,FF,2,0.4
2015.0,489294,SI,SL,2,0.4
2015.0,489294,IN,CU,2,0.2
2015.0,489294,FF,SL,2,0.06666666666666667
2015.0,489294,CU,CU,2,0.06896551724137931
2015.0,489294,CU,SL,2,0.06896551724137931
2015.0,489294,SL,SI,2,0.13333333333333333
2015.0,489294,SL,CU,2,0.13333333333333333
2015.0,489294,CH,SL,2,0.1
2015.0,489294,FF,SI,1,0.03333333333333333
2015.0,489294,SI,CH,1,0.2
2015.0,489294,IN,CH,1,0.1
2015.0,489294,CU,IN,1,0.034482758620689655
2015.0,489294,CU,SI,1,0.034482758620689655
2015.0,489294,SL,CH,1,0.06666666666666667
2015.0,489294,CH,SI,1,0.05
2015.0,489294,CH,CH,1,0.05
2015.0,489295,SL,SI,6,0.6
2015.0,489295,SI,FF,6,0.4
2015.0,489295,FF,SI,5,0.5555555555555556
2015.0,489295,SI,SL,5,0.3333333333333333
2015.0,489295,SI,SI,4,0.26666666666666666
2015.0,489295,SL,SL,2,0.2
2015.0,489295,SL,FF,2,0.2
2015.0,489295,FF,SL,2,0.2222222222222222
2015.0,489295,FF,FF,2,0.2222222222222222
2015.0,489334,SI,KC,3,0.6
2015.0,489334,KC,FC,3,0.6
2015.0,489334,FF,KC,2,0.4
2015.0,489334,FC,SI,2,0.4
2015.0,489334,FC,FF,2,0.4
2015.0,489334,SI,SL,1,0.2
2015.0,489334,SI,SI,1,0.2
2015.0,489334,FF,FC,1,0.2
2015.0,489334,FF,SL,1,0.2
2015.0,489334,FF,FF,1,0.2
2015.0,489334,FC,SL,1,0.2
2015.0,489334,SL,SL,1,0.25
2015.0,489334,SL,SI,1,0.25
2015.0,489334,SL,FC,1,0.25
2015.0,489334,SL,FF,1,0.25
2015.0,489334,KC,SI,1,0.2
2015.0,489334,KC,FF,1,0.2
2015.0,489446,SL,KC,14,0.4827586206896552
2015.0,489446,KC,FF,14,0.4666666666666667
2015.0,489446,FF,KC,12,0.4
2015.0,489446,CH,SL,11,0.44
2015.0,489446,FF,CH,11,0.36666666666666664
2015.0,489446,KC,SL,10,0.3333333333333333
2015.0,489446,CH,FF,8,0.32
2015.0,489446,SL,CH,6,0.20689655172413793
2015.0,489446,SL,SL,5,0.1724137931034483
2015.0,489446,SL,FF,4,0.13793103448275862
2015.0,489446,KC,CH,4,0.13333333333333333
2015.0,489446,CH,CH,4,0.16
2015.0,489446,FF,FF,4,0.13333333333333333
2015.0,489446,FF,SL,3,0.1
2015.0,489446,KC,KC,2,0.06666666666666667
2015.0,489446,CH,KC,2,0.08
2015.0,490063,CH,CU,14,0.4666666666666667
2015.0,490063,CU,FF,13,0.43333333333333335
2015.0,490063,SL,SI,12,0.41379310344827586
2015.0,490063,SI,SL,12,0.4
2015.0,490063,CU,CH,11,0.36666666666666664
2015.0,490063,FF,CU,9,0.3
2015.0,490063,SL,SL,7,0.2413793103448276
2015.0,490063,SI,FF,7,0.23333333333333334
2015.0,490063,FF,SI,7,0.23333333333333334
2015.0,490063,FF,CH,7,0.23333333333333334
2015.0,490063,CH,SL,6,0.2
2015.0,490063,SI,CH,6,0.2
2015.0,490063,IN,SI,6,0.6
2015.0,490063,SL,CU,4,0.13793103448275862
2015.0,490063,SL,CH,4,0.13793103448275862
2015.0,490063,SI,IN,4,0.13333333333333333
2015.0,490063,CH,SI,3,0.1
2015.0,490063,CH,FF,3,0.1
2015.0,490063,CU,SL,3,0.1
2015.0,490063,FF,IN,3,0.1
2015.0,490063,IN,FF,3,0.3
2015.0,490063,CH,CH,2,0.06666666666666667
2015.0,490063,CH,IN,2,0.06666666666666667
2015.0,490063,SL,FF,2,0.06896551724137931
2015.0,490063,CU,SI,2,0.06666666666666667
2015.0,490063,FF,FF,2,0.06666666666666667
2015.0,490063,FF,SL,2,0.06666666666666667
2015.0,490063,CU,IN,1,0.03333333333333333
2015.0,490063,IN,CU,1,0.1
2015.0,490063,SI,CU,1,0.03333333333333333
2015.0,491159,SL,FF,18,0.6206896551724138
2015.0,491159,FF,SL,14,0.4666666666666667
2015.0,491159,FF,FC,13,0.43333333333333335
2015.0,491159,FC,SL,10,0.4
2015.0,491159,FC,FF,9,0.36
2015.0,491159,FC,FC,6,0.24
2015.0,491159,SL,SL,6,0.20689655172413793
2015.0,491159,SL,FC,5,0.1724137931034483
2015.0,491159,FF,FF,3,0.1
2015.0,491646,SL,SI,16,0.5333333333333333
2015.0,491646,FF,CH,11,0.55
2015.0,491646,SI,SL,10,0.3448275862068966
2015.0,491646,CH,SL,9,0.3
2015.0,491646,SI,IN,8,0.27586206896551724
2015.0,491646,CH,FF,7,0.23333333333333334
2015.0,491646,CH,IN,7,0.23333333333333334
2015.0,491646,SL,CH,6,0.2
2015.0,491646,IN,SI,6,0.3
2015.0,491646,IN,CH,5,0.25
2015.0,491646,IN,FF,5,0.25
2015.0,491646,CH,CH,4,0.13333333333333333
2015.0,491646,SL,FF,4,0.13333333333333333
2015.0,491646,FF,SI,4,0.2
2015.0,491646,IN,SL,4,0.2
2015.0,491646,SI,SI,3,0.10344827586206896
2015.0,491646,FF,IN,3,0.15
2015.0,491646,SL,SL,3,0.1
2015.0,491646,SI,CH,3,0.10344827586206896
2015.0,491646,SI,PO,3,0.10344827586206896
2015.0,491646,CH,PO,2,0.06666666666666667
2015.0,491646,PO,SL,2,0.4
2015.0,491646,SI,FF,2,0.06896551724137931
2015.0,491646,CH,SI,1,0.03333333333333333
2015.0,491646,PO,FF,1,0.2
2015.0,491646,FF,FF,1,0.05
2015.0,491646,FF,SL,1,0.05
2015.0,491646,PO,IN,1,0.2
2015.0,491646,PO,CH,1,0.2
2015.0,491646,SL,IN,1,0.03333333333333333
2015.0,491696,FF,CH,3,0.3333333333333333
2015.0,491696,CH,FF,3,0.3
2015.0,491696,FF,CU,2,0.2222222222222222
2015.0,491696,FF,FF,2,0.2222222222222222
2015.0,491696,SI,FF,2,0.4
2015.0,491696,CU,CH,2,0.4
2015.0,491696,CU,FF,2,0.4
2015.0,491696,CH,SL,2,0.2
2015.0,491696,CH,CU,2,0.2
2015.0,491696,CH,CH,2,0.2
2015.0,491696,SL,CH,2,0.4
2015.0,491696,SL,SI,2,0.4
2015.0,491696,FF,SL,1,0.1111111111111111
2015.0,491696,SI,CH,1,0.2
2015.0,491696,FF,SI,1,0.1111111111111111
2015.0,491696,SI,SL,1,0.2
2015.0,491696,SI,CU,1,0.2
2015.0,491696,CU,SL,1,0.2
2015.0,491696,CH,SI,1,0.1
2015.0,491696,SL,FF,1,0.2
2015.0,491703,FF,CH,14,0.4827586206896552
2015.0,491703,SL,SI,10,0.3333333333333333
2015.0,491703,SI,SL,8,0.32
2015.0,491703,CH,FF,8,0.26666666666666666
2015.0,491703,CH,SL,7,0.23333333333333334
2015.0,491703,SI,IN,6,0.24
2015.0,491703,CH,SI,6,0.2
2015.0,491703,IN,FF,6,0.4
2015.0,491703,SL,FF,6,0.2
2015.0,491703,IN,SL,6,0.4
2015.0,491703,SL,CH,6,0.2
2015.0,491703,FF,SI,5,0.1724137931034483
2015.0,491703,SI,FF,5,0.2
2015.0,491703,SL,SL,5,0.16666666666666666
2015.0,491703,FF,IN,4,0.13793103448275862
2015.0,491703,CH,CH,4,0.13333333333333333
2015.0,491703,SI,CH,3,0.12
2015.0,491703,FF,SL,3,0.10344827586206896
2015.0,491703,CH,CU,3,0.1
2015.0,491703,SL,IN,3,0.1
2015.0,491703,CU,CH,2,0.4
2015.0,491703,CU,FF,2,0.4
2015.0,491703,SI,SI,2,0.08
2015.0,491703,FF,FF,2,0.06896551724137931
2015.0,491703,CH,IN,2,0.06666666666666667
2015.0,491703,IN,SI,2,0.13333333333333333
2015.0,491703,CU,SL,1,0.2
2015.0,491703,SI,CU,1,0.04
2015.0,491703,FF,CU,1,0.034482758620689655
2015.0,491703,IN,CH,1,0.06666666666666667
2015.0,491708,FF,FS,19,0.5428571428571428
2015.0,491708,SL,SI,16,0.47058823529411764
2015.0,491708,SI,SL,15,0.42857142857142855
2015.0,491708,FS,FF,15,0.42857142857142855
2015.0,491708,SI,FS,10,0.2857142857142857
2015.0,491708,SL,FF,8,0.23529411764705882
2015.0,491708,FS,SI,8,0.22857142857142856
2015.0,491708,FF,FF,7,0.2
2015.0,491708,SL,SL,7,0.20588235294117646
2015.0,491708,FF,SL,6,0.17142857142857143
2015.0,491708,PO,SI,6,0.6
2015.0,491708,SI,IN,4,0.11428571428571428
2015.0,491708,FS,SL,4,0.11428571428571428
2015.0,491708,FS,IN,4,0.11428571428571428
2015.0,491708,SI,PO,3,0.08571428571428572
2015.0,491708,IN,SI,3,0.3
2015.0,491708,IN,SL,3,0.3
2015.0,491708,SI,FF,3,0.08571428571428572
2015.0,491708,FS,PO,3,0.08571428571428572
2015.0,491708,PO,FS,3,0.3
2015.0,491708,IN,PO,2,0.2
2015.0,491708,FF,SI,1,0.02857142857142857
2015.0,491708,IN,FF,1,0.1
2015.0,491708,IN,FS,1,0.1
2015.0,491708,FF,PO,1,0.02857142857142857
2015.0,491708,FF,IN,1,0.02857142857142857
2015.0,491708,FS,FS,1,0.02857142857142857
2015.0,491708,SL,IN,1,0.029411764705882353
2015.0,491708,PO,FF,1,0.1
2015.0,491708,SL,PO,1,0.029411764705882353
2015.0,491708,SL,FS,1,0.029411764705882353
2015.0,493117,CH,CU,4,0.8
2015.0,493117,FF,CH,4,0.8
2015.0,493117,CU,FF,4,1.0
2015.0,493117,CH,CH,1,0.2
2015.0,493117,FF,CU,1,0.2
2015.0,493157,SI,SL,11,0.55
2015.0,493157,FF,FS,10,0.4
2015.0,493157,FS,FF,9,0.36
2015.0,493157,FS,SI,7,0.28
2015.0,493157,FF,FF,7,0.28
2015.0,493157,SL,FS,6,0.3157894736842105
2015.0,493157,SL,SI,6,0.3157894736842105
2015.0,493157,SL,FF,5,0.2631578947368421
2015.0,493157,SI,FS,5,0.25
2015.0,493157,FS,IN,4,0.16
2015.0,493157,IN,SI,4,0.8
2015.0,493157,SI,FF,4,0.2
2015.0,493157,FF,SL,4,0.16
2015.0,493157,FF,SI,3,0.12
2015.0,493157,FS,SL,3,0.12
2015.0,493157,SL,SL,2,0.10526315789473684
2015.0,493157,FS,FS,2,0.08
2015.0,493157,IN,FS,1,0.2
2015.0,493157,FF,IN,1,0.04
2015.0,493159,SL,SI,8,0.5333333333333333
2015.0,493159,CH,CU,7,0.4666666666666667
2015.0,493159,SI,SL,6,0.4
2015.0,493159,FF,FC,5,0.3333333333333333
2015.0,493159,FC,CU,4,0.4
2015.0,493159,SL,CH,4,0.26666666666666666
2015.0,493159,FF,SI,4,0.26666666666666666
2015.0,493159,CU,CH,4,0.2857142857142857
2015.0,493159,CU,FF,4,0.2857142857142857
2015.0,493159,CU,SL,4,0.2857142857142857
2015.0,493159,FC,FF,3,0.3
2015.0,493159,CH,CH,3,0.2
2015.0,493159,SI,IN,3,0.2
2015.0,493159,SI,FF,3,0.2
2015.0,493159,FC,SL,2,0.2
2015.0,493159,CH,FF,2,0.13333333333333333
2015.0,493159,CH,SL,2,0.13333333333333333
2015.0,493159,FF,IN,2,0.13333333333333333
2015.0,493159,IN,SI,2,0.4
2015.0,493159,IN,FF,2,0.4
2015.0,493159,FF,CU,2,0.13333333333333333
2015.0,493159,FF,CH,2,0.13333333333333333
2015.0,493159,CU,FC,2,0.14285714285714285
2015.0,493159,FC,CH,1,0.1
2015.0,493159,SL,CU,1,0.06666666666666667
2015.0,493159,SL,FC,1,0.06666666666666667
2015.0,493159,SL,SL,1,0.06666666666666667
2015.0,493159,CH,FC,1,0.06666666666666667
2015.0,493159,IN,CH,1,0.2
2015.0,493159,SI,CU,1,0.06666666666666667
2015.0,493159,SI,FC,1,0.06666666666666667
2015.0,493159,SI,SI,1,0.06666666666666667
2015.0,493247,SL,SI,9,0.6
2015.0,493247,SI,SL,7,0.5
2015.0,493247,SL,SL,5,0.3333333333333333
2015.0,493247,SI,SI,4,0.2857142857142857
2015.0,493247,SI,CH,3,0.21428571428571427
2015.0,493247,CH,SL,3,0.6
2015.0,493247,CH,SI,2,0.4
2015.0,493247,SL,CH,1,0.06666666666666667
2015.0,493351,FF,CH,3,0.6
2015.0,493351,CH,CU,3,0.75
2015.0,493351,SL,FF,3,0.6
2015.0,493351,CU,FF,2,0.4
2015.0,493351,FF,SL,2,0.4
2015.0,493351,CU,SL,1,0.2
2015.0,493351,CU,CH,1,0.2
2015.0,493351,CU,CU,1,0.2
2015.0,493351,CH,SL,1,0.25
2015.0,493351,SL,SL,1,0.2
2015.0,493351,SL,CU,1,0.2
2015.0,493603,FF,SI,3,0.6
2015.0,493603,SL,ST,3,0.6
2015.0,493603,SI,SL,2,0.4
2015.0,493603,SI,FC,2,0.4
2015.0,493603,ST,ST,2,0.4
2015.0,493603,FC,SL,2,0.5
2015.0,493603,FF,FF,1,0.2
2015.0,493603,FF,FC,1,0.2
2015.0,493603,SI,FF,1,0.2
2015.0,493603,FC,FF,1,0.25
2015.0,493603,FC,SI,1,0.25
2015.0,493603,ST,SL,1,0.2
2015.0,493603,ST,SI,1,0.2
2015.0,493603,ST,FC,1,0.2
2015.0,493603,SL,FC,1,0.2
2015.0,493603,SL,FF,1,0.2
2015.0,500610,FF,CH,5,0.5
2015.0,500610,CU,FF,4,0.4
2015.0,500610,CU,CH,4,0.4
2015.0,500610,CH,CU,4,0.4444444444444444
2015.0,500610,CH,FF,4,0.4444444444444444
2015.0,500610,FF,CU,3,0.3
2015.0,500610,CU,CU,2,0.2
2015.0,500610,FF,FF,2,0.2
2015.0,500610,CH,CH,1,0.1111111111111111
2015.0,500721,CU,CU,8,0.42105263157894735
2015.0,500721,CU,FF,7,0.3684210526315789
2015.0,500721,FF,CU,7,0.35
2015.0,500721,FF,FF,6,0.3
2015.0,500721,CH,FF,5,0.5
2015.0,500721,FF,CH,4,0.2
2015.0,500721,FF,SI,3,0.15
2015.0,500721,SI,CU,3,0.6
2015.0,500721,CH,CH,3,0.3
2015.0,500721,CU,CH,2,0.10526315789473684
2015.0,500721,CU,SI,2,0.10526315789473684
2015.0,500721,SI,FF,2,0.4
2015.0,500721,CH,CU,2,0.2
2015.0,500724,SI,SL,7,0.4666666666666667
2015.0,500724,FF,CH,7,0.3684210526315789
2015.0,500724,CH,FF,6,0.4
2015.0,500724,SL,SL,6,0.3
2015.0,500724,FF,SI,6,0.3157894736842105
2015.0,500724,SI,FF,6,0.4
2015.0,500724,SL,CH,5,0.25
2015.0,500724,SL,SI,5,0.25
2015.0,500724,CH,SL,4,0.26666666666666666
2015.0,500724,SL,FF,4,0.2
2015.0,500724,CH,SI,3,0.2
2015.0,500724,FF,SL,3,0.15789473684210525
2015.0,500724,FF,FF,3,0.15789473684210525
2015.0,500724,CH,CH,2,0.13333333333333333
2015.0,500724,SI,SI,1,0.06666666666666667
2015.0,500724,SI,CH,1,0.06666666666666667
2015.0,500779,CH,CU,14,0.4666666666666667
2015.0,500779,SI,PO,10,0.3333333333333333
2015.0,500779,CU,FF,10,0.3333333333333333
2015.0,500779,CU,CH,10,0.3333333333333333
2015.0,500779,PO,SI,10,0.6666666666666666
2015.0,500779,FF,CU,9,0.3
2015.0,500779,CH,CH,7,0.23333333333333334
2015.0,500779,FF,SI,6,0.2
2015.0,500779,CU,SI,6,0.2
2015.0,500779,SI,FF,5,0.16666666666666666
2015.0,500779,FF,IN,5,0.16666666666666666
2015.0,500779,FF,CH,4,0.13333333333333333
2015.0,500779,IN,FF,4,0.2857142857142857
2015.0,500779,FF,FF,4,0.13333333333333333
2015.0,500779,SI,CH,4,0.13333333333333333
2015.0,500779,SI,CU,4,0.13333333333333333
2015.0,500779,CH,FF,4,0.13333333333333333
2015.0,500779,IN,CH,3,0.21428571428571427
2015.0,500779,SI,SI,3,0.1
2015.0,500779,IN,PO,3,0.21428571428571427
2015.0,500779,SI,IN,2,0.06666666666666667
2015.0,500779,FF,PO,2,0.06666666666666667
2015.0,500779,FA,IN,2,0.4
2015.0,500779,SI,FA,2,0.06666666666666667
2015.0,500779,IN,SI,2,0.14285714285714285
2015.0,500779,CU,FA,2,0.06666666666666667
2015.0,500779,CH,SI,2,0.06666666666666667
2015.0,500779,CH,IN,2,0.06666666666666667
2015.0,500779,PO,IN,2,0.13333333333333333
2015.0,500779,PO,FF,2,0.13333333333333333
2015.0,500779,FA,FF,1,0.2
2015.0,500779,FA,CH,1,0.2
2015.0,500779,FA,SI,1,0.2
2015.0,500779,IN,IN,1,0.07142857142857142
2015.0,500779,IN,CU,1,0.07142857142857142
2015.0,500779,CU,CU,1,0.03333333333333333
2015.0,500779,CH,FA,1,0.03333333333333333
2015.0,500779,CU,IN,1,0.03333333333333333
2015.0,500779,PO,CH,1,0.06666666666666667
2015.0,500891,SL,CH,3,0.75
2015.0,500891,SI,SL,3,0.6
2015.0,500891,CH,SI,3,0.6
2015.0,500891,SL,SI,1,0.25
2015.0,500891,SI,CH,1,0.2
2015.0,500891,SI,SI,1,0.2
2015.0,500891,CH,SL,1,0.2
2015.0,500891,CH,CH,1,0.2
2015.0,501381,CH,FC,19,0.5428571428571428
2015.0,501381,FC,FF,19,0.5428571428571428
2015.0,501381,SI,SL,12,0.5
2015.0,501381,FF,SI,12,0.34285714285714286
2015.0,501381,FC,CH,11,0.3142857142857143
2015.0,501381,SL,SI,10,0.2857142857142857
2015.0,501381,FF,FC,9,0.2571428571428571
2015.0,501381,SL,FF,7,0.2
2015.0,501381,SL,CH,7,0.2
2015.0,501381,SL,SL,7,0.2
2015.0,501381,FF,SL,7,0.2
2015.0,501381,CH,SL,6,0.17142857142857143
2015.0,501381,FF,CH,6,0.17142857142857143
2015.0,501381,SI,CH,6,0.25
2015.0,501381,CH,CH,5,0.14285714285714285
2015.0,501381,SI,FF,5,0.20833333333333334
2015.0,501381,SL,FC,4,0.11428571428571428
2015.0,501381,CH,FF,3,0.08571428571428572
2015.0,501381,CH,SI,2,0.05714285714285714
2015.0,501381,FC,SL,2,0.05714285714285714
2015.0,501381,FC,FC,2,0.05714285714285714
2015.0,501381,FC,SI,1,0.02857142857142857
2015.0,501381,SI,FC,1,0.041666666666666664
2015.0,501381,FF,FF,1,0.02857142857142857
2015.0,501563,CU,FC,8,0.5333333333333333
2015.0,501563,FC,FF,7,0.4666666666666667
2015.0,501563,FF,CU,5,0.35714285714285715
2015.0,501563,FF,FC,4,0.2857142857142857
2015.0,501563,CU,FF,4,0.26666666666666666
2015.0,501563,FC,CU,4,0.26666666666666666
2015.0,501563,FF,FF,3,0.21428571428571427
2015.0,501563,CU,CU,3,0.2
2015.0,501563,CH,CU,3,0.6
2015.0,501563,FC,CH,3,0.2
2015.0,501563,FF,CH,2,0.14285714285714285
2015.0,501563,CH,FF,1,0.2
2015.0,501563,CH,FC,1,0.2
2015.0,501563,FC,FC,1,0.06666666666666667
2015.0,501593,CH,CU,15,0.42857142857142855
2015.0,501593,FF,SI,14,0.4
2015.0,501593,SI,FF,13,0.37142857142857144
2015.0,501593,CU,CH,13,0.38235294117647056
2015.0,501593,FF,CU,9,0.2571428571428571
2015.0,501593,CU,FF,9,0.2647058823529412
2015.0,501593,CH,CH,8,0.22857142857142856
2015.0,501593,FC,FF,6,0.4
2015.0,501593,CH,SI,6,0.17142857142857143
2015.0,501593,SI,SI,6,0.17142857142857143
2015.0,501593,IN,SI,6,0.6
2015.0,501593,CU,FC,6,0.17647058823529413
2015.0,501593,FC,CH,5,0.3333333333333333
2015.0,501593,SI,CU,5,0.14285714285714285
2015.0,501593,SI,CH,5,0.14285714285714285
2015.0,501593,FF,IN,5,0.14285714285714285
2015.0,501593,FC,CU,3,0.2
2015.0,501593,CH,FC,3,0.08571428571428572
2015.0,501593,IN,FF,3,0.3
2015.0,501593,FF,FC,3,0.08571428571428572
2015.0,501593,SI,IN,3,0.08571428571428572
2015.0,501593,SI,FC,3,0.08571428571428572
2015.0,501593,FF,CH,3,0.08571428571428572
2015.0,501593,CU,CU,3,0.08823529411764706
2015.0,501593,CH,FF,2,0.05714285714285714
2015.0,501593,CU,SI,2,0.058823529411764705
2015.0,501593,FC,SI,1,0.06666666666666667
2015.0,501593,CH,IN,1,0.02857142857142857
2015.0,501593,IN,CH,1,0.1
2015.0,501593,FF,FF,1,0.02857142857142857
2015.0,501593,CU,IN,1,0.029411764705882353
2015.0,501625,CH,CU,15,0.4411764705882353
2015.0,501625,CU,FF,15,0.42857142857142855
2015.0,501625,SI,SL,14,0.4
2015.0,501625,SL,SI,11,0.3142857142857143
2015.0,501625,CU,CH,11,0.3142857142857143
2015.0,501625,SL,CH,9,0.2571428571428571
2015.0,501625,FF,CU,9,0.2571428571428571
2015.0,501625,SI,FF,8,0.22857142857142856
2015.0,501625,IN,SI,8,0.5333333333333333
2015.0,501625,CH,SL,7,0.20588235294117646
2015.0,501625,FF,SI,7,0.2
2015.0,501625,FF,IN,7,0.2
2015.0,501625,FF,SL,6,0.17142857142857143
2015.0,501625,CH,CH,5,0.14705882352941177
2015.0,501625,SL,FF,5,0.14285714285714285
2015.0,501625,SL,CU,5,0.14285714285714285
2015.0,501625,SI,CH,5,0.14285714285714285
2015.0,501625,CH,SI,4,0.11764705882352941
2015.0,501625,SI,CU,4,0.11428571428571428
2015.0,501625,SL,SL,3,0.08571428571428572
2015.0,501625,CU,SL,3,0.08571428571428572
2015.0,501625,CU,SI,3,0.08571428571428572
2015.0,501625,FF,CH,3,0.08571428571428572
2015.0,501625,FF,FF,3,0.08571428571428572
2015.0,501625,CH,FF,2,0.058823529411764705
2015.0,501625,SL,IN,2,0.05714285714285714
2015.0,501625,CU,IN,2,0.05714285714285714
2015.0,501625,IN,SL,2,0.13333333333333333
2015.0,501625,SI,SI,2,0.05714285714285714
2015.0,501625,SI,IN,2,0.05714285714285714
2015.0,501625,IN,CH,2,0.13333333333333333
2015.0,501625,IN,FF,2,0.13333333333333333
2015.0,501625,CH,IN,1,0.029411764705882353
2015.0,501625,CU,CU,1,0.02857142857142857
2015.0,501625,IN,IN,1,0.06666666666666667
2015.0,501627,SI,SL,3,0.6
2015.0,501627,SL,SI,3,0.75
2015.0,501627,SI,CH,2,0.4
2015.0,501627,CH,SI,2,0.4
2015.0,501627,CH,CH,2,0.4
2015.0,501627,CH,SL,1,0.2
2015.0,501627,SL,SL,1,0.25
2015.0,501789,FC,CU,16,0.45714285714285713
2015.0,501789,FC,FF,16,0.45714285714285713
2015.0,501789,CU,FC,16,0.45714285714285713
2015.0,501789,FF,FC,14,0.4
2015.0,501789,CU,CU,8,0.22857142857142856
2015.0,501789,FF,CU,7,0.2
2015.0,501789,FF,FF,7,0.2
2015.0,501789,CU,FF,6,0.17142857142857143
2015.0,501789,FF,CH,5,0.14285714285714285
2015.0,501789,CH,CU,4,0.4444444444444444
2015.0,501789,CH,FF,3,0.3333333333333333
2015.0,501789,CU,IN,3,0.08571428571428572
2015.0,501789,FC,CH,2,0.05714285714285714
2015.0,501789,CH,FC,2,0.2222222222222222
2015.0,501789,IN,FC,2,0.4
2015.0,501789,IN,FF,2,0.4
2015.0,501789,FF,IN,2,0.05714285714285714
2015.0,501789,CU,CH,2,0.05714285714285714
2015.0,501789,FC,FC,1,0.02857142857142857
2015.0,501789,IN,CH,1,0.2
2015.0,501822,FF,FS,12,0.4
2015.0,501822,FC,FF,11,0.44
2015.0,501822,FS,FF,10,0.3448275862068966
2015.0,501822,FF,FC,10,0.3333333333333333
2015.0,501822,SL,SI,9,0.3
2015.0,501822,FS,SL,9,0.3103448275862069
2015.0,501822,SI,SL,9,0.45
2015.0,501822,SL,FS,8,0.26666666666666666
2015.0,501822,FC,FC,5,0.2
2015.0,501822,SL,SL,5,0.16666666666666666
2015.0,501822,SI,FS,5,0.25
2015.0,501822,FC,FS,4,0.16
2015.0,501822,SL,FF,4,0.13333333333333333
2015.0,501822,FS,FC,4,0.13793103448275862
2015.0,501822,FS,SI,4,0.13793103448275862
2015.0,501822,FC,SL,3,0.12
2015.0,501822,IN,SI,3,0.6
2015.0,501822,SL,FC,3,0.1
2015.0,501822,FF,FF,3,0.1
2015.0,501822,FC,SI,2,0.08
2015.0,501822,SI,FF,2,0.1
2015.0,501822,IN,SL,2,0.4
2015.0,501822,FF,IN,2,0.06666666666666667
2015.0,501822,SI,FC,2,0.1
2015.0,501822,FF,SL,2,0.06666666666666667
2015.0,501822,SL,IN,1,0.03333333333333333
2015.0,501822,FS,FS,1,0.034482758620689655
2015.0,501822,FS,IN,1,0.034482758620689655
2015.0,501822,SI,SI,1,0.05
2015.0,501822,FF,SI,1,0.03333333333333333
2015.0,501822,SI,IN,1,0.05
2015.0,501870,CU,FF,5,0.5
2015.0,501870,CH,CU,5,0.5
2015.0,501870,SL,CH,4,0.4444444444444444
2015.0,501870,CU,SL,3,0.3
2015.0,501870,FF,CU,3,0.3
2015.0,501870,FF,IN,3,0.3
2015.0,501870,SI,CH,2,0.4
2015.0,501870,FF,SL,2,0.2
2015.0,501870,CH,SL,2,0.2
2015.0,501870,SL,CU,2,0.2222222222222222
2015.0,501870,SL,FF,2,0.2222222222222222
2015.0,501870,IN,SI,2,0.4
2015.0,501870,IN,SL,2,0.4
2015.0,501870,CU,CH,1,0.1
2015.0,501870,CU,SI,1,0.1
2015.0,501870,SI,FF,1,0.2
2015.0,501870,SI,SL,1,0.2
2015.0,501870,FF,CH,1,0.1
2015.0,501870,FF,FF,1,0.1
2015.0,501870,SI,IN,1,0.2
2015.0,501870,CH,SI,1,0.1
2015.0,501870,CH,IN,1,0.1
2015.0,501870,CH,FF,1,0.1
2015.0,501870,SL,SI,1,0.1111111111111111
2015.0,501870,IN,CH,1,0.2
2015.0,501925,SI,SL,13,0.37142857142857144
2015.0,501925,SI,FF,13,0.37142857142857144
2015.0,501925,SL,SL,13,0.37142857142857144
2015.0,501925,SL,SI,12,0.34285714285714286
2015.0,501925,FF,SI,11,0.3142857142857143
2015.0,501925,IN,FF,7,0.4666666666666667
2015.0,501925,FF,SL,7,0.2
2015.0,501925,SL,FF,7,0.2
2015.0,501925,FF,FF,6,0.17142857142857143
2015.0,501925,FF,IN,6,0.17142857142857143
2015.0,501925,IN,SI,6,0.4
2015.0,501925,FF,CH,4,0.11428571428571428
2015.0,501925,SI,IN,3,0.08571428571428572
2015.0,501925,SI,SI,3,0.08571428571428572
2015.0,501925,SI,PO,3,0.08571428571428572
2015.0,501925,PO,IN,3,0.6
2015.0,501925,SL,IN,2,0.05714285714285714
2015.0,501925,PO,SI,2,0.4
2015.0,501925,CH,FF,2,0.5
2015.0,501925,FF,PO,1,0.02857142857142857
2015.0,501925,IN,PO,1,0.06666666666666667
2015.0,501925,IN,SL,1,0.06666666666666667
2015.0,501925,SL,CH,1,0.02857142857142857
2015.0,501925,CH,IN,1,0.25
2015.0,501925,CH,SI,1,0.25
2015.0,501955,FF,CU,9,0.36
2015.0,501955,CU,CH,9,0.36
2015.0,501955,CH,CU,9,0.45
2015.0,501955,CU,FF,8,0.32
2015.0,501955,SL,SI,8,0.32
2015.0,501955,FF,SI,7,0.28
2015.0,501955,SI,FF,7,0.3684210526315789
2015.0,501955,SI,SL,7,0.3684210526315789
2015.0,501955,SL,SL,6,0.24
2015.0,501955,CU,SL,5,0.2
2015.0,501955,CH,CH,5,0.25
2015.0,501955,FF,FF,4,0.16
2015.0,501955,FF,SL,4,0.16
2015.0,501955,SL,CH,4,0.16
2015.0,501955,SL,CU,4,0.16
2015.0,501955,SL,FF,3,0.12
2015.0,501955,CH,FF,3,0.15
2015.0,501955,SI,CU,2,0.10526315789473684
