season,pitcher_id,from2,from1,to_pt,n,prob
2025.0,,CH,UNK,SI,56,0.0437842064112588
2025.0,,CU,FC,FC,56,0.047377326565143825
2025.0,,ST,UNK,FC,55,0.08308157099697885
2025.0,,ST,SI,FS,55,0.0726552179656539
2025.0,,SL,UNK,FC,55,0.07352941176470588
2025.0,,FF,CU,ST,55,0.051837888784165884
2025.0,,FF,CU,CU,55,0.051837888784165884
2025.0,,KC,SL,ST,55,0.32934131736526945
2025.0,,FF,SL,FC,55,0.0533462657613967
2025.0,,ST,UNK,FF,54,0.08157099697885196
2025.0,,UNK,FF,FS,54,0.1067193675889328
2025.0,,FF,SI,FC,54,0.03848895224518888
2025.0,,FS,KC,CH,54,0.047787610619469026
2025.0,,UNK,SL,FS,54,0.05672268907563025
2025.0,,ST,SI,CH,53,0.07001321003963012
2025.0,,UNK,FF,SL,53,0.10474308300395258
2025.0,,SL,UNK,CU,53,0.07085561497326204
2025.0,,CU,CU,CU,52,0.1
2025.0,,FC,FC,CU,52,0.09611829944547134
2025.0,,ST,SI,SL,52,0.06869220607661823
2025.0,,SI,UNK,UNK,51,0.17894736842105263
2025.0,,ST,SI,KC,51,0.06737120211360634
2025.0,,SL,UNK,ST,51,0.06818181818181818
2025.0,,FS,CH,CU,51,0.18545454545454546
2025.0,,ST,CU,FF,51,0.18021201413427562
2025.0,,SV,UNK,CU,51,0.07786259541984733
2025.0,,FF,CU,FC,51,0.04806786050895382
2025.0,,SI,FF,ST,51,0.026870389884088516
2025.0,,CU,CU,FF,50,0.09615384615384616
2025.0,,CU,FF,CU,50,0.06172839506172839
2025.0,,CU,FF,FF,50,0.06172839506172839
2025.0,,UNK,FF,FF,50,0.09881422924901186
2025.0,,CH,FC,SI,50,0.05868544600938967
2025.0,,SI,CH,SI,49,0.08099173553719008
2025.0,,ST,CH,SL,49,0.06843575418994413
2025.0,,UNK,UNK,SI,49,0.028538147932440302
2025.0,,UNK,CH,SI,49,0.04780487804878049
2025.0,,CU,FF,FC,49,0.06049382716049383
2025.0,,CH,SI,KC,49,0.08193979933110368
2025.0,,SI,FC,FC,49,0.125
2025.0,,SV,CH,CH,49,0.17073170731707318
2025.0,,ST,SL,FS,49,0.029859841560024376
2025.0,,CU,FC,CU,49,0.04145516074450085
2025.0,,UNK,UNK,CU,48,0.027955736750145604
2025.0,,UNK,CH,UNK,48,0.04682926829268293
2025.0,,FC,FC,FA,48,0.08872458410351201
2025.0,,CU,UNK,UNK,48,0.12151898734177215
2025.0,,CH,FF,UNK,48,0.04328223624887286
2025.0,,CU,UNK,CH,48,0.12151898734177215
2025.0,,SL,CH,ST,48,0.0547945205479452
2025.0,,FS,CH,CH,48,0.17454545454545456
2025.0,,FS,KC,SL,48,0.04247787610619469
2025.0,,CH,CU,SI,48,0.02598808879263671
2025.0,,FC,CH,FC,47,0.0456754130223518
2025.0,,EP,CU,CU,47,0.11084905660377359
2025.0,,ST,FF,SI,47,0.12020460358056266
2025.0,,UNK,FF,SI,47,0.09288537549407115
2025.0,,SL,UNK,SL,47,0.06283422459893048
2025.0,,SL,UNK,SI,47,0.06283422459893048
2025.0,,FF,SI,UNK,47,0.03349964362081254
2025.0,,CH,SL,FS,47,0.04421448730009407
2025.0,,FC,FF,CU,47,0.01980615254951538
2025.0,,CH,CU,UNK,47,0.025446670276123445
2025.0,,SL,SI,UNK,46,0.016346837242359632
2025.0,,SL,SI,ST,46,0.016346837242359632
2025.0,,SL,FF,UNK,46,0.040315512708150744
2025.0,,FF,FS,CH,46,0.033045977011494254
2025.0,,CU,CH,SV,46,0.021759697256385997
2025.0,,SI,FC,FF,46,0.11734693877551021
2025.0,,SI,SI,FF,46,0.08378870673952642
2025.0,,PO,FF,FC,46,0.4380952380952381
2025.0,,CH,FS,KC,45,0.1618705035971223
2025.0,,SI,CU,CH,45,0.1724137931034483
2025.0,,CH,UNK,CU,45,0.035183737294761534
2025.0,,KC,FS,CH,45,0.05541871921182266
2025.0,,FF,FS,ST,45,0.032327586206896554
2025.0,,FF,SI,SI,45,0.03207412687099073
2025.0,,SV,UNK,FF,45,0.06870229007633588
2025.0,,SI,CH,FC,44,0.07272727272727272
2025.0,,SI,KC,CH,44,0.0546583850931677
2025.0,,SI,CH,ST,44,0.07272727272727272
2025.0,,FC,CU,CS,44,0.03413498836307215
2025.0,,SI,ST,SV,44,0.07871198568872988
2025.0,,CU,CH,FS,44,0.020813623462630087
2025.0,,UNK,FS,FF,44,0.275
2025.0,,SV,ST,SI,44,0.06312769010043041
2025.0,,SL,UNK,SV,44,0.058823529411764705
2025.0,,FS,KC,KN,44,0.03893805309734513
2025.0,,CH,CH,FS,44,0.022739018087855296
2025.0,,UNK,ST,FF,44,0.05378973105134474
2025.0,,FC,SI,ST,44,0.12607449856733524
2025.0,,FA,FC,FC,44,0.0944206008583691
2025.0,,FS,SL,UNK,43,0.172
2025.0,,CH,ST,SV,43,0.051008303677342826
2025.0,,SI,CH,UNK,43,0.07107438016528926
2025.0,,FC,ST,SL,43,0.1894273127753304
2025.0,,UNK,SV,SL,43,0.07875457875457875
2025.0,,CU,CH,EP,43,0.02034058656575213
2025.0,,SV,SV,UNK,43,0.22631578947368422
2025.0,,FC,SI,CH,43,0.12320916905444126
2025.0,,ST,SV,CU,42,0.048554913294797684
2025.0,,ST,CH,SI,42,0.05865921787709497
2025.0,,CU,SI,FF,42,0.17142857142857143
2025.0,,FC,ST,SI,42,0.18502202643171806
2025.0,,ST,FF,CH,42,0.10741687979539642
2025.0,,ST,FF,SL,42,0.10741687979539642
2025.0,,SL,KC,FS,42,0.25149700598802394
2025.0,,FC,CH,SI,41,0.03984450923226433
2025.0,,SI,UNK,CH,41,0.14385964912280702
2025.0,,FS,FC,FF,41,0.22527472527472528
2025.0,,ST,UNK,ST,41,0.061933534743202415
2025.0,,FA,CH,CU,41,0.2611464968152866
2025.0,,SI,ST,FF,41,0.07334525939177101
2025.0,,CU,CH,KC,41,0.019394512771996216
2025.0,,FF,FF,CU,41,0.0485781990521327
2025.0,,FF,CU,FF,41,0.03864278982092366
2025.0,,CH,SL,SL,41,0.03857008466603951
2025.0,,SI,UNK,SV,40,0.14035087719298245
2025.0,,CH,KC,FS,40,0.16736401673640167
2025.0,,EP,FA,CH,40,0.10152284263959391
2025.0,,FC,FC,CH,40,0.07393715341959335
2025.0,,CH,FF,KC,40,0.03606853020739405
2025.0,,SL,CH,SL,40,0.045662100456621
2025.0,,UNK,ST,CH,40,0.0488997555012225
2025.0,,UNK,SL,UNK,40,0.04201680672268908
2025.0,,FC,FS,KC,40,0.21978021978021978
2025.0,,SL,FF,ST,39,0.03418054338299737
2025.0,,CH,ST,UNK,39,0.046263345195729534
2025.0,,SL,FC,CH,39,0.1270358306188925
2025.0,,ST,UNK,SL,39,0.05891238670694864
2025.0,,UNK,CH,CS,39,0.03804878048780488
2025.0,,SI,KN,KC,39,0.6610169491525424
2025.0,,ST,FS,FF,39,0.23780487804878048
2025.0,,FC,FC,SI,39,0.07208872458410351
2025.0,,ST,FF,FS,39,0.09974424552429667
2025.0,,EP,CH,CH,39,0.21081081081081082
2025.0,,CH,FF,ST,39,0.0351668169522092
2025.0,,SI,ST,CU,39,0.06976744186046512
2025.0,,KC,FS,FC,39,0.0480295566502463
2025.0,,SV,ST,CH,39,0.05595408895265423
2025.0,,FF,FF,ST,39,0.0462085308056872
2025.0,,SV,UNK,FC,39,0.059541984732824425
2025.0,,SV,UNK,ST,39,0.059541984732824425
2025.0,,ST,SL,KC,39,0.02376599634369287
2025.0,,ST,SL,ST,39,0.02376599634369287
2025.0,,FC,SI,FF,39,0.11174785100286533
2025.0,,CU,ST,SI,39,0.14130434782608695
2025.0,,FF,ST,UNK,39,0.0975
2025.0,,PO,FF,CU,39,0.37142857142857144
2025.0,,SL,SI,KN,38,0.013503909026297086
2025.0,,KC,CH,CU,38,0.15139442231075698
2025.0,,FC,UNK,UNK,38,0.10326086956521739
2025.0,,ST,UNK,SI,38,0.05740181268882175
2025.0,,UNK,UNK,FC,38,0.0221316249271986
2025.0,,CH,CH,EP,38,0.019638242894056846
2025.0,,CH,SL,UNK,38,0.03574788334901223
2025.0,,FF,PO,SI,38,0.6785714285714286
2025.0,,CH,CU,SL,38,0.02057390362750406
2025.0,,SL,CU,CH,38,0.10888252148997135
2025.0,,CH,EP,CH,38,0.20765027322404372
2025.0,,FF,FC,FS,38,0.015169660678642715
2025.0,,FS,SL,SI,37,0.148
2025.0,,SL,FC,FC,37,0.12052117263843648
2025.0,,CH,SI,ST,37,0.061872909698996656
2025.0,,ST,CU,CH,37,0.13074204946996468
2025.0,,UNK,FC,CH,37,0.11349693251533742
2025.0,,FF,ST,FF,37,0.0925
2025.0,,SI,UNK,ST,36,0.12631578947368421
2025.0,,SL,SV,UNK,36,0.21301775147928995
2025.0,,FC,CU,FC,36,0.027928626842513578
2025.0,,CH,SI,SI,36,0.06020066889632107
2025.0,,SI,ST,FC,36,0.06440071556350627
2025.0,,FF,FS,FC,36,0.02586206896551724
2025.0,,FF,FS,FF,36,0.02586206896551724
2025.0,,CH,SL,FC,36,0.03386641580432737
2025.0,,FS,FF,SI,35,0.025678650036683785
2025.0,,FC,UNK,SV,35,0.09510869565217392
2025.0,,ST,CH,SV,35,0.04888268156424581
2025.0,,UNK,SV,SV,35,0.0641025641025641
2025.0,,FF,FS,UNK,35,0.02514367816091954
2025.0,,SI,FC,SL,35,0.08928571428571429
2025.0,,KC,KN,SI,35,0.5384615384615384
2025.0,,SV,UNK,SL,35,0.05343511450381679
2025.0,,FF,SL,FS,35,0.03394762366634336
2025.0,,EP,SL,SI,35,0.3977272727272727
2025.0,,CU,SL,CH,35,0.08454106280193237
2025.0,,CS,CH,UNK,35,0.10736196319018405
2025.0,,SV,CU,CH,34,0.23943661971830985
2025.0,,CH,CH,SV,34,0.01757105943152455
2025.0,,CH,SL,CU,34,0.03198494825964252
2025.0,,CH,FC,FC,34,0.03990610328638498
2025.0,,FC,SI,FC,34,0.09742120343839542
2025.0,,ST,SV,SL,33,0.03815028901734104
2025.0,,FF,UNK,SV,33,0.06613226452905811
2025.0,,FC,UNK,CH,33,0.08967391304347826
2025.0,,KN,KC,FS,33,0.5789473684210527
2025.0,,CU,SV,ST,33,0.3548387096774194
2025.0,,CU,FF,ST,33,0.040740740740740744
2025.0,,UNK,SV,CH,33,0.06043956043956044
2025.0,,ST,FF,FF,33,0.08439897698209718
2025.0,,CH,SV,UNK,33,0.11301369863013698
2025.0,,CU,CH,CS,33,0.015610217596972564
2025.0,,SL,CH,UNK,33,0.03767123287671233
2025.0,,SI,FF,FS,33,0.01738672286617492
2025.0,,UNK,FC,FC,33,0.10122699386503067
2025.0,,CH,EP,CU,33,0.18032786885245902
2025.0,,ST,SV,ST,32,0.03699421965317919
2025.0,,KC,CH,SI,32,0.12749003984063745
2025.0,,FS,FF,FS,32,0.02347762289068232
2025.0,,FF,CH,FA,32,0.024539877300613498
2025.0,,FC,CH,FS,32,0.031098153547133137
2025.0,,ST,CH,ST,32,0.0446927374301676
2025.0,,SI,CU,CU,32,0.12260536398467432
2025.0,,EP,CH,CU,32,0.17297297297297298
2025.0,,UNK,FF,CU,32,0.06324110671936758
2025.0,,SI,FC,UNK,32,0.08163265306122448
2025.0,,SI,SI,ST,32,0.058287795992714025
2025.0,,ST,SV,FC,31,0.035838150289017344
2025.0,,FS,SL,CH,31,0.124
2025.0,,FC,UNK,FC,31,0.08423913043478261
2025.0,,FF,SV,ST,31,0.26495726495726496
2025.0,,UNK,CH,ST,31,0.03024390243902439
2025.0,,SI,CU,SL,31,0.11877394636015326
2025.0,,CH,UNK,FC,31,0.024237685691946835
2025.0,,FC,ST,FF,31,0.13656387665198239
2025.0,,CU,UNK,SV,31,0.07848101265822785
2025.0,,CH,SI,UNK,31,0.051839464882943144
2025.0,,CH,SI,FS,31,0.051839464882943144
2025.0,,CH,SV,CH,31,0.10616438356164383
2025.0,,CS,CU,FA,31,0.08493150684931507
2025.0,,CS,CU,CU,31,0.08493150684931507
2025.0,,FF,SI,CU,31,0.022095509622238062
2025.0,,SV,UNK,FS,31,0.04732824427480916
2025.0,,SV,CH,CS,31,0.10801393728222997
2025.0,,CH,FC,SL,31,0.036384976525821594
2025.0,,PO,FS,FF,31,0.8157894736842105
2025.0,,KN,SI,SL,31,0.5535714285714286
2025.0,,UNK,FC,CU,31,0.0950920245398773
2025.0,,CS,CH,SV,31,0.0950920245398773
2025.0,,UNK,SL,ST,31,0.032563025210084036
2025.0,,CU,CU,SL,30,0.057692307692307696
2025.0,,ST,CH,UNK,30,0.04189944134078212
2025.0,,ST,UNK,SV,30,0.045317220543806644
2025.0,,CU,FS,CH,30,0.24
2025.0,,SI,PO,FS,30,0.14285714285714285
2025.0,,FC,CU,SI,30,0.023273855702094646
2025.0,,UNK,SI,UNK,30,0.09375
2025.0,,SI,ST,SI,30,0.05366726296958855
2025.0,,CU,UNK,FF,30,0.0759493670886076
2025.0,,SL,KC,FF,30,0.17964071856287425
2025.0,,FC,FA,CH,30,0.07853403141361257
2025.0,,SI,SI,CH,30,0.0546448087431694
2025.0,,ST,ST,UNK,30,0.07874015748031496
2025.0,,UNK,SL,CH,30,0.031512605042016806
2025.0,,ST,ST,FF,30,0.07874015748031496
2025.0,,EP,FC,FC,30,0.11320754716981132
2025.0,,FF,UNK,CU,29,0.05811623246492986
2025.0,,FF,KC,FS,29,0.10943396226415095
2025.0,,CH,FS,SI,29,0.10431654676258993
2025.0,,SL,FC,SI,29,0.09446254071661238
2025.0,,SI,UNK,SL,29,0.10175438596491228
2025.0,,SI,CU,FC,29,0.1111111111111111
2025.0,,CH,CH,KC,29,0.014987080103359173
2025.0,,FC,FC,UNK,29,0.053604436229205174
2025.0,,ST,FF,CU,29,0.0741687979539642
2025.0,,ST,SI,SI,29,0.03830911492734478
2025.0,,SI,ST,ST,29,0.0518783542039356
2025.0,,UNK,FS,KC,29,0.18125
2025.0,,FA,EP,CH,29,0.07360406091370558
2025.0,,CU,EP,CH,29,0.05178571428571429
2025.0,,FC,FF,SV,29,0.012220817530552043
2025.0,,SL,CU,SI,29,0.0830945558739255
2025.0,,CS,CH,CS,29,0.08895705521472393
2025.0,,FS,SI,ST,28,0.06526806526806526
2025.0,,FS,SL,FF,28,0.112
2025.0,,FC,CH,CS,28,0.027210884353741496
2025.0,,SL,SV,CH,28,0.16568047337278108
2025.0,,EP,UNK,ST,28,0.23931623931623933
2025.0,,CH,SI,CU,28,0.046822742474916385
2025.0,,UNK,SI,CH,28,0.0875
2025.0,,FF,FS,SV,28,0.020114942528735632
2025.0,,UNK,EP,FA,28,0.2828282828282828
2025.0,,ST,ST,CH,28,0.07349081364829396
2025.0,,ST,SV,FF,27,0.03121387283236994
2025.0,,ST,SV,SI,27,0.03121387283236994
2025.0,,CH,ST,CU,27,0.03202846975088968
2025.0,,UNK,CU,UNK,27,0.07356948228882834
2025.0,,CH,CS,CH,27,0.06994818652849741
2025.0,,SI,SL,FS,27,0.01044891640866873
2025.0,,SV,SL,ST,27,0.14361702127659576
2025.0,,UNK,SI,SI,27,0.084375
2025.0,,SI,FC,SI,27,0.06887755102040816
2025.0,,FS,CH,FF,27,0.09818181818181818
2025.0,,SV,UNK,SI,27,0.04122137404580153
2025.0,,SV,UNK,KC,27,0.04122137404580153
2025.0,,SV,CH,ST,27,0.09407665505226481
2025.0,,SL,ST,KC,27,0.015625
2025.0,,FO,FS,FS,27,0.11297071129707113
2025.0,,UNK,ST,ST,27,0.03300733496332518
2025.0,,ST,SL,UNK,27,0.016453382084095063
2025.0,,SL,CU,UNK,27,0.07736389684813753
2025.0,,FF,ST,ST,27,0.0675
2025.0,,UNK,ST,UNK,27,0.03300733496332518
2025.0,,CU,SL,CU,27,0.06521739130434782
2025.0,,FC,FS,FF,27,0.14835164835164835
2025.0,,CU,FC,FS,27,0.02284263959390863
2025.0,,CU,FC,UNK,27,0.02284263959390863
2025.0,,CH,EP,FC,27,0.14754098360655737
2025.0,,FS,SI,FF,26,0.06060606060606061
2025.0,,FF,KC,SL,26,0.09811320754716982
2025.0,,SL,SL,UNK,26,0.045454545454545456
2025.0,,ST,CH,CS,26,0.036312849162011177
2025.0,,UNK,UNK,FS,26,0.015142690739662202
2025.0,,UNK,CH,SL,26,0.025365853658536587
2025.0,,SV,SL,FF,26,0.13829787234042554
2025.0,,SL,SV,ST,26,0.15384615384615385
2025.0,,UNK,SI,KC,26,0.08125
2025.0,,FS,KC,CU,26,0.023008849557522124
2025.0,,FS,UNK,SV,26,0.20967741935483872
2025.0,,SV,UNK,EP,26,0.03969465648854962
2025.0,,SL,ST,FS,26,0.015046296296296295
2025.0,,FF,CU,SI,26,0.024505183788878417
2025.0,,CH,CU,FS,26,0.014076881429344884
2025.0,,CH,CU,ST,26,0.014076881429344884
2025.0,,SV,SI,FF,26,0.21138211382113822
2025.0,,CU,SL,ST,26,0.06280193236714976
2025.0,,CS,CH,SL,26,0.07975460122699386
2025.0,,FS,SI,CH,25,0.05827505827505827
2025.0,,FC,UNK,FF,25,0.06793478260869565
2025.0,,CU,CU,SI,25,0.04807692307692308
2025.0,,CU,CU,UNK,25,0.04807692307692308
2025.0,,CU,CU,FA,25,0.04807692307692308
2025.0,,CH,ST,ST,25,0.02965599051008304
2025.0,,UNK,CU,CU,25,0.0681198910081744
2025.0,,FC,SV,ST,25,0.21367521367521367
2025.0,,FA,CU,CS,25,0.1524390243902439
2025.0,,SI,CU,FF,25,0.09578544061302682
2025.0,,CU,FF,UNK,25,0.030864197530864196
2025.0,,CU,SI,CH,25,0.10204081632653061
2025.0,,KC,SI,UNK,25,0.02334267040149393
2025.0,,FC,FC,SL,25,0.04621072088724584
2025.0,,SL,CH,CS,25,0.028538812785388126
2025.0,,KC,SI,CU,25,0.02334267040149393
2025.0,,FF,FF,FO,25,0.02962085308056872
2025.0,,SV,CH,UNK,25,0.08710801393728224
2025.0,,FS,ST,CH,25,0.176056338028169
2025.0,,FC,SI,CU,25,0.07163323782234957
2025.0,,CU,ST,CH,25,0.09057971014492754
2025.0,,UNK,FC,SI,25,0.07668711656441718
2025.0,,SL,CU,SL,25,0.07163323782234957
2025.0,,UNK,SL,SL,25,0.026260504201680673
2025.0,,ST,ST,SI,25,0.06561679790026247
2025.0,,FC,KC,SI,24,0.24
2025.0,,FC,CH,SV,24,0.023323615160349854
2025.0,,CH,ST,FC,24,0.028469750889679714
2025.0,,CH,FS,CH,24,0.08633093525179857
2025.0,,SI,KC,SL,24,0.02981366459627329
2025.0,,SI,CH,FS,24,0.03966942148760331
2025.0,,SI,CH,KC,24,0.03966942148760331
2025.0,,CH,SI,FC,24,0.04013377926421405
2025.0,,CH,SV,SI,24,0.0821917808219178
2025.0,,ST,CU,SL,24,0.08480565371024736
2025.0,,FS,ST,SL,24,0.16901408450704225
2025.0,,ST,SL,FC,24,0.014625228519195612
2025.0,,FS,CU,CH,24,0.192
2025.0,,FF,UNK,SI,23,0.04609218436873747
2025.0,,KC,CH,FS,23,0.09163346613545817
2025.0,,FF,UNK,FC,23,0.04609218436873747
2025.0,,FF,CH,FS,23,0.01763803680981595
2025.0,,SI,SV,UNK,23,0.184
2025.0,,SI,SV,ST,23,0.184
2025.0,,CU,CU,CS,23,0.04423076923076923
2025.0,,SL,FC,CU,23,0.0749185667752443
2025.0,,CH,KC,CH,23,0.09623430962343096
2025.0,,ST,FS,KC,23,0.1402439024390244
2025.0,,ST,FF,ST,23,0.058823529411764705
2025.0,,CH,FA,FC,23,0.12994350282485875
2025.0,,CH,SV,SL,23,0.07876712328767123
2025.0,,KC,SI,SV,23,0.021475256769374416
2025.0,,FC,SL,CH,23,0.07744107744107744
2025.0,,FS,CH,FC,23,0.08363636363636363
2025.0,,FS,KC,ST,23,0.020353982300884955
2025.0,,FA,EP,ST,23,0.0583756345177665
2025.0,,SI,SI,UNK,23,0.04189435336976321
2025.0,,ST,FC,CH,23,0.09913793103448276
2025.0,,FC,SI,SI,23,0.0659025787965616
2025.0,,FC,FF,PO,23,0.00969237252423093
2025.0,,SL,CU,ST,23,0.0659025787965616
2025.0,,FF,ST,FC,23,0.0575
2025.0,,FF,ST,CU,23,0.0575
2025.0,,CU,SL,FC,23,0.05555555555555555
2025.0,,CS,CH,FC,23,0.0705521472392638
2025.0,,ST,SV,FS,22,0.025433526011560695
2025.0,,KC,CH,ST,22,0.08764940239043825
2025.0,,FF,CH,SV,22,0.01687116564417178
2025.0,,FF,CH,EP,22,0.01687116564417178
2025.0,,FC,FO,FS,22,0.55
2025.0,,FS,FC,CH,22,0.12087912087912088
2025.0,,FS,FC,CU,22,0.12087912087912088
2025.0,,UNK,CH,FS,22,0.021463414634146343
2025.0,,CH,UNK,FS,22,0.017200938232994525
2025.0,,CU,SI,CU,22,0.08979591836734693
2025.0,,FC,ST,CH,22,0.09691629955947137
2025.0,,UNK,FF,KC,22,0.043478260869565216
2025.0,,KC,FS,SI,22,0.027093596059113302
2025.0,,CU,UNK,CU,22,0.05569620253164557
2025.0,,CU,UNK,SI,22,0.05569620253164557
2025.0,,FC,SL,FC,22,0.07407407407407407
2025.0,,FC,SL,ST,22,0.07407407407407407
2025.0,,FS,CH,KC,22,0.08
2025.0,,FS,KC,FS,22,0.019469026548672566
2025.0,,SV,UNK,CS,22,0.03358778625954199
2025.0,,ST,CU,CU,22,0.07773851590106007
2025.0,,FA,EP,SL,22,0.05583756345177665
2025.0,,CH,FC,ST,22,0.025821596244131457
2025.0,,CH,FC,UNK,22,0.025821596244131457
2025.0,,SI,SI,FS,22,0.04007285974499089
2025.0,,UNK,FC,UNK,22,0.06748466257668712
2025.0,,FF,ST,FS,22,0.055
2025.0,,UNK,SL,FC,22,0.023109243697478993
2025.0,,KC,CH,CH,21,0.08366533864541832
2025.0,,FS,FF,SV,21,0.015407190022010272
2025.0,,SL,SL,FC,21,0.03671328671328671
2025.0,,SI,SV,CH,21,0.168
2025.0,,UNK,CU,SL,21,0.05722070844686648
2025.0,,UNK,CU,EP,21,0.05722070844686648
2025.0,,SL,FC,SL,21,0.06840390879478828
2025.0,,SL,FS,ST,21,0.07046979865771812
2025.0,,SI,CU,UNK,21,0.08045977011494253
2025.0,,CU,SI,FC,21,0.08571428571428572
2025.0,,FS,SV,ST,21,0.19444444444444445
2025.0,,SI,SL,KC,21,0.008126934984520124
2025.0,,ST,SI,PO,21,0.02774108322324967
2025.0,,EP,UNK,SV,21,0.1794871794871795
2025.0,,EP,CH,UNK,21,0.11351351351351352
2025.0,,UNK,SI,FC,21,0.065625
2025.0,,CH,SV,CU,21,0.07191780821917808
2025.0,,SV,ST,SV,21,0.03012912482065997
2025.0,,SV,ST,FF,21,0.03012912482065997
2025.0,,SL,KC,CH,21,0.12574850299401197
2025.0,,FC,SL,FS,21,0.0707070707070707
2025.0,,FF,SI,KC,21,0.01496792587312901
2025.0,,FS,KC,FF,21,0.018584070796460177
2025.0,,CU,EP,FF,21,0.0375
2025.0,,ST,SL,CU,21,0.012797074954296161
2025.0,,KC,SL,SI,21,0.12574850299401197
2025.0,,CH,CU,KC,21,0.01136978884677856
2025.0,,SV,FF,FC,21,0.2
2025.0,,CU,SL,SL,21,0.050724637681159424
2025.0,,CU,SL,UNK,21,0.050724637681159424
2025.0,,CS,CH,FF,21,0.06441717791411043
2025.0,,UNK,SL,KC,21,0.022058823529411766
2025.0,,UNK,SL,CU,21,0.022058823529411766
2025.0,,CU,FC,ST,21,0.017766497461928935
2025.0,,KC,CH,CS,20,0.0796812749003984
2025.0,,FS,FF,KC,20,0.014673514306676448
2025.0,,FC,CH,FA,20,0.019436345966958212
2025.0,,CH,ST,FS,20,0.02372479240806643
2025.0,,CH,FS,CU,20,0.07194244604316546
2025.0,,SI,UNK,CU,20,0.07017543859649122
2025.0,,FC,EP,CH,20,0.10869565217391304
2025.0,,ST,UNK,EP,20,0.030211480362537766
2025.0,,FC,CU,FS,20,0.015515903801396431
2025.0,,UNK,SV,SI,20,0.03663003663003663
2025.0,,CU,FS,KC,20,0.16
2025.0,,EP,UNK,SL,20,0.17094017094017094
2025.0,,SV,ST,CU,20,0.028694404591104734
2025.0,,ST,SL,SV,20,0.01218769043266301
2025.0,,SI,FS,SL,20,0.036101083032490974
2025.0,,SI,FS,CH,20,0.036101083032490974
2025.0,,CS,CH,KC,20,0.06134969325153374
2025.0,,CH,EP,FA,20,0.1092896174863388
2025.0,,SV,CU,FC,19,0.13380281690140844
2025.0,,ST,SV,KC,19,0.021965317919075144
2025.0,,FF,CH,KC,19,0.014570552147239263
2025.0,,SI,UNK,SI,19,0.06666666666666667
2025.0,,FO,FF,FF,19,0.09693877551020408
2025.0,,FA,CU,FC,19,0.11585365853658537
2025.0,,UNK,CH,SV,19,0.018536585365853658
2025.0,,UNK,CH,EP,19,0.018536585365853658
2025.0,,SL,FS,KC,19,0.06375838926174497
2025.0,,SI,CU,SI,19,0.07279693486590039
2025.0,,CH,CH,FA,19,0.009819121447028423
2025.0,,EP,FA,FF,19,0.048223350253807105
2025.0,,ST,FS,SL,19,0.11585365853658537
2025.0,,EP,CH,FF,19,0.10270270270270271
2025.0,,SV,FC,CH,19,0.18446601941747573
2025.0,,KC,FS,ST,19,0.023399014778325122
2025.0,,FF,FS,CU,19,0.013649425287356323
2025.0,,FA,FF,FS,19,0.2835820895522388
2025.0,,KC,SI,FS,19,0.017740429505135387
2025.0,,FF,FA,EP,19,0.2676056338028169
2025.0,,FS,CH,CS,19,0.06909090909090909
2025.0,,FS,KC,UNK,19,0.016814159292035398
2025.0,,CH,FC,FA,19,0.022300469483568074
2025.0,,UNK,ST,SV,19,0.023227383863080684
2025.0,,SI,SI,FC,19,0.03460837887067395
2025.0,,ST,FC,SL,19,0.08189655172413793
2025.0,,FC,FA,UNK,19,0.049738219895287955
2025.0,,CU,ST,SV,19,0.06884057971014493
2025.0,,CH,KN,FA,19,0.59375
2025.0,,KC,ST,SL,19,0.16666666666666666
2025.0,,CU,SL,FS,19,0.04589371980676329
2025.0,,CS,CH,CU,19,0.05828220858895705
2025.0,,FC,FS,FC,19,0.1043956043956044
2025.0,,FS,FF,FA,18,0.013206162876008804
2025.0,,SL,PO,FF,18,0.5294117647058824
2025.0,,CU,CU,ST,18,0.03461538461538462
2025.0,,SL,FC,ST,18,0.05863192182410423
2025.0,,SI,KC,FC,18,0.02236024844720497
2025.0,,FS,FC,FA,18,0.0989010989010989
2025.0,,FA,CU,CU,18,0.10975609756097561
2025.0,,ST,KC,SI,18,0.18
2025.0,,UNK,KC,SI,18,0.1592920353982301
2025.0,,FA,CH,FF,18,0.11464968152866242
2025.0,,FA,CH,CH,18,0.11464968152866242
2025.0,,CH,UNK,KC,18,0.014073494917904612
2025.0,,UNK,SV,FF,18,0.03296703296703297
2025.0,,SI,SL,EP,18,0.00696594427244582
2025.0,,ST,SI,UNK,18,0.023778071334214
2025.0,,EP,CH,FC,18,0.0972972972972973
2025.0,,EP,CH,CS,18,0.0972972972972973
2025.0,,UNK,SV,UNK,18,0.03296703296703297
2025.0,,UNK,FF,ST,18,0.03557312252964427
2025.0,,CH,SV,SV,18,0.06164383561643835
2025.0,,CU,KC,SI,18,0.1956521739130435
2025.0,,SL,KC,ST,18,0.10778443113772455
2025.0,,SL,CH,SV,18,0.02054794520547945
2025.0,,CS,CU,CH,18,0.049315068493150684
2025.0,,FC,SL,SL,18,0.06060606060606061
2025.0,,FS,CH,UNK,18,0.06545454545454546
2025.0,,KC,FF,FS,18,0.0694980694980695
2025.0,,SV,KC,CH,18,0.20689655172413793
2025.0,,CH,SL,KC,18,0.016933207902163686
2025.0,,CH,FC,FS,18,0.02112676056338028
2025.0,,UNK,ST,FC,18,0.022004889975550123
2025.0,,KC,SL,CH,18,0.10778443113772455
